mjd,filter,uJy,duJy
60049.465616,c,351.0,12.0
60049.481429,c,343.0,12.0
60049.487376,c,390.0,15.0
60049.490149,c,380.0,13.0
60049.518506,c,397.0,13.0
60050.214564,c,387.0,17.0
60050.220116,c,476.0,19.0
60051.504377,c,496.0,13.0
60051.507545,c,473.0,13.0
60051.542189,c,484.0,12.0
60052.446557,c,521.0,21.0
60052.448403,c,528.0,21.0
60052.452061,c,524.0,18.0
60055.53863,c,679.0,18.0
60055.607294,c,670.0,15.0
60056.20067,c,673.0,23.0
60056.203921,c,713.0,25.0
60056.209814,c,694.0,26.0
60056.23246,c,714.0,24.0
60056.23563,c,709.0,25.0
60057.426896,c,734.0,15.0
60057.43007,c,728.0,14.0
60057.435508,c,742.0,14.0
60057.440929,c,734.0,14.0
60058.361421,c,712.0,13.0
60058.363232,c,722.0,16.0
60058.396151,c,713.0,14.0
60058.402628,c,712.0,14.0
60059.419991,c,709.0,15.0
60059.421801,c,710.0,14.0
60059.424965,c,730.0,15.0
60059.43039,c,739.0,14.0
60062.237062,c,655.0,21.0
60062.240726,c,674.0,21.0
60062.246118,c,698.0,20.0
60077.407247,c,274.0,11.0
60077.41238,c,263.0,11.0
60077.44444,c,268.0,12.0
60077.447603,c,297.0,14.0
60078.411217,c,243.0,12.0
60078.414441,c,276.0,10.0
60078.419699,c,257.0,11.0
60078.452163,c,255.0,12.0
60079.400627,c,281.0,13.0
60079.410413,c,255.0,11.0
60079.415541,c,253.0,13.0
60079.425615,c,256.0,12.0
60025.269384,o,9.0,18.0
60025.296507,o,16.0,18.0
60025.298309,o,18.0,12.0
60025.302835,o,18.0,18.0
60027.558715,o,-5.0,10.0
60027.56154,o,5.0,9.0
60027.601558,o,27.0,32.0
60029.250678,o,-5.0,21.0
60029.252538,o,42.0,22.0
60029.255309,o,-19.0,19.0
60029.279302,o,10.0,16.0
60029.495559,o,-6.0,11.0
60029.497367,o,3.0,13.0
60029.522472,o,13.0,13.0
60029.5261,o,19.0,11.0
60030.503814,o,16.0,12.0
60030.512052,o,-1.0,12.0
60030.515217,o,18.0,11.0
