mjd,filter,uJy,duJy
59134.501572,c,23.0,10.0
59138.446849,c,-47.0,24.0
59138.451025,c,-28.0,15.0
59138.456627,c,-32.0,29.0
59138.49142,c,-270.0,381.0
59142.354511,c,-22.0,10.0
59142.389627,c,-6.0,9.0
59142.391459,c,-32.0,8.0
59142.397519,c,-19.0,8.0
59146.456399,c,-15.0,9.0
59146.460517,c,-9.0,10.0
59146.466063,c,6.0,9.0
59146.487845,c,7.0,12.0
59170.350486,c,62.0,10.0
59170.353719,c,111.0,9.0
59170.407596,c,74.0,9.0
59170.420559,c,92.0,8.0
59189.331557,c,0.0,8.0
59189.341656,c,16.0,8.0
59189.355183,c,32.0,9.0
59189.363014,c,22.0,8.0
59190.32445,c,14.0,7.0
59190.327679,c,11.0,7.0
59190.334152,c,19.0,8.0
59190.362524,c,21.0,9.0
59194.329802,c,28.0,8.0
59194.333469,c,12.0,8.0
59194.340397,c,30.0,9.0
59194.351904,c,11.0,9.0
59198.28074,c,8.0,8.0
59198.285345,c,-8.0,10.0
59198.29085,c,-2.0,9.0
59198.307412,c,-5.0,8.0
59200.309293,c,-49.0,29.0
59200.312527,c,19.0,8.0
59200.319907,c,26.0,13.0
59200.337973,c,22.0,7.0
59134.505022,o,-18.0,10.0
59134.510597,o,4.0,12.0
59134.524,o,-12.0,14.0
59134.558843,o,5.0,15.0
59134.568965,o,64.0,15.0
59136.456719,o,11.0,11.0
59136.46044,o,-10.0,12.0
59136.466433,o,-4.0,12.0
59136.498684,o,-38.0,9.0
59140.358462,o,15.0,10.0
59140.364006,o,20.0,10.0
59140.379697,o,-16.0,11.0
59140.403521,o,52.0,10.0
59144.358458,o,65.0,24.0
59144.386838,o,45.0,10.0
59144.38914,o,52.0,11.0
59144.398889,o,51.0,11.0
59148.337551,o,-113.0,262.0
59148.344033,o,82.0,29.0
59148.360386,o,15.0,16.0
59148.364073,o,8.0,13.0
59156.405379,o,92.0,17.0
59156.408173,o,70.0,16.0
59156.413712,o,120.0,16.0
59156.423861,o,26.0,16.0
59158.353287,o,70.0,14.0
59158.355116,o,79.0,13.0
59158.360288,o,50.0,11.0
59158.365777,o,86.0,12.0
59160.397859,o,92.0,12.0
59160.407998,o,129.0,11.0
59160.411221,o,132.0,12.0
59160.416799,o,89.0,13.0
59184.422426,o,76.0,20.0
59184.425208,o,60.0,20.0
59184.431663,o,71.0,18.0
59184.443646,o,32.0,21.0
59185.404109,o,21.0,16.0
59185.416136,o,45.0,14.0
59185.421228,o,46.0,14.0
59185.432293,o,54.0,20.0
59186.366313,o,76.0,13.0
59186.369549,o,103.0,14.0
59186.375042,o,44.0,15.0
59186.385664,o,52.0,14.0
59188.313659,o,52.0,24.0
59188.316881,o,-142.0,104.0
59188.327044,o,2.0,152.0
59192.353746,o,17.0,10.0
59192.357429,o,62.0,12.0
59192.362962,o,27.0,8.0
59192.375033,o,14.0,11.0
59204.259886,o,46.0,8.0
59204.292166,o,54.0,10.0
59204.294931,o,44.0,9.0
59204.323488,o,39.0,10.0
59212.256077,o,21.0,15.0
59212.258846,o,47.0,17.0
59212.272796,o,41.0,15.0
59212.278784,o,46.0,13.0
59154.309224499855,ZTF_g,59.17796136863879,14.703044567557571
59158.28640050022,ZTF_g,106.77431649118692,9.579785855436327
59158.28687500022,ZTF_g,104.425172175625,12.717682709726105
59164.352812500205,ZTF_g,105.1470759903814,12.500617187378285
59165.19292820012,ZTF_g,118.88744670593024,8.55675814661207
59167.32517360011,ZTF_g,103.68005048550414,11.601397826710976
59168.21172450017,ZTF_g,97.88595899683006,8.589062395090961
59169.25024309987,ZTF_g,91.25922998082856,9.301922514538644
59170.22829859983,ZTF_g,93.05180459192508,8.999834950145424
59172.2409144002,ZTF_g,79.96110737548288,8.209548623284661
59173.19157409994,ZTF_g,82.45936764308462,10.635152993413003
59174.25406249985,ZTF_g,75.9705376579773,10.758541637185793
59175.281122699846,ZTF_g,63.346875681941995,11.112684054678597
59176.25608799979,ZTF_g,59.74219843048935,10.862511316583255
59178.147488399874,ZTF_g,48.56014781020034,12.957766100739326
59178.17231479986,ZTF_g,44.2410269983894,7.784645172741633
59156.27826389996,ZTF_r,79.13270290339567,7.341419659084482
59158.21442130022,ZTF_r,88.86984035373521,10.813061458807146
59158.3375694002,ZTF_r,88.93010395801991,8.710390039751426
59164.28092590021,ZTF_r,99.22776284228416,11.512821292534069
59165.23228010023,ZTF_r,99.95672076841426,8.296703791618063
59166.2905323999,ZTF_r,101.62842614793111,9.19672390766351
59167.23863429995,ZTF_r,111.15914559733453,9.977017061182682
59168.28825230012,ZTF_r,103.3637840379324,9.160889081291645
59169.28206019988,ZTF_r,110.93362378732712,6.765915802767805
59171.37504629977,ZTF_r,109.9130349764678,8.302865856467688
59173.21156249987,ZTF_r,90.70031596967979,8.277064588528525
59176.2792014,ZTF_r,80.31842803130219,8.77700110618764
59178.093356499914,ZTF_r,85.57222018981311,14.044916824607695
59184.25783560006,ZTF_r,70.19658748717481,12.563294746829557
59184.2743981001,ZTF_r,71.7442665322863,13.670313129799734
59188.23759259982,ZTF_r,53.41214262296996,12.600451541248699
59188.23805559985,ZTF_r,54.838100102986296,10.326063295827069
59195.19494209997,ZTF_r,26.712836131678138,6.18020287107646
59195.21177079994,ZTF_r,35.26751014956908,6.365397198150499
