mjd,filter,uJy,duJy
59138.383351,c,67.0,9.0
59138.386566,c,63.0,10.0
59138.393889,c,87.0,9.0
59138.40586,c,90.0,10.0
59142.335857,c,296.0,12.0
59142.369347,c,253.0,11.0
59142.372569,c,268.0,12.0
59142.379912,c,287.0,10.0
59170.282921,c,231.0,12.0
59170.286583,c,233.0,11.0
59170.293464,c,213.0,10.0
59170.306767,c,205.0,10.0
59190.255649,c,77.0,8.0
59190.259338,c,75.0,9.0
59190.2654,c,88.0,10.0
59190.276022,c,88.0,10.0
59194.266684,c,63.0,10.0
59194.271724,c,75.0,9.0
59194.27541,c,75.0,9.0
59194.287872,c,76.0,8.0
59117.37635,o,-5.0,11.0
59117.386485,o,22.0,12.0
59117.394926,o,32.0,12.0
59117.40001,o,-4.0,11.0
59126.408504,o,52.0,17.0
59126.412196,o,-19.0,21.0
59126.417703,o,-29.0,20.0
59126.428822,o,17.0,19.0
59128.453889,o,3.0,16.0
59128.457112,o,16.0,12.0
59128.462244,o,6.0,14.0
59128.474766,o,52.0,16.0
59129.412413,o,10.0,11.0
59129.431055,o,-30.0,12.0
59129.437516,o,-29.0,13.0
59129.440758,o,-24.0,12.0
59130.404519,o,-3.0,12.0
59130.407577,o,-11.0,11.0
59130.414454,o,4.0,11.0
59130.424342,o,-13.0,10.0
59132.350793,o,7.0,19.0
59132.353636,o,2.0,25.0
59132.362699,o,20.0,18.0
59132.395533,o,5.0,9.0
59134.507846,o,12.0,12.0
59134.5125,o,32.0,13.0
59134.5185,o,8.0,15.0
59134.532242,o,24.0,23.0
59136.382007,o,26.0,10.0
59136.385261,o,41.0,9.0
59136.391345,o,22.0,8.0
59136.406271,o,54.0,8.0
59140.330084,o,133.0,12.0
59140.335217,o,200.0,14.0
59140.341671,o,169.0,15.0
59140.351858,o,170.0,10.0
59144.331491,o,317.0,14.0
59144.365494,o,311.0,19.0
59144.368266,o,322.0,15.0
59144.376095,o,291.0,12.0
59146.404057,o,368.0,11.0
59146.407304,o,346.0,15.0
59146.430992,o,369.0,14.0
59146.436527,o,359.0,16.0
59153.432947,o,394.0,31.0
59153.436149,o,430.0,39.0
59153.469511,o,380.0,41.0
59154.394703,o,400.0,22.0
59154.398817,o,436.0,25.0
59154.405737,o,423.0,26.0
59154.416746,o,375.0,32.0
59155.411509,o,167.0,168.0
59155.41517,o,378.0,89.0
59155.420674,o,348.0,44.0
59155.432648,o,606.0,286.0
59156.329133,o,408.0,14.0
59156.339753,o,391.0,12.0
59156.343899,o,418.0,12.0
59156.3509,o,382.0,14.0
59157.327673,o,403.0,32.0
59157.339355,o,393.0,32.0
59157.343091,o,351.0,25.0
59157.357483,o,391.0,14.0
59158.305243,o,400.0,22.0
59158.308449,o,414.0,16.0
59158.313975,o,421.0,14.0
59158.327302,o,355.0,35.0
59160.336744,o,306.0,10.0
59160.339967,o,308.0,11.0
59160.347397,o,336.0,12.0
59160.357594,o,333.0,11.0
59172.283412,o,209.0,11.0
59173.322774,o,221.0,13.0
59173.329677,o,194.0,12.0
59173.348197,o,205.0,13.0
59173.350026,o,223.0,12.0
59179.345159,o,168.0,36.0
59179.362236,o,188.0,24.0
59179.369268,o,205.0,25.0
59180.266675,o,214.0,15.0
59180.269896,o,195.0,15.0
59180.279575,o,141.0,17.0
59180.292711,o,202.0,19.0
59181.293102,o,195.0,37.0
59181.295879,o,-197.0,178.0
59181.314509,o,206.0,20.0
59181.321064,o,232.0,19.0
59182.261161,o,212.0,19.0
59182.264819,o,185.0,21.0
59182.270791,o,187.0,18.0
59182.285459,o,149.0,16.0
59183.304661,o,158.0,27.0
59183.309816,o,148.0,26.0
59183.314126,o,153.0,25.0
59184.35093,o,140.0,18.0
59184.354161,o,224.0,22.0
59184.360616,o,180.0,23.0
59184.370787,o,191.0,32.0
59185.29695,o,155.0,15.0
59185.300184,o,212.0,11.0
59185.308493,o,153.0,16.0
59185.321906,o,124.0,18.0
59186.299087,o,160.0,20.0
59186.304602,o,155.0,18.0
59186.315153,o,195.0,20.0
59186.321137,o,175.0,20.0
59188.254579,o,129.0,26.0
59188.257403,o,172.0,10.0
59188.262929,o,130.0,18.0
59188.278588,o,137.0,14.0
59192.283476,o,137.0,9.0
59192.286287,o,108.0,12.0
59192.292751,o,120.0,10.0
59192.302938,o,154.0,10.0
59136.25025459984,ZTF_g,31.516936739161466,4.480852672895973
59144.16837960016,ZTF_g,351.20056021801,22.368159493806488
59146.333472200204,ZTF_g,421.15542566834415,54.950413628359954
59151.19221059978,ZTF_g,497.9094855607443,20.626976267505146
59153.191076400224,ZTF_g,512.9237396701948,21.280346436501233
59155.16814809991,ZTF_g,476.3581500538563,22.226312949223338
59164.21129629994,ZTF_g,307.31856739413035,19.003405201818822
59167.1716781999,ZTF_g,237.67045631501853,16.555801069258603
59169.21297449991,ZTF_g,192.98342062928245,10.190980353345592
59171.17171300016,ZTF_g,155.59470014516094,13.114217807383936
59181.14995370014,ZTF_g,75.15917425016859,13.881956797392705
59183.13105319999,ZTF_g,74.97484904150687,14.441314449493094
59185.10766200023,ZTF_g,62.615232857136455,8.169761210306024
59187.123923600186,ZTF_g,45.77454119524334,6.928883402311242
59189.133553199936,ZTF_g,43.1360128605924,9.565077420809905
59194.18584490009,ZTF_g,45.828115608791805,10.084110531637435
59138.280451400205,ZTF_r,89.54826998996081,9.634151141367898
59140.23253470007,ZTF_r,162.67634269781692,8.742781852820835
59144.22931709979,ZTF_r,326.58031229617256,13.541892132811798
59146.23293979978,ZTF_r,308.24894580054314,51.3559535149647
59151.214560199995,ZTF_r,479.84834361011696,19.197324828884057
59153.16635419987,ZTF_r,460.568678564434,20.312617204965164
59155.24594909977,ZTF_r,491.8442516405807,18.526622863655426
59157.32784719998,ZTF_r,476.0905925591505,19.182745349188558
59167.20747689996,ZTF_r,279.2582421922766,10.320346514757293
59169.16958330013,ZTF_r,251.38120285818033,12.386624200001853
59173.22018520022,ZTF_r,242.7920153015387,12.453742017550116
59179.10833329987,ZTF_r,221.1061385372474,14.458516550449666
59181.1087962999,ZTF_r,214.19829028349238,14.657583790346004
59183.083194400184,ZTF_r,194.3037578631828,11.996067341068608
59185.16038190015,ZTF_r,194.87978867051706,13.906766885845988
59194.14174770005,ZTF_r,123.45082596909806,11.89978110279465
59199.107430600096,ZTF_r,96.08544371069291,8.847454477537433
59202.11099540023,ZTF_r,80.7978863683088,10.089078377585457
59210.099687499925,ZTF_r,90.39874474300113,16.058970189769656
59219.12997689983,ZTF_r,53.367935160778686,7.080786353544954
