mjd,filter,uJy,duJy
59817.529867,c,24.0,10.0
59817.532651,c,39.0,12.0
59817.538614,c,23.0,12.0
59817.565259,c,32.0,11.0
59819.365952,c,54.0,11.0
59819.369126,c,62.0,12.0
59819.374999,c,37.0,13.0
59819.384938,c,52.0,11.0
59820.440814,c,49.0,12.0
59820.442621,c,56.0,11.0
59820.457632,c,56.0,11.0
59820.460366,c,34.0,11.0
59821.537155,c,53.0,9.0
59821.538964,c,74.0,11.0
59821.542128,c,50.0,8.0
59821.576825,c,73.0,10.0
59821.630705,c,57.0,13.0
59822.521769,c,75.0,12.0
59822.523576,c,76.0,12.0
59822.527949,c,58.0,10.0
59822.632547,c,77.0,17.0
59823.303245,c,92.0,11.0
59823.305056,c,74.0,13.0
59823.308228,c,96.0,10.0
59823.313655,c,84.0,11.0
59824.518651,c,77.0,10.0
59824.520486,c,102.0,10.0
59824.524102,c,76.0,10.0
59842.411975,c,62.0,11.0
59842.446812,c,66.0,11.0
59842.452058,c,80.0,11.0
59842.455294,c,57.0,11.0
59844.442774,c,22.0,13.0
59844.458255,c,44.0,9.0
59844.460102,c,59.0,9.0
59844.464455,c,46.0,8.0
59846.437177,c,-143.0,173.0
59846.473197,c,117.0,584.0
59846.476017,c,-30.0,328.0
59846.49316,c,388.0,146.0
59847.445902,c,39.0,9.0
59847.448691,c,16.0,10.0
59847.451465,c,43.0,10.0
59847.462949,c,42.0,9.0
59848.443986,c,28.0,10.0
59848.445913,c,38.0,9.0
59848.450933,c,49.0,8.0
59848.466593,c,48.0,9.0
59849.074282,c,51.0,9.0
59849.077435,c,53.0,9.0
59849.08302,c,47.0,9.0
59849.118215,c,68.0,10.0
59850.394824,c,38.0,9.0
59850.396671,c,44.0,9.0
59850.399469,c,44.0,9.0
59850.427521,c,45.0,8.0
59851.576287,c,31.0,8.0
59851.60911,c,29.0,9.0
59851.61531,c,35.0,9.0
59851.618896,c,20.0,10.0
59852.42723,c,7.0,8.0
59852.429929,c,31.0,10.0
59852.435079,c,18.0,11.0
59852.440169,c,28.0,10.0
59852.945677,c,61.0,14.0
59852.947499,c,42.0,11.0
59852.950659,c,52.0,11.0
59852.953824,c,34.0,11.0
59852.956081,c,35.0,12.0
59852.956532,c,12.0,13.0
59852.959687,c,19.0,12.0
59852.965099,c,33.0,32.0
59854.424657,c,8.0,8.0
59854.426976,c,20.0,8.0
59854.429744,c,20.0,8.0
59854.434828,c,35.0,8.0
59855.427744,c,35.0,12.0
59855.430979,c,34.0,11.0
59855.436543,c,24.0,10.0
59855.446896,c,28.0,8.0
59856.502273,c,1.0,10.0
59856.5204,c,23.0,10.0
59856.524277,c,28.0,9.0
59856.529682,c,24.0,10.0
59869.338468,c,7.0,12.0
59869.3646,c,-4.0,10.0
59869.391293,c,15.0,12.0
59869.394081,c,-9.0,11.0
59871.224941,c,24.0,11.0
59871.231365,c,19.0,14.0
59871.234814,c,-5.0,13.0
59871.267876,c,14.0,11.0
59873.466141,c,9.0,11.0
59873.473471,c,19.0,12.0
59873.486631,c,28.0,13.0
59873.545098,c,6.0,12.0
59875.155898,c,18.0,12.0
59875.175459,c,10.0,11.0
59875.177265,c,15.0,11.0
59875.182694,c,20.0,11.0
59876.43552,c,1.0,12.0
59876.439823,c,26.0,13.0
59876.470691,c,13.0,12.0
59799.558747,o,4.0,13.0
59799.56194,o,18.0,16.0
59799.568089,o,8.0,18.0
59799.578972,o,14.0,14.0
59800.597675,o,-11.0,12.0
59800.605377,o,-18.0,12.0
59800.607199,o,-16.0,14.0
59800.620171,o,-6.0,11.0
59800.628248,o,-9.0,23.0
59801.543974,o,-4.0,18.0
59801.562268,o,-1.0,19.0
59801.565481,o,10.0,15.0
59801.572345,o,-12.0,14.0
59802.512461,o,-4.0,397.0
59802.515659,o,-26.0,268.0
59802.526598,o,134.0,210.0
59802.544086,o,-21.0,214.0
59803.273694,o,36.0,43.0
59803.28408,o,18.0,44.0
59803.290417,o,76.0,33.0
59803.298385,o,-30.0,36.0
59803.591244,o,62.0,28.0
59803.593069,o,17.0,27.0
59803.596268,o,12.0,24.0
59803.620292,o,-11.0,30.0
59804.499881,o,-40.0,34.0
59804.503079,o,-13.0,34.0
59804.508545,o,-17.0,33.0
59804.529887,o,-12.0,30.0
59804.551626,o,-45.0,18.0
59804.553448,o,8.0,25.0
59804.557071,o,-3.0,20.0
59804.568993,o,-15.0,23.0
59805.563659,o,-29.0,23.0
59805.565466,o,52.0,25.0
59805.568711,o,-28.0,21.0
59805.579456,o,8.0,20.0
59810.609738,o,17.0,13.0
59810.613216,o,14.0,14.0
59810.618998,o,18.0,15.0
59810.630079,o,-1.0,16.0
59811.546821,o,12.0,18.0
59811.548641,o,40.0,19.0
59811.551832,o,-42.0,17.0
59811.579075,o,-52.0,16.0
59811.631209,o,-8.0,21.0
59812.523056,o,2.0,13.0
59812.524879,o,3.0,14.0
59812.558588,o,15.0,13.0
59812.562542,o,-2.0,11.0
59813.06511,o,4.0,12.0
59813.068759,o,23.0,12.0
59813.071936,o,1.0,15.0
59813.077368,o,24.0,10.0
59813.54074,o,10.0,16.0
59813.54302,o,-6.0,16.0
59813.548473,o,11.0,16.0
