mjd,filter,uJy,duJy
59441.453476,c,-13.0,9.0
59441.456698,c,-6.0,10.0
59441.461831,c,3.0,9.0
59441.494559,c,-7.0,11.0
59455.294118,c,59.0,8.0
59455.297398,c,42.0,8.0
59455.30299,c,39.0,8.0
59455.317457,c,74.0,9.0
59467.28235,c,79.0,8.0
59467.285552,c,106.0,10.0
59467.291544,c,79.0,11.0
59467.317213,c,106.0,10.0
59515.241895,c,30.0,12.0
59515.2451,c,27.0,11.0
59515.252443,c,5.0,8.0
59515.263465,c,18.0,12.0
59439.320229,o,-39.0,12.0
59439.330408,o,-41.0,18.0
59439.333607,o,-7.0,16.0
59439.339191,o,2.0,11.0
59442.396099,o,20.0,11.0
59442.402994,o,1.0,8.0
59442.418872,o,-3.0,10.0
59442.423241,o,22.0,11.0
59443.33848,o,54.0,14.0
59443.342139,o,-12.0,14.0
59443.364715,o,-87.0,12.0
59443.371831,o,11.0,15.0
59445.302606,o,28.0,16.0
59445.305381,o,-29.0,14.0
59445.318788,o,-14.0,12.0
59445.325809,o,7.0,14.0
59447.336782,o,-36.0,18.0
59447.339991,o,5.0,15.0
59447.345498,o,12.0,16.0
59447.361804,o,-28.0,15.0
59449.378662,o,-4.0,16.0
59449.381902,o,-3.0,13.0
59449.393004,o,-5.0,14.0
59449.403213,o,1.0,14.0
59451.358016,o,-16.0,12.0
59451.361219,o,30.0,16.0
59451.367277,o,30.0,15.0
59451.378307,o,38.0,15.0
59453.299271,o,0.0,6.0
59453.302496,o,19.0,7.0
59453.315066,o,55.0,7.0
59453.321989,o,41.0,8.0
59457.41787,o,99.0,8.0
59457.440177,o,97.0,10.0
59457.461111,o,156.0,12.0
59457.466628,o,78.0,12.0
59461.354771,o,108.0,9.0
59461.35846,o,133.0,9.0
59461.37369,o,130.0,11.0
59461.391946,o,143.0,10.0
59465.346835,o,150.0,9.0
59465.354215,o,128.0,9.0
59465.376317,o,90.0,10.0
59465.401139,o,123.0,10.0
59469.281001,o,100.0,12.0
59469.283809,o,106.0,13.0
59469.291868,o,102.0,12.0
59469.310234,o,80.0,11.0
59471.277189,o,79.0,20.0
59471.280392,o,120.0,17.0
59471.28588,o,56.0,21.0
59473.360639,o,89.0,23.0
59473.364365,o,61.0,70.0
59473.369916,o,95.0,48.0
59475.309421,o,29.0,19.0
59475.31263,o,73.0,17.0
59475.318595,o,19.0,20.0
59475.329601,o,72.0,21.0
59479.264621,o,26.0,15.0
59479.268366,o,40.0,16.0
59479.291757,o,68.0,15.0
59479.301907,o,98.0,14.0
59481.320847,o,97.0,18.0
59481.324076,o,44.0,18.0
59481.334266,o,82.0,18.0
59481.342147,o,80.0,20.0
59485.246607,o,85.0,10.0
59485.249466,o,71.0,14.0
59485.260671,o,80.0,12.0
59485.27424,o,31.0,11.0
59487.296962,o,64.0,12.0
59487.300161,o,35.0,12.0
59487.306109,o,20.0,11.0
59487.320793,o,94.0,14.0
59489.294648,o,48.0,15.0
59489.299276,o,82.0,16.0
59489.305271,o,45.0,14.0
59489.380884,o,20.0,18.0
59491.287089,o,33.0,13.0
59491.290312,o,67.0,14.0
59491.298103,o,56.0,11.0
59491.308172,o,40.0,12.0
59493.242346,o,11.0,11.0
59493.2505,o,46.0,13.0
59493.25335,o,-7.0,12.0
59493.27581,o,39.0,16.0
59497.286422,o,59.0,20.0
59497.28966,o,31.0,18.0
59497.296574,o,10.0,19.0
59497.31052,o,34.0,19.0
59505.267229,o,-27.0,36.0
59505.273683,o,37.0,23.0
59505.286161,o,91.0,33.0
59505.290328,o,1.0,30.0
59507.256833,o,52.0,25.0
59507.260052,o,30.0,26.0
59507.266929,o,40.0,21.0
59507.279335,o,29.0,25.0
59509.215842,o,50.0,18.0
59509.233415,o,2.0,23.0
59509.236316,o,6.0,20.0
59509.240501,o,26.0,19.0
59511.197691,o,-45.0,17.0
59511.200893,o,19.0,11.0
59511.208722,o,16.0,13.0
59511.227888,o,27.0,12.0
59513.229592,o,23.0,15.0
59513.233294,o,-19.0,13.0
59513.240672,o,-42.0,14.0
59513.253138,o,15.0,13.0
59517.240137,o,26.0,17.0
59517.245686,o,54.0,17.0
59517.250297,o,11.0,20.0
59517.260909,o,-8.0,16.0
59458.175717600156,ZTF_g,93.30540450437945,7.873799870310246
59460.255891200155,ZTF_g,107.09914407246275,10.501995570845509
59462.275879600085,ZTF_g,105.40179329987322,8.350153998752697
59464.17954860022,ZTF_g,105.08966315719562,9.262820072845646
59466.32576389983,ZTF_g,98.96235007383345,11.737937633270484
59468.17734949989,ZTF_g,80.39621445645996,6.456967119295145
59470.21665510023,ZTF_g,77.97532615520491,7.4454532216777425
59476.22211810015,ZTF_g,47.67821634919781,11.572280976921993
59454.29503470007,ZTF_r,72.88114718048884,9.283690193046395
59458.2250926001,ZTF_r,113.03787900531314,10.438284280346084
59460.21706019994,ZTF_r,130.12897231871753,10.182158247892106
59462.21516200015,ZTF_r,124.78569437241747,9.828318854350828
59464.30787040014,ZTF_r,125.73784130074635,12.609637911468045
59466.17241899995,ZTF_r,131.88165848517116,9.612003933512101
59468.244328700006,ZTF_r,113.2291898585478,11.759768292214977
59470.18269680021,ZTF_r,102.96347701293396,10.53131047420109
59473.16422449984,ZTF_r,87.44319147927088,9.572114555806222
59476.20467589982,ZTF_r,75.72721758350865,15.0905746371294
59478.18755789986,ZTF_r,67.17381285473796,15.244932679413361
59480.19524310017,ZTF_r,77.02207243191842,11.484432691183311
59485.21643520007,ZTF_r,53.00318897172319,9.2903126531317
59487.14503470017,ZTF_r,55.295119377066854,9.42354470175292
