mjd,filter,uJy,duJy
59408.422201,c,-5.0,7.0
59408.425416,c,12.0,8.0
59408.45929,c,6.0,7.0
59408.46619,c,-18.0,8.0
59426.342974,c,58.0,8.0
59426.348519,c,42.0,7.0
59426.35266,c,55.0,9.0
59426.364193,c,30.0,7.0
59430.34796,c,198.0,8.0
59430.351647,c,202.0,8.0
59430.35865,c,211.0,9.0
59430.372031,c,206.0,8.0
59434.364416,c,462.0,9.0
59434.367209,c,459.0,9.0
59434.373195,c,464.0,10.0
59434.407884,c,467.0,10.0
59438.359404,c,652.0,11.0
59438.36263,c,648.0,10.0
59438.368639,c,630.0,12.0
59438.379236,c,656.0,10.0
59456.301616,c,454.0,11.0
59456.305816,c,428.0,13.0
59456.311303,c,434.0,12.0
59456.32281,c,427.0,11.0
59460.313581,c,331.0,12.0
59460.316793,c,312.0,13.0
59460.322756,c,336.0,12.0
59464.306071,c,291.0,10.0
59464.310215,c,291.0,10.0
59464.316578,c,296.0,10.0
59464.328168,c,288.0,11.0
59468.298823,c,221.0,11.0
59468.302493,c,237.0,18.0
59468.310782,c,230.0,11.0
59468.32274,c,232.0,10.0
59410.416897,o,0.0,9.0
59410.420585,o,5.0,9.0
59410.427573,o,0.0,9.0
59410.43865,o,-21.0,11.0
59412.377978,o,3.0,12.0
59412.381947,o,-25.0,14.0
59412.391704,o,20.0,10.0
59412.41088,o,10.0,10.0
59414.412081,o,31.0,35.0
59414.417231,o,76.0,29.0
59414.421418,o,4.0,56.0
59414.454962,o,-4.0,17.0
59416.378043,o,-32.0,114.0
59416.41228,o,-203.0,124.0
59418.401698,o,10.0,17.0
59418.404924,o,-12.0,18.0
59418.410905,o,19.0,14.0
59418.421051,o,-13.0,20.0
59419.409436,o,2.0,25.0
59419.413107,o,15.0,23.0
59419.435392,o,16.0,38.0
59419.450645,o,8.0,25.0
59420.379066,o,-36.0,68.0
59420.385028,o,-5.0,19.0
59420.39557,o,32.0,19.0
59422.415863,o,-28.0,18.0
59422.421413,o,-4.0,13.0
59422.450854,o,10.0,15.0
59422.455045,o,5.0,15.0
59424.367072,o,17.0,13.0
59424.370739,o,2.0,14.0
59424.37715,o,17.0,12.0
59424.411163,o,0.0,14.0
59428.47299,o,133.0,14.0
59428.480027,o,109.0,14.0
59428.483696,o,112.0,13.0
59428.495682,o,158.0,15.0
59432.371662,o,335.0,13.0
59432.375323,o,351.0,15.0
59432.406393,o,367.0,12.0
59432.435238,o,375.0,14.0
59435.371057,o,511.0,17.0
59435.374259,o,533.0,17.0
59435.406994,o,539.0,17.0
59435.417058,o,547.0,15.0
59439.319314,o,641.0,17.0
59439.329951,o,630.0,17.0
59439.33315,o,648.0,17.0
59439.338734,o,627.0,17.0
59442.299133,o,668.0,14.0
59442.305767,o,691.0,14.0
59442.314083,o,672.0,13.0
59442.319431,o,681.0,13.0
59443.343968,o,690.0,19.0
59443.365656,o,698.0,19.0
59443.373705,o,661.0,21.0
59443.377846,o,650.0,20.0
59445.302145,o,674.0,15.0
59445.30492,o,636.0,16.0
59445.317866,o,659.0,16.0
59445.325349,o,679.0,16.0
59446.325113,o,670.0,13.0
59446.328337,o,654.0,17.0
59446.33579,o,603.0,18.0
59446.347314,o,628.0,15.0
59447.338154,o,587.0,22.0
59447.346955,o,643.0,22.0
59447.350157,o,651.0,20.0
59447.363634,o,637.0,20.0
59449.379122,o,600.0,20.0
59449.382362,o,645.0,20.0
59449.394847,o,617.0,20.0
59449.405054,o,628.0,20.0
59452.322062,o,473.0,16.0
59452.325748,o,480.0,16.0
59452.331719,o,493.0,13.0
59452.346416,o,494.0,15.0
59454.308312,o,434.0,12.0
59454.312028,o,434.0,12.0
59454.317618,o,453.0,11.0
59454.330076,o,429.0,12.0
59458.33683,o,361.0,12.0
59458.340981,o,352.0,12.0
59458.341442,o,5.0,10.0
59458.34513,o,340.0,18.0
59458.347478,o,347.0,11.0
59458.363654,o,356.0,12.0
59462.282137,o,335.0,11.0
59462.285821,o,340.0,11.0
59462.291354,o,320.0,12.0
59462.2955,o,-12.0,10.0
59462.298727,o,350.0,14.0
59462.301507,o,354.0,10.0
59465.347757,o,343.0,13.0
59465.353295,o,347.0,12.0
59465.375395,o,356.0,12.0
59465.378635,o,355.0,12.0
59469.281503,o,383.0,23.0
59469.297527,o,390.0,21.0
59469.302638,o,475.0,25.0
59469.311151,o,936.0,30.0
59476.2657,o,229.0,19.0
59476.268919,o,245.0,20.0
59476.27682,o,284.0,23.0
59476.287955,o,258.0,22.0
59478.253173,o,60.0,213.0
59478.256399,o,398.0,226.0
59478.264229,o,370.0,240.0
59478.27587,o,224.0,245.0
59479.301446,o,225.0,22.0
59479.305859,o,262.0,22.0
59479.310681,o,210.0,22.0
59480.256076,o,214.0,18.0
59480.258855,o,204.0,18.0
59480.264828,o,223.0,18.0
59480.275268,o,237.0,17.0
59481.325953,o,215.0,21.0
59481.334728,o,173.0,18.0
59481.337519,o,210.0,20.0
59481.352306,o,237.0,22.0
59484.283665,o,200.0,12.0
59484.286895,o,175.0,13.0
59484.292516,o,205.0,12.0
59484.302707,o,158.0,15.0
59485.232665,o,198.0,12.0
59485.246146,o,140.0,12.0
59485.259723,o,155.0,13.0
59485.27378,o,186.0,14.0
59488.274942,o,156.0,13.0
59488.27815,o,153.0,12.0
59488.285517,o,153.0,11.0
59488.298452,o,158.0,15.0
59427.29938660003,ZTF_g,51.09942344312059,6.837402128175861
59429.31093750009,ZTF_g,136.52946864138502,12.654692291066446
59434.25461809989,ZTF_g,456.61397578492455,18.719836066234887
59436.255671299994,ZTF_g,547.6339954789048,22.09826550804995
