mjd,filter,uJy,duJy
58577.551664,c,25.0,12.0
58577.552581,c,14.0,12.0
58577.561937,c,21.0,12.0
58577.564679,c,1.0,11.0
58577.565137,c,14.0,12.0
58577.575546,c,1.0,14.0
58577.577832,c,-3.0,12.0
58577.578289,c,-7.0,203.0
58581.57778,c,13.0,12.0
58581.587414,c,8.0,11.0
58581.597064,c,-17.0,11.0
58581.606712,c,-17.0,10.0
58605.516954,c,210.0,15.0
58605.526708,c,260.0,13.0
58605.53689,c,219.0,58.0
58605.546616,c,238.0,15.0
58607.427861,c,234.0,13.0
58607.432945,c,224.0,12.0
58607.436662,c,232.0,11.0
58607.440121,c,236.0,11.0
58607.443688,c,241.0,14.0
58609.453881,c,263.0,14.0
58609.45572,c,220.0,14.0
58609.46254,c,226.0,15.0
58609.462997,c,177.0,18.0
58609.465182,c,256.0,13.0
58609.471585,c,224.0,14.0
58609.473764,c,254.0,12.0
58609.474221,c,251.0,13.0
58609.480683,c,262.0,13.0
58609.48114,c,302.0,15.0
58609.483298,c,236.0,12.0
58609.491251,c,250.0,12.0
58633.405694,c,71.0,11.0
58633.408438,c,82.0,11.0
58633.425541,c,89.0,10.0
58633.431029,c,75.0,10.0
58637.398965,c,44.0,12.0
58637.402697,c,59.0,12.0
58637.409629,c,60.0,10.0
58637.423159,c,47.0,11.0
58579.546274,o,33.0,18.0
58579.556558,o,49.0,15.0
58579.559947,o,24.0,17.0
58579.57092,o,-6.0,16.0
58583.569548,o,18.0,15.0
58583.579231,o,69.0,15.0
58583.588914,o,16.0,15.0
58583.598621,o,-4.0,18.0
58587.553536,o,98.0,44.0
58589.504092,o,76.0,22.0
58589.514635,o,8.0,20.0
58589.520581,o,2.0,22.0
58589.526085,o,3.0,20.0
58597.4748,o,182.0,26.0
58597.475258,o,131.0,21.0
58597.479832,o,150.0,22.0
58597.480747,o,142.0,24.0
58597.482576,o,182.0,22.0
58597.485779,o,146.0,18.0
58597.487152,o,148.0,22.0
58597.501081,o,138.0,31.0
58599.509315,o,180.0,19.0
58599.519918,o,217.0,17.0
58599.52636,o,178.0,15.0
58599.534184,o,170.0,22.0
58607.470972,o,204.0,47.0
58607.499008,o,55.0,69.0
58611.476036,o,198.0,18.0
58611.478226,o,204.0,19.0
58611.484328,o,218.0,19.0
58611.503517,o,187.0,18.0
58617.435079,o,193.0,18.0
58617.436909,o,145.0,19.0
58617.442597,o,146.0,18.0
58619.41427,o,196.0,30.0
58619.419249,o,187.0,33.0
58619.422936,o,116.0,33.0
58619.434505,o,132.0,29.0
58625.498713,o,102.0,28.0
58625.501974,o,167.0,34.0
58625.507606,o,75.0,25.0
58625.517476,o,127.0,34.0
58627.42677,o,138.0,18.0
58627.431731,o,140.0,20.0
58627.442513,o,110.0,19.0
58627.45266,o,112.0,19.0
58629.363779,o,93.0,45.0
58629.372012,o,60.0,51.0
58629.37374,o,168.0,48.0
58629.37962,o,232.0,50.0
58631.421612,o,144.0,14.0
58631.424377,o,116.0,17.0
58631.439528,o,104.0,15.0
58631.445051,o,92.0,18.0
58635.396089,o,90.0,14.0
58635.398855,o,128.0,14.0
58635.405319,o,112.0,14.0
58635.418614,o,161.0,16.0
58643.373884,o,93.0,16.0
58643.37665,o,84.0,15.0
58643.384798,o,47.0,18.0
58643.39509,o,70.0,18.0
58645.38831,o,69.0,14.0
58645.391054,o,64.0,14.0
58645.396089,o,75.0,15.0
58645.416441,o,45.0,16.0
58647.380537,o,-32.0,30.0
58647.383859,o,-14.0,35.0
58647.390979,o,75.0,30.0
58647.400853,o,62.0,30.0
58655.392007,o,90.0,25.0
58655.395233,o,46.0,22.0
58655.40077,o,24.0,24.0
58655.411012,o,12.0,22.0
58657.372256,o,31.0,12.0
58657.375455,o,48.0,11.0
58657.381415,o,34.0,13.0
58657.391619,o,45.0,12.0
