mjd,filter,uJy,duJy
59788.592579,c,0.0,9.0
59788.605732,c,-12.0,11.0
59788.615532,c,7.0,10.0
59788.61915,c,2.0,11.0
59792.570429,c,-6.0,12.0
59792.573591,c,-3.0,11.0
59792.6002,c,5.0,10.0
59792.612917,c,8.0,10.0
59818.287733,c,301.0,11.0
59818.290702,c,290.0,11.0
59819.366412,c,279.0,11.0
59819.370043,c,290.0,10.0
59819.375457,c,281.0,10.0
59821.130028,c,307.0,13.0
59821.133292,c,283.0,14.0
59821.189987,c,294.0,11.0
59846.477401,c,714.0,740.0
59846.484262,c,268.0,371.0
59848.886541,c,79.0,11.0
59848.891549,c,74.0,8.0
59848.893354,c,76.0,9.0
59848.905192,c,70.0,9.0
59850.504009,c,60.0,8.0
59850.506793,c,53.0,9.0
59850.516742,c,61.0,9.0
59850.960524,c,46.0,13.0
59850.962786,c,74.0,17.0
59850.970331,c,56.0,17.0
59850.985043,c,84.0,12.0
59852.944775,c,45.0,8.0
59852.94658,c,67.0,9.0
59852.949756,c,46.0,17.0
59852.955178,c,54.0,9.0
59854.54089,c,61.0,10.0
59854.54366,c,80.0,11.0
59854.551216,c,49.0,11.0
59855.026882,c,48.0,9.0
59855.030145,c,63.0,8.0
59855.036064,c,53.0,9.0
59855.071209,c,42.0,9.0
59800.596453,o,-9.0,10.0
59800.597367,o,1.0,11.0
59800.604662,o,11.0,11.0
59800.605115,o,-1.0,10.0
59800.62579,o,-31.0,17.0
59800.630414,o,-14.0,24.0
59800.632491,o,62.0,47.0
59800.632943,o,8.0,42.0
59802.565068,o,-78.0,84.0
59802.568257,o,-74.0,116.0
59802.576917,o,57.0,68.0
59804.526571,o,0.0,23.0
59804.528379,o,22.0,20.0
59804.537156,o,-12.0,27.0
59804.544841,o,80.0,24.0
59812.556455,o,153.0,17.0
59812.558265,o,143.0,13.0
59812.563321,o,160.0,12.0
59812.568759,o,161.0,13.0
59814.603795,o,166.0,15.0
59814.606595,o,178.0,15.0
59814.63142,o,188.0,30.0
59814.635426,o,268.0,57.0
59815.12473,o,196.0,12.0
59815.149406,o,212.0,16.0
59815.169199,o,191.0,26.0
59818.538047,o,227.0,14.0
59818.539868,o,207.0,13.0
59818.542601,o,203.0,12.0
59819.006536,o,226.0,12.0
59819.008338,o,222.0,11.0
59819.011497,o,217.0,14.0
59822.565751,o,234.0,15.0
59822.594123,o,198.0,15.0
59822.622502,o,182.0,16.0
59822.62561,o,204.0,17.0
59823.993419,o,216.0,13.0
59823.995221,o,239.0,13.0
59823.99838,o,195.0,13.0
59824.004595,o,278.0,51.0
59825.057826,o,213.0,10.0
59825.064527,o,227.0,11.0
59825.067682,o,223.0,13.0
59825.098737,o,184.0,12.0
59826.215288,o,212.0,12.0
59826.217541,o,194.0,13.0
59826.219343,o,206.0,17.0
59826.220693,o,244.0,13.0
59826.221594,o,215.0,19.0
59828.989858,o,184.0,16.0
59828.995214,o,204.0,17.0
59828.997014,o,189.0,17.0
59829.002449,o,179.0,18.0
59830.456461,o,151.0,28.0
59830.459194,o,148.0,28.0
59830.461927,o,164.0,26.0
59830.467847,o,161.0,26.0
59830.638953,o,172.0,58.0
59830.991096,o,142.0,24.0
59831.021262,o,181.0,19.0
59831.023088,o,146.0,23.0
59831.027173,o,188.0,24.0
59831.234775,o,150.0,25.0
59831.236128,o,120.0,32.0
59831.236578,o,199.0,30.0
59831.238406,o,141.0,34.0
59831.239758,o,165.0,27.0
59831.241572,o,145.0,39.0
59831.918531,o,117.0,39.0
59831.920333,o,198.0,41.0
59831.923504,o,225.0,39.0
59831.949559,o,160.0,37.0
59836.07552,o,118.0,30.0
59836.103284,o,141.0,28.0
59836.131679,o,116.0,35.0
59836.149435,o,93.0,35.0
59836.590245,o,88.0,22.0
59836.594183,o,155.0,18.0
59836.599679,o,133.0,23.0
59836.630494,o,117.0,26.0
59836.640818,o,56.0,52.0
59837.037575,o,122.0,18.0
59837.072535,o,145.0,20.0
59837.077632,o,111.0,20.0
59837.082164,o,142.0,25.0
59838.494653,o,130.0,14.0
59838.496499,o,139.0,15.0
59838.499269,o,124.0,14.0
59838.504813,o,124.0,14.0
59840.521586,o,126.0,13.0
59840.525228,o,111.0,14.0
59840.531563,o,145.0,14.0
59840.553445,o,111.0,13.0
59842.905191,o,116.0,9.0
59842.90799,o,125.0,12.0
59842.914217,o,117.0,11.0
59842.938575,o,112.0,11.0
59843.21134,o,128.0,11.0
59843.212697,o,132.0,12.0
59843.217751,o,120.0,11.0
59843.251202,o,110.0,11.0
59844.44786,o,118.0,18.0
59844.451024,o,150.0,15.0
59844.46378,o,130.0,18.0
59844.468329,o,114.0,18.0
59845.213136,o,123.0,8.0
59845.214937,o,110.0,10.0
59845.218092,o,113.0,10.0
59845.237474,o,113.0,11.0
59846.277526,o,108.0,11.0
59846.280302,o,114.0,10.0
59846.285659,o,118.0,11.0
59846.305106,o,102.0,13.0
59848.449349,o,88.0,17.0
59848.463121,o,106.0,20.0
59848.466736,o,121.0,16.0
59848.474008,o,125.0,18.0
59849.246244,o,93.0,23.0
59849.249239,o,74.0,14.0
59849.289551,o,100.0,10.0
59850.198085,o,148.0,39.0
59850.200342,o,112.0,39.0
59850.203045,o,81.0,37.0
59850.229662,o,-113.0,212.0
59853.194102,o,80.0,11.0
59853.195452,o,76.0,10.0
59853.201134,o,152.0,13.0
59853.227159,o,95.0,11.0
59854.260414,o,98.0,13.0
59854.264021,o,79.0,11.0
59854.286729,o,99.0,13.0
59854.309889,o,64.0,9.0
59855.905288,o,-55.0,80.0
59855.907996,o,121.0,131.0
59855.909803,o,57.0,23.0
59855.926031,o,85.0,14.0
59855.936242,o,49.0,19.0
59855.937593,o,47.0,17.0
59855.939396,o,90.0,16.0
59856.909276,o,69.0,14.0
59856.912465,o,55.0,16.0
59856.915622,o,57.0,14.0
59856.921052,o,51.0,15.0
59856.923308,o,71.0,16.0
59856.925587,o,74.0,14.0
59856.928307,o,49.0,16.0
59856.93509,o,63.0,16.0
59858.120273,o,67.0,22.0
59858.122075,o,93.0,17.0
59858.125228,o,75.0,18.0
59858.133741,o,121.0,23.0
59858.425567,o,49.0,16.0
59858.427876,o,59.0,18.0
59858.430649,o,33.0,14.0
59858.451553,o,82.0,18.0
59859.139015,o,70.0,25.0
59859.141873,o,7.0,24.0
59859.145029,o,34.0,20.0
59859.150438,o,66.0,53.0
59859.996027,o,73.0,26.0
59860.001161,o,43.0,33.0
59860.036751,o,82.0,26.0
59860.062293,o,117.0,29.0
59864.439944,o,110.0,29.0
59864.443105,o,33.0,28.0
59864.448545,o,70.0,25.0
59864.482857,o,127.0,27.0
59864.484666,o,50.0,27.0
59864.487559,o,34.0,94.0
59865.202183,o,53.0,20.0
59865.205445,o,39.0,21.0
59865.210865,o,45.0,26.0
59865.220795,o,27.0,36.0
59866.145873,o,41.0,19.0
59866.147674,o,60.0,19.0
59866.150826,o,55.0,16.0
59866.176773,o,22.0,17.0
59866.451846,o,-14.0,56.0
59866.455077,o,26.0,21.0
59866.490734,o,62.0,17.0
59866.496814,o,66.0,15.0
59868.463413,o,65.0,14.0
59808.47864580015,ZTF_g,78.00765092174227,14.07090932807183
59811.46157409996,ZTF_g,173.28972000316304,14.95877291189726
59816.419409700204,ZTF_g,294.39118383783085,17.305946549023467
59818.46158559993,ZTF_g,317.07003459080875,20.112718233372288
59821.419444399886,ZTF_g,329.686830965825,23.319156759696707
59824.41633100016,ZTF_g,294.8017111380772,15.636930171075761
59826.35789350001,ZTF_g,280.3436994201364,24.08451191901522
59828.46061340021,ZTF_g,231.40481959546904,18.306563430915116
59839.33565969998,ZTF_g,112.13489997600992,14.414494659928474
59839.39789350005,ZTF_g,109.76219920197181,12.92829505099544
59841.38737270003,ZTF_g,81.02756725717865,10.625115990072905
59843.35699070012,ZTF_g,70.74341162787773,10.121481329570464
59846.37503470015,ZTF_g,59.22649063197079,7.939280923653983
59848.37387729995,ZTF_g,51.56720585496822,8.800097488625957
59850.39442129992,ZTF_g,44.638171868008094,9.013210454490014
59853.336608800106,ZTF_g,37.51239562087866,7.915458657267362
59870.36002309993,ZTF_g,25.637755412788103,9.399267728432537
59874.21409719996,ZTF_g,21.134890398366476,8.41133455150787
59811.383611099795,ZTF_r,139.60713029136738,12.12708254745489
59818.44004630018,ZTF_r,268.4251472359565,13.837504743221665
59821.46146989986,ZTF_r,276.1969001258113,15.569362276367562
59824.376597200055,ZTF_r,260.9107661032218,12.730576125096766
59846.41376159992,ZTF_r,125.98997797143201,9.014652360619932
59848.31420140015,ZTF_r,115.76252739903623,9.0316342916434
59850.3361343001,ZTF_r,110.27960452298677,10.789997385092553
59857.378043999895,ZTF_r,81.1630576847409,10.903918590924652
59859.31592589989,ZTF_r,60.026027104586376,10.697253847202395
59863.3565508998,ZTF_r,72.58384993852077,16.409755111210703
59865.31592589989,ZTF_r,49.14507475348312,13.028694922214399
59867.31592589989,ZTF_r,60.41978840424578,11.795277512351522
59870.38282410009,ZTF_r,43.551869280036136,8.2201037188678
59872.35645829979,ZTF_r,39.76754672303314,6.8894388123549675
59874.31728010019,ZTF_r,35.79602477566489,5.6570383733526635
59877.33577550016,ZTF_r,33.14667728213761,6.64838603170903
59879.3562384001,ZTF_r,46.34042366631951,8.299292163369882
59881.29078700021,ZTF_r,34.11464057495206,7.208989773166105
