mjd,filter,uJy,duJy
59308.444856,c,398.0,10.0
59308.445318,c,391.0,11.0
59308.45179,c,420.0,9.0
59308.452249,c,378.0,9.0
59308.455996,c,430.0,11.0
59308.456457,c,402.0,11.0
59308.461564,c,410.0,10.0
59308.472975,c,390.0,14.0
59311.353761,c,345.0,11.0
59311.365342,c,316.0,10.0
59311.374141,c,310.0,10.0
59311.379232,c,323.0,10.0
59311.456981,c,274.0,14.0
59311.461594,c,287.0,14.0
59311.464847,c,301.0,15.0
59311.469926,c,322.0,15.0
59312.490885,c,302.0,9.0
59312.494119,c,307.0,10.0
59312.499275,c,288.0,10.0
59312.532088,c,289.0,12.0
59316.563824,c,221.0,9.0
59316.567048,c,201.0,10.0
59316.572586,c,214.0,8.0
59316.583693,c,219.0,11.0
59338.381242,c,82.0,14.0
59338.383069,c,88.0,15.0
59338.385821,c,83.0,14.0
59338.390865,c,78.0,11.0
59342.420349,c,57.0,9.0
59342.423604,c,98.0,9.0
59342.431185,c,80.0,10.0
59346.431456,c,75.0,10.0
59346.434667,c,56.0,9.0
59346.448475,c,68.0,10.0
59346.478074,c,72.0,12.0
59268.52168,o,-31.0,13.0
59268.524916,o,3.0,12.0
59268.527679,o,-19.0,16.0
59268.53275,o,-22.0,13.0
59270.531032,o,2.0,15.0
59270.53333,o,2.0,17.0
59270.536073,o,-26.0,17.0
59270.541565,o,-12.0,17.0
59272.535173,o,-32.0,19.0
59272.537014,o,-20.0,24.0
59272.539781,o,-3.0,22.0
59272.544855,o,-10.0,22.0
59278.547605,o,71.0,34.0
59278.550823,o,-9.0,38.0
59278.562439,o,49.0,44.0
59278.588193,o,-2.0,31.0
59280.520325,o,15.0,9.0
59280.523091,o,-1.0,10.0
59280.528624,o,15.0,8.0
59280.541934,o,-5.0,11.0
59288.49936,o,166.0,12.0
59288.501208,o,179.0,10.0
59288.503972,o,178.0,9.0
59288.524029,o,180.0,10.0
59292.493206,o,314.0,11.0
59292.497076,o,324.0,10.0
59292.503097,o,313.0,10.0
59292.521837,o,315.0,10.0
59296.619414,o,394.0,12.0
59296.623099,o,387.0,12.0
59296.630622,o,378.0,13.0
59296.637169,o,407.0,11.0
59296.646084,o,389.0,15.0
59300.416399,o,530.0,120.0
59300.418243,o,440.0,139.0
59300.421004,o,441.0,75.0
59300.429791,o,442.0,76.0
59305.531053,o,412.0,23.0
59305.534728,o,408.0,21.0
59305.540261,o,428.0,24.0
59305.551737,o,396.0,22.0
59306.503308,o,392.0,17.0
59306.506527,o,393.0,16.0
59306.516465,o,365.0,17.0
59306.521963,o,374.0,18.0
59307.527901,o,339.0,15.0
59307.531147,o,353.0,20.0
59307.534372,o,231.0,45.0
59307.536674,o,330.0,95.0
59307.537596,o,20.0,196.0
59307.543123,o,440.0,158.0
59307.548208,o,342.0,31.0
59321.507991,o,285.0,15.0
59321.510759,o,221.0,13.0
59321.54099,o,241.0,13.0
59321.547191,o,238.0,15.0
59322.403945,o,235.0,13.0
59322.405775,o,246.0,15.0
59322.408983,o,236.0,12.0
59322.412184,o,256.0,12.0
59322.414029,o,234.0,14.0
59322.414486,o,249.0,12.0
59322.433246,o,238.0,10.0
59322.440622,o,262.0,11.0
59324.448749,o,234.0,10.0
59324.451722,o,226.0,10.0
59324.454802,o,231.0,9.0
59324.45816,o,247.0,10.0
59326.394836,o,192.0,16.0
59326.396665,o,222.0,16.0
59326.400346,o,185.0,17.0
59326.402189,o,250.0,20.0
59326.404018,o,236.0,18.0
59326.405848,o,219.0,15.0
59326.407676,o,218.0,16.0
59326.418635,o,222.0,15.0
59328.364682,o,191.0,23.0
59328.36748,o,169.0,21.0
59328.373017,o,190.0,24.0
59328.379474,o,158.0,22.0
59333.421281,o,163.0,20.0
59333.434922,o,159.0,37.0
59333.438124,o,111.0,31.0
59333.451016,o,109.0,35.0
59334.382882,o,116.0,17.0
59334.385646,o,145.0,18.0
59334.388414,o,101.0,15.0
59334.393516,o,113.0,20.0
59335.389616,o,119.0,13.0
59335.391459,o,140.0,14.0
59335.394244,o,120.0,12.0
59335.399309,o,128.0,13.0
59336.381468,o,128.0,13.0
59336.384696,o,140.0,13.0
59336.389328,o,134.0,15.0
59336.394398,o,127.0,16.0
59336.453256,o,131.0,22.0
59336.456481,o,104.0,18.0
59344.423499,o,95.0,10.0
59344.426279,o,108.0,17.0
59344.440409,o,71.0,10.0
59344.447413,o,80.0,20.0
59348.408579,o,79.0,9.0
59348.411804,o,87.0,9.0
59348.418252,o,77.0,10.0
59348.453351,o,86.0,10.0
59290.3992130002,ZTF_g,328.6466426316961,12.118840734746017
59292.43725690013,ZTF_g,411.1701704889775,15.945142024648456
59297.302824100014,ZTF_g,552.1552425258249,27.32293021987495
59300.35622690013,ZTF_g,572.4637616712528,26.511078069614403
59305.43335650023,ZTF_g,493.326448805881,20.187736214643497
59309.33549770014,ZTF_g,362.88481882144794,14.509448432901184
59311.29187500011,ZTF_g,288.1089833751072,19.024937503198405
59314.3802894,ZTF_g,198.87124840081748,9.83231237385584
59316.34758100007,ZTF_g,150.05414617462037,8.464620233929281
59319.41380790016,ZTF_g,115.38134573827661,12.05062560662194
59324.361828700174,ZTF_g,85.98810933564837,8.951041207265437
59328.31569440011,ZTF_g,72.13067560725923,16.52668542872354
59334.232580999844,ZTF_g,55.88895637126395,7.567884583073724
59336.27311340021,ZTF_g,46.88012920948626,6.470587244625214
59342.33684029989,ZTF_g,38.938103933318516,5.912106390827835
59346.37509260001,ZTF_g,47.085284622544044,8.28763819240942
59352.21050930023,ZTF_g,42.42618681906438,8.847963469036399
59363.23063659994,ZTF_g,32.582919842108055,7.1013359230771504
59365.28357640002,ZTF_g,39.50026415978833,9.472430367705105
59371.189999999944,ZTF_g,31.420768285978646,6.5275749463005495
59373.25520829996,ZTF_g,30.355682377660877,7.852537116047748
59375.25450230017,ZTF_g,31.646085710903044,9.153485609717341
59377.29541670019,ZTF_g,28.697680754400473,5.628259638793849
59379.19093749998,ZTF_g,29.372735871653315,6.180809931407305
59292.37696760008,ZTF_r,349.1502842944438,18.18894121465336
59295.395138899796,ZTF_r,433.2250893866101,15.96464655150232
59297.37837960012,ZTF_r,486.95586395017983,19.503207486122196
59300.398564800154,ZTF_r,527.7730380859298,22.698521214112375
59305.33630790003,ZTF_r,446.9889632933384,21.516825348899694
59307.35587960016,ZTF_r,434.9650878207642,19.162949971052814
59311.3156365999,ZTF_r,338.23301740497874,13.98058150942621
59316.307534699794,ZTF_r,307.7981463105983,16.90043029819274
59322.293310199864,ZTF_r,261.81974768729543,15.950027934096198
59324.27025459986,ZTF_r,250.70327078975288,15.824704413737205
59328.27288189996,ZTF_r,198.00000443988324,15.53078712252197
59334.31547449995,ZTF_r,140.3977021902807,15.166762901756407
59338.27277779998,ZTF_r,125.16301034848772,10.079531306131383
59340.29343750002,ZTF_r,109.34325547733985,9.25974386291259
59342.29456020007,ZTF_r,105.00200694695073,8.71268102182136
59344.37903939979,ZTF_r,99.05308359724859,10.238428836529364
59346.37853009999,ZTF_r,94.76282519353646,9.939442995298826
59348.31388889998,ZTF_r,81.83539820486521,8.04710158379325
59354.2510532001,ZTF_r,80.61309584335896,14.02575538985311
59361.33623840008,ZTF_r,64.2628526316614,15.429234293687369
59363.31593749998,ZTF_r,58.544378507546966,10.836828678207807
59367.21079860022,ZTF_r,56.66504004261761,7.4453678463951976
59369.190219900105,ZTF_r,48.4224099298284,7.322003248508983
59371.211331000086,ZTF_r,45.35830322607201,6.154307375784933
59375.21097220015,ZTF_r,39.06890146924502,7.97804659588662
59377.23089119978,ZTF_r,39.43603106050653,5.877417162817294
