mjd,filter,uJy,duJy
58841.560549,c,79.0,8.0
58841.564576,c,75.0,9.0
58841.569959,c,77.0,9.0
58841.583624,c,103.0,9.0
58869.463608,c,18.0,8.0
58869.467629,c,-7.0,8.0
58869.477414,c,11.0,7.0
58869.495544,c,16.0,8.0
58873.466887,c,11.0,8.0
58873.470137,c,18.0,8.0
58873.477801,c,-1.0,8.0
58873.492477,c,10.0,9.0
58877.496266,c,18.0,9.0
58877.499059,c,6.0,8.0
58877.515562,c,2.0,10.0
58877.521604,c,16.0,8.0
58819.588941,o,-157.0,67.0
58819.592226,o,-23.0,26.0
58819.602053,o,-55.0,164.0
58819.60774,o,-360.0,369.0
58821.636416,o,5.0,16.0
58821.639676,o,3.0,12.0
58821.646443,o,6.0,14.0
58821.652855,o,-19.0,15.0
58825.63453,o,3.0,9.0
58825.637377,o,0.0,9.0
58825.643535,o,-6.0,11.0
58825.653768,o,6.0,9.0
58827.589115,o,-5.0,16.0
58827.592357,o,21.0,13.0
58827.598448,o,1.0,15.0
58827.608753,o,30.0,16.0
58829.645402,o,72.0,25.0
58829.651103,o,11.0,27.0
58829.655408,o,25.0,20.0
58829.661301,o,10.0,24.0
58831.598041,o,9.0,41.0
58831.619461,o,16.0,36.0
58833.517101,o,30.0,22.0
58833.52048,o,82.0,19.0
58833.530516,o,96.0,31.0
58833.555956,o,72.0,29.0
58837.620175,o,80.0,11.0
58837.623402,o,61.0,34.0
58837.629159,o,69.0,13.0
58837.640074,o,63.0,99.0
58839.586145,o,76.0,34.0
58839.5894,o,89.0,23.0
58839.599136,o,115.0,24.0
58839.609772,o,-5.0,49.0
58849.536293,o,86.0,10.0
58849.538634,o,77.0,12.0
58849.542345,o,95.0,12.0
58849.551718,o,83.0,10.0
58851.592137,o,60.0,10.0
58851.595228,o,70.0,8.0
58851.600752,o,58.0,8.0
58851.618875,o,68.0,10.0
58855.619536,o,63.0,11.0
58855.623235,o,38.0,12.0
58855.630153,o,38.0,12.0
58855.644481,o,51.0,12.0
58865.530087,o,16.0,12.0
58865.53709,o,36.0,10.0
58865.53987,o,29.0,12.0
58865.554046,o,61.0,24.0
58867.547462,o,39.0,10.0
58867.56315,o,52.0,11.0
58867.566374,o,44.0,12.0
58871.489637,o,27.0,11.0
58871.492435,o,28.0,10.0
58871.499992,o,18.0,12.0
58871.50977,o,27.0,12.0
58875.529252,o,24.0,9.0
58875.549553,o,30.0,9.0
58875.55279,o,27.0,11.0
58875.560651,o,10.0,12.0
58879.499634,o,29.0,13.0
58879.502856,o,-3.0,10.0
58879.508981,o,24.0,12.0
58879.526364,o,25.0,10.0
58883.504266,o,19.0,10.0
58883.507972,o,26.0,12.0
58883.514655,o,4.0,12.0
58883.527345,o,22.0,12.0
58887.476145,o,45.0,28.0
58887.479364,o,41.0,28.0
58887.484703,o,23.0,26.0
58887.497627,o,9.0,26.0
58891.593273,o,97.0,83.0
58891.596503,o,-43.0,128.0
58891.603291,o,2.0,70.0
58891.616631,o,-12.0,109.0
58895.539068,o,-7.0,12.0
58895.542289,o,-12.0,12.0
58895.548285,o,-21.0,13.0
58895.558122,o,-26.0,16.0
58836.54545139987,ZTF_g,70.7295996732937,11.610935998102475
58836.50083329994,ZTF_r,62.36515412975265,12.096742842755267
58851.46030090004,ZTF_r,77.76919436708873,11.044939329633204
