mjd,filter,uJy,duJy
59078.594304,c,-13.0,12.0
59078.600407,c,11.0,12.0
59078.619964,c,-3.0,11.0
59078.628267,c,1.0,14.0
59082.586943,c,5.0,11.0
59082.592086,c,8.0,13.0
59082.61059,c,8.0,12.0
59082.61669,c,-15.0,11.0
59086.600841,c,16.0,11.0
59086.618487,c,-14.0,12.0
59086.624015,c,3.0,10.0
59086.631705,c,0.0,13.0
59106.580404,c,791.0,15.0
59106.585957,c,808.0,17.0
59106.600534,c,795.0,15.0
59106.604217,c,778.0,15.0
59110.544377,c,745.0,14.0
59110.548348,c,716.0,16.0
59110.554327,c,762.0,16.0
59110.560126,c,782.0,16.0
59113.501566,c,684.0,17.0
59113.508541,c,697.0,15.0
59113.5148,c,680.0,17.0
59113.52457,c,724.0,19.0
59114.552197,c,652.0,15.0
59114.557289,c,669.0,14.0
59114.55912,c,625.0,32.0
59114.570467,c,651.0,16.0
59117.59709,c,553.0,13.0
59117.600307,c,570.0,13.0
59117.606795,c,551.0,14.0
59117.635067,c,572.0,16.0
59138.516094,c,159.0,12.0
59138.517924,c,172.0,13.0
59138.52162,c,174.0,15.0
59138.527106,c,120.0,18.0
59142.474293,c,120.0,11.0
59142.477557,c,118.0,11.0
59142.484978,c,130.0,12.0
59142.490787,c,136.0,13.0
59146.540218,c,131.0,11.0
59146.543502,c,135.0,13.0
59146.54994,c,114.0,13.0
59146.565198,c,116.0,11.0
59080.609888,o,18.0,32.0
59084.58822,o,-23.0,12.0
59084.592373,o,7.0,15.0
59084.595136,o,39.0,22.0
59084.614055,o,-18.0,14.0
59084.623321,o,-36.0,13.0
59084.625647,o,17.0,17.0
59088.599516,o,-10.0,13.0
59088.615235,o,-3.0,12.0
59088.625017,o,13.0,13.0
59088.629162,o,-1.0,14.0
59090.60715,o,7.0,12.0
59090.618245,o,8.0,14.0
59090.629103,o,0.0,13.0
59090.633768,o,14.0,22.0
59091.592234,o,54.0,14.0
59094.532697,o,147.0,38.0
59094.53637,o,199.0,34.0
59094.542396,o,153.0,35.0
59094.553992,o,154.0,32.0
59095.557025,o,208.0,20.0
59095.561631,o,207.0,22.0
59095.568087,o,201.0,21.0
59095.578246,o,163.0,18.0
59096.587605,o,283.0,20.0
59096.591307,o,257.0,18.0
59096.601414,o,250.0,18.0
59096.614891,o,263.0,18.0
59098.597423,o,404.0,24.0
59098.601219,o,390.0,21.0
59100.553574,o,514.0,16.0
59100.556356,o,513.0,18.0
59100.562821,o,508.0,20.0
59100.579136,o,516.0,14.0
59101.54317,o,555.0,20.0
59101.54829,o,540.0,17.0
59101.559367,o,569.0,18.0
59101.564441,o,560.0,20.0
59102.57957,o,612.0,16.0
59102.582798,o,533.0,17.0
59102.591082,o,575.0,20.0
59102.597565,o,606.0,18.0
59108.55329,o,637.0,15.0
59108.555131,o,657.0,14.0
59108.563535,o,642.0,13.0
59108.575581,o,643.0,13.0
59112.535318,o,558.0,15.0
59112.539471,o,586.0,16.0
59112.542698,o,594.0,16.0
59112.548248,o,590.0,15.0
59119.514566,o,412.0,13.0
59119.517332,o,386.0,14.0
59119.520093,o,395.0,15.0
59119.525633,o,406.0,13.0
59120.529101,o,389.0,18.0
59120.532332,o,362.0,17.0
59120.536019,o,375.0,18.0
59120.541094,o,336.0,17.0
59121.511545,o,400.0,18.0
59121.513375,o,326.0,22.0
59121.516607,o,397.0,22.0
59121.522655,o,412.0,19.0
59123.51407,o,359.0,19.0
59123.515912,o,393.0,21.0
59123.519248,o,368.0,20.0
59123.524324,o,376.0,22.0
59125.568695,o,432.0,32.0
59125.571909,o,332.0,38.0
59125.581753,o,322.0,22.0
59125.608734,o,332.0,21.0
59126.472871,o,373.0,52.0
59126.475646,o,379.0,52.0
59126.493981,o,350.0,44.0
59126.500975,o,271.0,42.0
59128.570851,o,369.0,29.0
59128.571311,o,324.0,17.0
59128.601972,o,354.0,23.0
59128.602432,o,363.0,22.0
59128.605469,o,367.0,17.0
59128.620803,o,370.0,19.0
59128.621265,o,353.0,19.0
59129.441198,o,346.0,28.0
59129.448085,o,394.0,26.0
59129.462359,o,354.0,30.0
59129.487513,o,349.0,28.0
59130.591206,o,346.0,18.0
