mjd,filter,uJy,duJy
59311.313012,c,15.0,12.0
59311.31624,c,6.0,12.0
59311.317163,c,6.0,15.0
59311.320403,c,52.0,13.0
59311.322247,c,23.0,14.0
59311.325931,c,32.0,13.0
59311.332378,c,12.0,16.0
59311.337454,c,21.0,12.0
59315.316369,c,21.0,11.0
59315.319591,c,15.0,12.0
59315.326071,c,12.0,13.0
59315.337145,c,-5.0,11.0
59319.297979,c,17.0,11.0
59319.301203,c,13.0,14.0
59319.306731,c,11.0,8.0
59319.31734,c,5.0,10.0
59337.257753,c,755.0,25.0
59337.26187,c,762.0,19.0
59337.267372,c,741.0,17.0
59337.279767,c,763.0,20.0
59337.284357,c,749.0,22.0
59337.287604,c,724.0,24.0
59337.293152,c,748.0,23.0
59337.304181,c,749.0,40.0
59367.243944,c,314.0,34.0
59367.247167,c,305.0,25.0
59367.252698,c,349.0,20.0
59367.264238,c,353.0,14.0
59321.283091,o,-3.0,17.0
59321.286294,o,18.0,16.0
59321.291785,o,-16.0,20.0
59321.301913,o,-6.0,18.0
59323.2957,o,5.0,16.0
59323.299397,o,46.0,10.0
59323.30492,o,20.0,14.0
59323.315081,o,13.0,17.0
59327.274282,o,71.0,22.0
59327.27797,o,35.0,19.0
59327.283495,o,97.0,22.0
59327.293644,o,68.0,28.0
59331.294025,o,240.0,33.0
59331.297262,o,199.0,39.0
59331.303711,o,293.0,34.0
59331.315691,o,280.0,34.0
59333.311359,o,386.0,25.0
59333.31458,o,419.0,34.0
59333.322395,o,471.0,34.0
59333.330207,o,386.0,36.0
59333.334807,o,388.0,39.0
59333.335265,o,428.0,35.0
59333.344895,o,388.0,34.0
59333.352699,o,404.0,29.0
59335.279264,o,553.0,17.0
59335.282488,o,534.0,16.0
59335.288012,o,557.0,18.0
59335.299077,o,582.0,18.0
59343.251522,o,791.0,18.0
59343.255226,o,726.0,18.0
59343.262602,o,778.0,17.0
59343.272748,o,778.0,17.0
59351.244518,o,568.0,21.0
59351.247744,o,632.0,20.0
59351.253273,o,642.0,20.0
59351.265732,o,622.0,24.0
59353.243346,o,578.0,33.0
59353.246556,o,551.0,28.0
59353.252512,o,598.0,29.0
59353.262591,o,574.0,24.0
59355.246336,o,505.0,22.0
59355.250018,o,484.0,24.0
59355.268904,o,515.0,30.0
59357.246152,o,416.0,37.0
59357.249365,o,429.0,39.0
59357.257158,o,442.0,29.0
59357.269576,o,404.0,28.0
59359.242273,o,420.0,97.0
59359.245959,o,386.0,40.0
59359.25241,o,378.0,32.0
59359.262548,o,345.0,35.0
59365.248943,o,327.0,42.0
59365.253099,o,386.0,29.0
59365.263039,o,311.0,24.0
59365.268555,o,376.0,24.0
59329.16958330013,ZTF_g,152.05405273684693,25.92879531584407
59329.17285879981,ZTF_g,143.21878992735395,22.072511836485738
59329.19212959986,ZTF_r,121.20351084049749,21.75271041638124
59329.21003470011,ZTF_r,132.4470836451239,28.019878900780355
59335.16878469987,ZTF_r,563.118765354867,23.62440615396147
