mjd,filter,uJy,duJy
58790.585163,c,34.0,13.0
58790.58839,c,-10.0,12.0
58790.59483,c,-4.0,12.0
58790.605946,c,17.0,13.0
58794.614623,c,26.0,10.0
58794.62443,c,13.0,11.0
58794.627632,c,17.0,11.0
58794.638935,c,22.0,11.0
58814.492781,c,-7182.0,4139.0
58814.503642,c,1599.0,46.0
58814.509817,c,830.0,20.0
58846.55854,c,160.0,10.0
58846.563916,c,170.0,10.0
58846.568438,c,175.0,8.0
58846.578747,c,195.0,10.0
58870.473578,c,44.0,14.0
58870.476321,c,89.0,10.0
58870.482577,c,49.0,12.0
58870.489953,c,12.0,17.0
58870.49697,c,80.0,9.0
58792.632018,o,-12.0,11.0
58792.637515,o,-58.0,11.0
58792.646428,o,-11.0,33.0
58796.559649,o,82.0,161.0
58796.562917,o,19.0,28.0
58796.569214,o,-6.0,20.0
58796.579521,o,-124.0,25.0
58798.592026,o,8.0,24.0
58798.59528,o,26.0,23.0
58798.600663,o,-59.0,22.0
58798.612034,o,11.0,20.0
58800.614749,o,21.0,16.0
58800.617999,o,-18.0,15.0
58800.62451,o,10.0,19.0
58800.638584,o,-10.0,17.0
58802.630632,o,10.0,13.0
58802.633467,o,44.0,14.0
58802.640356,o,58.0,20.0
58802.647948,o,29.0,14.0
58812.612513,o,572.0,13.0
58812.615801,o,592.0,14.0
58812.621383,o,587.0,13.0
58812.632111,o,590.0,13.0
58816.611448,o,785.0,15.0
58816.620819,o,708.0,15.0
58816.631021,o,662.0,13.0
58820.641024,o,743.0,13.0
58820.646512,o,707.0,12.0
58820.649774,o,734.0,14.0
58820.65662,o,712.0,14.0
58822.529372,o,647.0,17.0
58822.532611,o,653.0,24.0
58822.539209,o,710.0,43.0
58822.549965,o,698.0,59.0
58824.580554,o,628.0,12.0
58824.58395,o,626.0,12.0
58824.589942,o,615.0,13.0
58824.600623,o,586.0,12.0
58826.575323,o,583.0,15.0
58826.578715,o,556.0,17.0
58826.585289,o,592.0,15.0
58826.59557,o,628.0,15.0
58827.510259,o,500.0,25.0
58827.51777,o,557.0,20.0
58827.521014,o,468.0,23.0
58827.531261,o,536.0,23.0
58828.552873,o,460.0,19.0
58828.556155,o,459.0,16.0
58828.561361,o,459.0,17.0
58828.571263,o,496.0,17.0
58829.449285,o,517.0,38.0
58829.45251,o,436.0,30.0
58829.459418,o,470.0,32.0
58829.469557,o,473.0,25.0
58836.632709,o,405.0,15.0
58836.63851,o,390.0,14.0
58836.642139,o,420.0,14.0
58836.660135,o,470.0,17.0
58844.579137,o,324.0,11.0
58844.587386,o,299.0,11.0
58844.590676,o,356.0,10.0
58844.6035,o,356.0,10.0
58850.574977,o,202.0,11.0
58850.585921,o,244.0,12.0
58850.588664,o,182.0,11.0
58850.595131,o,222.0,10.0
58852.513527,o,224.0,15.0
58852.516422,o,219.0,15.0
58852.521752,o,148.0,10.0
58852.532216,o,161.0,11.0
58866.552811,o,129.0,11.0
58866.555835,o,122.0,12.0
58866.559627,o,759.0,239.0
58866.562853,o,106.0,11.0
58866.575657,o,125.0,13.0
58868.443291,o,76.0,12.0
58868.446257,o,96.0,10.0
58868.453675,o,67.0,10.0
58868.4655,o,117.0,9.0
