mjd,filter,uJy,duJy
59291.440861,c,-3.0,9.0
59291.466913,c,8.0,8.0
59291.470862,c,0.0,8.0
59291.499286,c,0.0,7.0
59309.381399,c,35.0,7.0
59309.386762,c,41.0,7.0
59309.415908,c,47.0,6.0
59309.41775,c,37.0,6.0
59313.419261,c,115.0,10.0
59313.437661,c,85.0,9.0
59313.445561,c,96.0,7.0
59313.446953,c,87.0,7.0
59313.448797,c,116.0,8.0
59313.452147,c,98.0,7.0
59313.463619,c,90.0,8.0
59313.466844,c,87.0,8.0
59317.451404,c,124.0,10.0
59317.452785,c,145.0,8.0
59317.454628,c,138.0,9.0
59317.456011,c,130.0,9.0
59317.460393,c,119.0,11.0
59317.461316,c,137.0,8.0
59317.471285,c,134.0,9.0
59317.477435,c,137.0,8.0
59321.423978,c,146.0,9.0
59321.45447,c,142.0,8.0
59321.460124,c,148.0,10.0
59321.465538,c,153.0,9.0
59339.475752,c,72.0,14.0
59339.478982,c,60.0,14.0
59339.486369,c,52.0,45.0
59339.505708,c,51.0,14.0
59343.342114,c,62.0,10.0
59343.34735,c,40.0,9.0
59343.350228,c,45.0,8.0
59343.360865,c,58.0,10.0
59347.353179,c,56.0,8.0
59347.356117,c,38.0,10.0
59347.361344,c,35.0,11.0
59347.371529,c,45.0,11.0
59369.331313,c,17.0,7.0
59369.334998,c,30.0,8.0
59369.344777,c,22.0,8.0
59369.35559,c,26.0,8.0
59293.393078,o,1.0,8.0
59293.39492,o,-9.0,8.0
59293.427308,o,-4.0,6.0
59293.45556,o,4.0,7.0
59297.359678,o,19.0,15.0
59297.362448,o,-7.0,13.0
59297.36521,o,-28.0,14.0
59297.373505,o,5.0,15.0
59299.379006,o,39.0,176.0
59299.389881,o,-196.0,111.0
59299.393123,o,70.0,140.0
59299.397269,o,-13.0,120.0
59303.479614,o,-21.0,22.0
59303.482816,o,20.0,25.0
59303.487972,o,45.0,21.0
59303.517272,o,-19.0,23.0
59305.382026,o,2.0,11.0
59305.384329,o,14.0,12.0
59305.387095,o,9.0,11.0
59305.392235,o,8.0,13.0
59307.386364,o,3.0,11.0
59307.389109,o,33.0,9.0
59307.393066,o,10.0,10.0
59307.399927,o,9.0,10.0
59319.375834,o,103.0,11.0
59319.378582,o,105.0,11.0
59319.399414,o,83.0,10.0
59319.41229,o,84.0,12.0
59323.321031,o,114.0,13.0
59323.322861,o,83.0,14.0
59323.326063,o,98.0,10.0
59323.331487,o,89.0,13.0
59327.302776,o,162.0,52.0
59327.305096,o,69.0,42.0
59327.307844,o,139.0,44.0
59327.314294,o,110.0,43.0
59331.397839,o,-6.0,28.0
59331.401532,o,122.0,31.0
59331.406624,o,28.0,30.0
59331.416477,o,93.0,36.0
59333.402112,o,82.0,13.0
59333.405346,o,61.0,15.0
59333.434138,o,75.0,15.0
59333.45313,o,100.0,14.0
59335.359416,o,54.0,10.0
59335.367692,o,32.0,11.0
59335.372052,o,60.0,10.0
59335.405635,o,72.0,13.0
59337.4324,o,30.0,12.0
59337.444513,o,53.0,12.0
59337.448212,o,20.0,10.0
59337.451442,o,41.0,13.0
59337.453753,o,54.0,10.0
59337.454235,o,50.0,12.0
59337.461647,o,32.0,18.0
59337.486044,o,53.0,38.0
59341.424949,o,32.0,12.0
59341.444129,o,-2067.0,791.0
59341.505448,o,45.0,13.0
59341.513312,o,34.0,15.0
59341.514233,o,49.0,14.0
59341.518481,o,-168.0,209.0
59341.524012,o,40.0,12.0
59341.538543,o,29.0,20.0
59345.359391,o,54.0,8.0
59345.362621,o,52.0,11.0
59345.3704,o,51.0,11.0
59345.380184,o,45.0,10.0
59349.326989,o,43.0,11.0
59349.332509,o,43.0,9.0
59349.335735,o,24.0,11.0
59349.348054,o,41.0,9.0
59351.318653,o,22.0,14.0
59351.323798,o,43.0,12.0
59351.326997,o,26.0,12.0
59351.337934,o,77.0,14.0
59353.324559,o,38.0,8.0
59353.352764,o,62.0,8.0
59353.35554,o,21.0,10.0
59353.361228,o,25.0,10.0
59359.303831,o,22.0,32.0
59359.311219,o,5.0,30.0
59359.314426,o,32.0,32.0
59359.324851,o,77.0,29.0
59361.406905,o,20.0,19.0
59361.410592,o,7.0,21.0
59361.420385,o,13.0,24.0
59361.434303,o,40.0,23.0
59363.341384,o,17.0,10.0
59363.345961,o,17.0,12.0
59363.352886,o,18.0,12.0
59363.368003,o,27.0,14.0
59367.295252,o,6.0,10.0
59367.298924,o,1.0,8.0
59367.304434,o,13.0,8.0
59367.314746,o,11.0,7.0
59307.30101849977,ZTF_g,20.564587380369463,5.171800895975889
59309.298773100134,ZTF_g,47.53317235563304,6.707800705954548
59309.30821759999,ZTF_g,23.622181387442136,8.263051985263553
59311.24815970007,ZTF_g,63.27101477988373,6.294560031477078
59311.27641199995,ZTF_g,69.0230267890816,7.5615985360159526
59313.25802080007,ZTF_g,94.14992968413115,8.616424157860521
59313.25898149982,ZTF_g,95.28286342117205,9.303042835000817
59315.277280100156,ZTF_g,112.11920250577167,26.270189079149706
59317.23755790014,ZTF_g,123.04183516674462,7.6632739504149265
59317.25480319979,ZTF_g,133.8709668548495,11.4481025292852
59321.27000000002,ZTF_g,139.30118151240512,9.25223541195924
59321.36510419985,ZTF_g,149.11770120914838,11.540121145991643
59323.275080999825,ZTF_g,142.85939283412725,14.639364661813735
59323.27931710007,ZTF_g,137.51054394631112,12.698686105122626
59325.32329860004,ZTF_g,129.67229581903928,9.561641344720998
59325.349386599846,ZTF_g,134.51899065961913,13.590554419955192
59334.21444439981,ZTF_g,74.64913849193658,7.7295542679126
59334.21585649997,ZTF_g,81.37743558830724,7.4575630451747745
59336.255949100014,ZTF_g,68.16477413374282,7.154200664543348
59336.258784700185,ZTF_g,62.722303558322935,6.599253339123273
59338.310277800076,ZTF_g,54.74232012267819,6.899089265108317
59339.25016199984,ZTF_g,55.7344859627875,6.846034684766737
59340.225567100104,ZTF_g,43.44229896116761,8.521092961376205
59341.299594900105,ZTF_g,44.15192059487686,5.983003298127233
59342.329976900015,ZTF_g,34.395973050173765,5.207574656800455
59343.25285879988,ZTF_g,40.31018580626705,5.114320092065432
59344.290370400064,ZTF_g,24.63996008690157,5.727662967956947
59345.17608800018,ZTF_g,31.933108749505124,4.839702451376169
59346.37274309993,ZTF_g,29.12862604026486,9.077059780367186
59348.26704860013,ZTF_g,19.69336816238261,5.585312288747841
59309.26922449982,ZTF_r,38.86812582764015,5.1144264935599475
59311.31129630003,ZTF_r,52.76889500161222,5.971728172062064
59313.29653939977,ZTF_r,84.89083394568813,8.341080024342835
59313.31221059989,ZTF_r,75.81724513027682,9.43415335532525
59315.23458330007,ZTF_r,95.73113323833358,9.41578634904629
59317.32989579998,ZTF_r,109.52669931143767,6.5796580429741525
59317.33271990018,ZTF_r,114.91057557777972,12.5060208622448
59321.276713000145,ZTF_r,124.45879733138568,8.20941769547888
59321.29608799983,ZTF_r,133.2299914430654,8.931629925264886
59323.31792820012,ZTF_r,131.8409731508746,8.05606040501544
59323.340694400016,ZTF_r,136.22223453567875,13.48813625887873
59325.275289400015,ZTF_r,134.78910822598007,11.335241667445317
59334.271261599846,ZTF_r,87.79504383340677,9.304461180061368
59334.27340279985,ZTF_r,95.49714763185018,11.327086534575844
59336.310069399886,ZTF_r,72.61226768351767,5.319826730712783
59336.31635419978,ZTF_r,87.24095278604612,6.777844656958985
59338.25668979995,ZTF_r,75.3789354899566,7.146582698040284
59339.27265049983,ZTF_r,77.82859671637769,7.8713800136587535
59340.28994210018,ZTF_r,72.92405333026474,5.7122674463776395
59341.229907399975,ZTF_r,71.47187901986028,8.266956302317714
59342.276006899774,ZTF_r,61.90002151916884,5.701942881430942
59343.21296299994,ZTF_r,67.02055192519602,7.110840561285657
59344.244386599865,ZTF_r,57.85434752184233,5.856331826775687
59345.19686339982,ZTF_r,59.94773792155712,8.538173532101357
59346.31229169993,ZTF_r,57.8069958133749,7.6689137239694904
59348.19293980021,ZTF_r,57.52285062815157,5.623423701998763
59348.319594900124,ZTF_r,61.95837230776543,7.5622021358203195
59350.269826400094,ZTF_r,54.57055867920449,8.197516651280075
59361.21347220009,ZTF_r,36.660636424947135,11.64048343809575
59363.20721059991,ZTF_r,29.84063083897324,5.729548923244044
59367.22949070018,ZTF_r,26.744716583972377,5.013362656750057
