mjd,filter,uJy,duJy
59117.538881,c,5.0,10.0
59117.54163,c,24.0,11.0
59117.544373,c,-6.0,9.0
59117.550321,c,-13.0,11.0
59117.551235,c,-18.0,8.0
59117.553064,c,2.0,9.0
59117.559373,c,-4.0,9.0
59117.564476,c,1.0,9.0
59137.505646,c,100.0,9.0
59137.508389,c,101.0,10.0
59137.511172,c,85.0,8.0
59137.534248,c,97.0,11.0
59141.471704,c,137.0,16.0
59141.475373,c,135.0,30.0
59141.480878,c,144.0,9.0
59141.48965,c,176.0,10.0
59141.49148,c,150.0,9.0
59141.492395,c,154.0,9.0
59141.494225,c,136.0,10.0
59141.51455,c,143.0,8.0
59145.493978,c,186.0,9.0
59145.495838,c,186.0,10.0
59145.49858,c,186.0,11.0
59145.50412,c,184.0,9.0
59145.524903,c,188.0,9.0
59145.528132,c,182.0,10.0
59145.555826,c,204.0,10.0
59145.584184,c,203.0,9.0
59169.462584,c,86.0,10.0
59169.465786,c,64.0,10.0
59169.50116,c,63.0,10.0
59169.529425,c,67.0,10.0
59193.377039,c,24.0,8.0
59193.38024,c,24.0,9.0
59193.386647,c,16.0,8.0
59193.390768,c,16.0,9.0
59193.393972,c,29.0,8.0
59193.397632,c,32.0,7.0
59193.400375,c,17.0,8.0
59193.413196,c,7.0,8.0
59195.373611,c,21.0,11.0
59195.377296,c,18.0,9.0
59195.383287,c,25.0,8.0
59195.386513,c,8.0,8.0
59195.389737,c,8.0,7.0
59195.395278,c,5.0,8.0
59195.395738,c,13.0,7.0
59115.549137,o,8.0,12.0
59115.552827,o,-4.0,12.0
59115.555597,o,8.0,12.0
59115.56343,o,14.0,10.0
59119.49975,o,29.0,15.0
59119.501592,o,-4.0,18.0
59119.504361,o,73.0,37.0
59119.509433,o,-11.0,17.0
59121.482918,o,22.0,18.0
59121.484747,o,2.0,17.0
59121.487499,o,-4.0,21.0
59121.49483,o,25.0,18.0
59121.497678,o,8.0,18.0
59121.499533,o,-8.0,17.0
59121.502276,o,7.0,19.0
59121.507425,o,16.0,19.0
59123.493909,o,6.0,24.0
59123.495748,o,2.0,22.0
59123.49851,o,-20.0,22.0
59123.503572,o,19.0,22.0
59125.53535,o,-22.0,23.0
59125.540427,o,33.0,23.0
59125.555348,o,12.0,23.0
59125.557633,o,-28.0,24.0
59127.518686,o,45.0,20.0
59127.520573,o,20.0,21.0
59127.525996,o,-18.0,16.0
59127.531984,o,6.0,17.0
59129.5702,o,16.0,16.0
59129.596857,o,14.0,15.0
59129.630682,o,-1.0,15.0
59129.642047,o,10.0,27.0
59131.500629,o,32.0,11.0
59131.502471,o,7.0,10.0
59131.505693,o,19.0,11.0
59131.523169,o,19.0,11.0
59133.519176,o,44.0,13.0
59133.521005,o,25.0,11.0
59133.523748,o,25.0,10.0
59133.528778,o,23.0,9.0
59135.487974,o,-780.0,834.0
59135.499047,o,-72.0,163.0
59135.504114,o,66.0,103.0
59139.476959,o,73.0,18.0
59139.478802,o,92.0,22.0
59139.481562,o,108.0,22.0
59139.503181,o,120.0,31.0
59143.477674,o,150.0,75.0
59143.479974,o,-2.0,75.0
59143.482736,o,163.0,106.0
59143.487798,o,-202.0,164.0
59147.44974,o,125.0,12.0
59147.451579,o,159.0,16.0
59147.454345,o,146.0,12.0
59147.45942,o,154.0,12.0
59157.391081,o,127.0,19.0
59157.396582,o,121.0,25.0
59157.400719,o,137.0,24.0
59157.432658,o,134.0,19.0
59159.459366,o,-116.0,133.0
59161.486264,o,84.0,12.0
59161.496378,o,115.0,14.0
59161.499593,o,89.0,13.0
59161.505124,o,116.0,12.0
59163.425886,o,94.0,12.0
59163.427727,o,89.0,11.0
59163.430494,o,86.0,12.0
59163.438329,o,101.0,10.0
59167.399544,o,66.0,10.0
59167.401849,o,78.0,12.0
59167.404612,o,83.0,11.0
59167.40968,o,88.0,9.0
59179.383917,o,86.0,16.0
59179.386221,o,56.0,17.0
59179.388985,o,19.0,16.0
59179.394052,o,52.0,18.0
59181.49728,o,61.0,27.0
59181.500503,o,61.0,32.0
59181.506475,o,49.0,25.0
59181.517048,o,15.0,32.0
59183.380719,o,30.0,29.0
59183.382561,o,100.0,32.0
59183.410397,o,78.0,29.0
59183.43934,o,38.0,30.0
59185.460309,o,26.0,22.0
59185.463557,o,72.0,20.0
59185.498828,o,40.0,26.0
59185.5272,o,94.0,30.0
59187.460858,o,27.0,13.0
59187.464129,o,60.0,15.0
59187.469258,o,45.0,18.0
59187.504802,o,27.0,15.0
59189.392383,o,45.0,12.0
59189.395593,o,52.0,12.0
59189.401081,o,40.0,13.0
59189.406155,o,43.0,14.0
59189.40893,o,49.0,13.0
59189.412132,o,38.0,12.0
59189.416301,o,31.0,12.0
59189.429166,o,10.0,14.0
59191.34194,o,20.0,10.0
59191.345164,o,39.0,12.0
59191.350698,o,38.0,12.0
59191.377971,o,25.0,10.0
59135.42159719998,ZTF_g,54.84082758967602,8.13297407328464
59137.39815969998,ZTF_g,87.24939014215211,8.583660232311642
59139.37930560019,ZTF_g,125.4166511064176,13.45824786215595
59141.401504599955,ZTF_g,152.91764462339137,10.981181848503663
59143.37620369997,ZTF_g,176.68236340573208,9.749086001307855
59145.399178199936,ZTF_g,186.546884357946,10.248077555585578
59149.44172450015,ZTF_g,186.61906104986727,15.117422494917017
59151.37708330015,ZTF_g,181.89920459755547,25.39860444338608
59152.35516199982,ZTF_g,176.78279664030737,18.358506116931053
59153.41267360002,ZTF_g,138.2785446358291,19.14755080540303
59154.356631900184,ZTF_g,143.67460109118167,17.91488360531411
59156.39724540012,ZTF_g,143.98564625785315,17.777098749099263
59158.44300930016,ZTF_g,120.54311221216513,21.48918260354542
59165.35629629996,ZTF_g,53.53990546239144,7.72973332860636
59166.37965280004,ZTF_g,45.25794184025816,7.418909508553188
