mjd,filter,uJy,duJy
60025.945245,c,30.0,37.0
60049.221958,c,109.0,10.0
60049.229275,c,155.0,12.0
60049.232488,c,144.0,11.0
60050.245673,c,138.0,12.0
60050.256396,c,159.0,13.0
60052.19398,c,121.0,12.0
60052.197669,c,110.0,12.0
60052.199065,c,149.0,12.0
60052.201893,c,146.0,13.0
60052.202839,c,151.0,13.0
60052.214766,c,123.0,13.0
60056.145854,c,127.0,12.0
60056.184229,c,117.0,12.0
60058.186446,c,144.0,10.0
60058.2209,c,141.0,10.0
60080.884842,c,50.0,8.0
60080.892192,c,70.0,9.0
60080.895382,c,51.0,8.0
60080.90601,c,64.0,9.0
60083.875044,c,11.0,7.0
60083.877846,c,26.0,8.0
60083.88339,c,30.0,8.0
60083.89454,c,27.0,9.0
60086.882188,c,-12.0,20.0
60086.88548,c,-66.0,34.0
60086.891506,c,56.0,27.0
60086.903402,c,23.0,33.0
60027.232149,o,30.0,11.0
60027.234452,o,15.0,10.0
60027.25781,o,-25.0,9.0
60027.286451,o,-7.0,14.0
60031.218365,o,3.0,7.0
60031.220216,o,7.0,9.0
60031.223416,o,-8.0,10.0
60031.254622,o,-40.0,10.0
60033.930968,o,17.0,13.0
60033.932886,o,-26.0,17.0
60033.939362,o,11.0,15.0
60033.958323,o,-44.0,10.0
60035.990204,o,1.0,12.0
60035.994099,o,12.0,14.0
60036.029223,o,3.0,10.0
60036.041252,o,4.0,10.0
60038.929023,o,26.0,29.0
60038.932216,o,20.0,27.0
60038.937733,o,31.0,24.0
60038.943175,o,0.0,27.0
60044.274532,o,36.0,21.0
60044.277332,o,27.0,24.0
60044.297552,o,112.0,25.0
60044.304714,o,69.0,26.0
60045.05653,o,124.0,17.0
60045.059453,o,84.0,19.0
60045.06663,o,79.0,23.0
60046.252178,o,91.0,17.0
60046.255379,o,135.0,17.0
60046.260914,o,66.0,18.0
60046.286025,o,123.0,22.0
60050.952664,o,79.0,9.0
60050.960277,o,101.0,12.0
60050.99866,o,107.0,11.0
60053.971596,o,122.0,12.0
60053.974962,o,96.0,13.0
60053.989193,o,114.0,18.0
60059.928378,o,109.0,11.0
60059.936692,o,96.0,12.0
60059.939555,o,109.0,9.0
60059.949988,o,110.0,11.0
60062.145517,o,106.0,14.0
60062.162151,o,93.0,12.0
60062.178641,o,71.0,9.0
60062.181615,o,107.0,15.0
60062.936866,o,88.0,12.0
60062.946702,o,121.0,13.0
60065.925485,o,108.0,29.0
60065.931648,o,56.0,22.0
60065.934869,o,134.0,36.0
60065.947079,o,89.0,21.0
60071.989202,o,38.0,29.0
60071.992466,o,60.0,30.0
60071.999575,o,133.0,28.0
60072.010269,o,80.0,31.0
60073.209733,o,61.0,23.0
60073.212535,o,40.0,20.0
60073.218056,o,50.0,22.0
60073.23379,o,61.0,18.0
60074.177378,o,64.0,16.0
60074.181486,o,46.0,18.0
60074.186986,o,40.0,16.0
60074.198914,o,39.0,15.0
60074.965121,o,50.0,16.0
60074.967928,o,80.0,20.0
60074.973099,o,28.0,28.0
60074.988209,o,75.0,18.0
60076.159125,o,76.0,17.0
60076.162781,o,94.0,19.0
60076.171883,o,71.0,15.0
60076.181918,o,63.0,20.0
60079.208234,o,48.0,16.0
60082.152458,o,62.0,13.0
60082.15564,o,67.0,14.0
60082.161109,o,512.0,14.0
60082.171502,o,71.0,11.0
60085.137093,o,50.0,12.0
60085.140248,o,48.0,11.0
60085.145741,o,72.0,12.0
60085.15764,o,67.0,12.0
60092.862131,o,29.0,16.0
60092.86531,o,20.0,17.0
60092.870866,o,60.0,20.0
60092.880346,o,78.0,18.0
60101.891439,o,33.0,18.0
60101.894497,o,62.0,18.0
60101.89867,o,42.0,27.0
60101.899593,o,4.0,18.0
60101.902134,o,48.0,25.0
60101.907871,o,-14.0,21.0
60101.925707,o,78.0,25.0
60101.928941,o,14.0,22.0
60045.3349768999,ZTF_g,102.16139158247177,13.808348553552792
60051.315069399774,ZTF_g,140.88994513291632,12.029357213985799
60055.315821799915,ZTF_g,139.2934836573312,14.05052831192916
60057.312673599925,ZTF_g,129.16510460427827,13.79947383599022
60059.34571760008,ZTF_g,130.77538281529348,16.008440605138464
60061.335706000216,ZTF_g,113.08598886151985,11.890490542954899
60065.32753469981,ZTF_g,94.72277223797302,20.802133811158086
60045.40401619999,ZTF_r,87.39295010900507,12.599131153891426
60049.32230320014,ZTF_r,130.44180507095598,15.80875355152028
60051.37711809995,ZTF_r,141.26286172195722,16.87945385323278
60053.2994328998,ZTF_r,143.69233429797904,21.56937943648052
60055.3646296002,ZTF_r,139.2766781520009,11.836514759561425
60057.27297449997,ZTF_r,137.79072968663937,17.753246258083074
60059.29307870008,ZTF_r,124.83765439342338,12.862571783574683
60061.271863400005,ZTF_r,127.01821346129861,13.85249670492242
60063.31371530006,ZTF_r,109.20788592518403,18.140480976099777
60076.33413190022,ZTF_r,74.48671130945174,12.628152097319864
60078.27201389987,ZTF_r,58.650700024853194,10.41635017154268
60084.228414400015,ZTF_r,57.31374670308039,8.73757007595002
