mjd,filter,uJy,duJy
59338.342535,c,-22.0,29.0
59338.345741,c,0.0,44.0
59338.351251,c,3.0,13.0
59338.363647,c,-11.0,16.0
59342.293106,c,42.0,10.0
59342.296773,c,10.0,9.0
59342.303664,c,26.0,9.0
59342.316042,c,20.0,10.0
59346.300167,c,68.0,10.0
59346.30339,c,64.0,10.0
59346.308913,c,69.0,11.0
59346.322296,c,60.0,11.0
59350.271548,c,126.0,13.0
59350.274749,c,110.0,12.0
59350.281218,c,117.0,13.0
59350.295456,c,113.0,13.0
59368.289413,c,53.0,12.0
59368.292637,c,59.0,10.0
59368.298165,c,61.0,9.0
59368.311577,c,70.0,11.0
59372.246279,c,44.0,19.0
59372.249503,c,62.0,15.0
59372.256879,c,59.0,11.0
59372.268419,c,68.0,11.0
59376.261206,c,44.0,12.0
59376.264444,c,48.0,11.0
59376.269981,c,53.0,11.0
59376.28012,c,37.0,12.0
59322.319018,o,12.0,12.0
59322.322223,o,8.0,12.0
59322.334171,o,3.0,14.0
59322.343328,o,2.0,11.0
59324.319289,o,-2.0,16.0
59324.329452,o,-6.0,14.0
59324.332676,o,0.0,14.0
59324.33821,o,-10.0,14.0
59332.315598,o,34.0,24.0
59332.319751,o,-16.0,82.0
59332.368038,o,66.0,44.0
59332.37323,o,-14.0,21.0
59334.30577,o,-10.0,17.0
59334.309933,o,-28.0,16.0
59334.315904,o,-24.0,16.0
59334.328294,o,-15.0,14.0
59336.323096,o,-30.0,14.0
59336.326781,o,-5.0,11.0
59336.334152,o,-13.0,13.0
59336.345238,o,-33.0,13.0
59344.301269,o,47.0,12.0
59344.304496,o,49.0,11.0
59344.310502,o,84.0,13.0
59344.322046,o,63.0,11.0
59348.273925,o,96.0,13.0
59348.27715,o,88.0,14.0
59348.28406,o,102.0,13.0
59348.300653,o,101.0,12.0
59352.277456,o,88.0,19.0
59352.280687,o,104.0,17.0
59352.286249,o,129.0,21.0
59352.29639,o,111.0,13.0
59354.304382,o,120.0,31.0
59354.309878,o,136.0,29.0
59354.314013,o,85.0,32.0
59354.32822,o,94.0,36.0
59358.25197,o,116.0,27.0
59358.25751,o,128.0,32.0
59358.260722,o,116.0,29.0
59358.263939,o,130.0,30.0
59358.267143,o,68.0,31.0
59358.274935,o,136.0,29.0
59358.275393,o,134.0,30.0
59360.315327,o,192.0,30.0
59360.319473,o,54.0,90.0
59360.325463,o,59.0,33.0
59360.335633,o,112.0,43.0
59362.29338,o,60.0,21.0
59362.297039,o,80.0,19.0
59362.302564,o,88.0,21.0
59362.316333,o,58.0,24.0
59364.254481,o,106.0,12.0
59364.257722,o,59.0,12.0
59364.262834,o,113.0,14.0
59364.273921,o,86.0,11.0
59366.291618,o,82.0,15.0
59366.294819,o,71.0,15.0
59366.300778,o,53.0,16.0
59366.312268,o,58.0,15.0
59370.255988,o,44.0,13.0
59370.259192,o,74.0,17.0
59370.264697,o,67.0,15.0
59370.279346,o,68.0,17.0
59384.254525,o,32.0,28.0
59384.257747,o,82.0,32.0
59384.263274,o,30.0,26.0
59384.264658,o,112.0,43.0
59384.267887,o,71.0,46.0
59384.273444,o,-36.0,90.0
59384.274366,o,26.0,62.0
59386.254707,o,90.0,84.0
59386.257908,o,77.0,75.0
59392.249076,o,76.0,52.0
59392.251839,o,-44.0,23.0
59392.257849,o,44.0,17.0
59392.26844,o,61.0,13.0
59342.248414400034,ZTF_g,34.92046354253523,10.708562626110583
59344.172592599876,ZTF_g,54.64922406308068,6.763021807950922
59346.175717600156,ZTF_g,90.22356845677895,8.720191057055676
59348.247777800076,ZTF_g,108.17636899630831,10.847322583499286
59353.22322920011,ZTF_g,145.52392506990998,15.234199870010306
59356.179861099925,ZTF_g,138.34606151410296,18.933293682428836
59359.182754599955,ZTF_g,135.70667193327213,21.251979986241103
59346.19192129979,ZTF_r,71.5229139578898,9.3749778345666
59348.17476850003,ZTF_r,99.25399585549903,9.71391484031875
59350.228205999825,ZTF_r,97.41369121215646,13.004345271187054
59356.2334838002,ZTF_r,149.6101987920707,25.863272674076565
59359.194016200025,ZTF_r,134.97582790635957,17.283342786427124
59362.23210649984,ZTF_r,115.93228612161249,15.967168552379748
59365.18255789997,ZTF_r,100.03095153264832,10.428469865865374
