mjd,filter,uJy,duJy
59312.332412,c,8.0,7.0
59312.336555,c,-6.0,7.0
59312.342552,c,2.0,7.0
59312.357312,c,-10.0,7.0
59338.322785,c,132.0,23.0
59338.326465,c,108.0,22.0
59338.333832,c,120.0,29.0
59338.344827,c,11.0,84.0
59342.285306,c,102.0,11.0
59342.288525,c,108.0,10.0
59342.294936,c,115.0,12.0
59342.30504,c,101.0,12.0
59346.284474,c,100.0,10.0
59346.287704,c,79.0,11.0
59346.294615,c,101.0,10.0
59346.306615,c,88.0,9.0
59350.269261,c,63.0,12.0
59350.272462,c,59.0,13.0
59350.278003,c,74.0,13.0
59350.291337,c,45.0,14.0
59368.258985,c,29.0,8.0
59368.262671,c,31.0,8.0
59368.268199,c,17.0,8.0
59368.27926,c,30.0,8.0
59376.248278,c,26.0,25.0
59376.251513,c,24.0,14.0
59376.260285,c,2.0,10.0
59376.271364,c,17.0,10.0
59322.302951,o,28.0,14.0
59322.306163,o,37.0,14.0
59322.311679,o,33.0,13.0
59322.328652,o,25.0,12.0
59324.312377,o,50.0,14.0
59324.315603,o,36.0,15.0
59324.322989,o,33.0,13.0
59324.334983,o,52.0,12.0
59326.285121,o,97.0,29.0
59326.288379,o,80.0,27.0
59326.299918,o,62.0,32.0
59326.305459,o,5.0,27.0
59328.334018,o,76.0,24.0
59328.33772,o,75.0,27.0
59328.343711,o,49.0,28.0
59328.355225,o,101.0,28.0
59331.341517,o,96.0,27.0
59331.353087,o,82.0,29.0
59331.356323,o,112.0,32.0
59331.365104,o,102.0,26.0
59332.300772,o,101.0,14.0
59332.304468,o,92.0,17.0
59332.31,o,120.0,16.0
59334.2924,o,99.0,11.0
59334.297532,o,121.0,12.0
59334.300731,o,87.0,12.0
59334.313593,o,82.0,10.0
59336.306502,o,82.0,12.0
59336.310653,o,106.0,11.0
59336.317105,o,70.0,13.0
59336.329086,o,80.0,12.0
59344.283237,o,84.0,11.0
59344.284159,o,63.0,10.0
59344.28602,o,74.0,10.0
59344.286942,o,82.0,10.0
59344.291574,o,84.0,9.0
59344.293878,o,90.0,10.0
59344.301733,o,92.0,12.0
59344.304036,o,81.0,9.0
59348.253177,o,60.0,9.0
59348.256861,o,70.0,8.0
59348.259172,o,77.0,8.0
59348.263328,o,56.0,9.0
59348.264713,o,71.0,8.0
59348.270702,o,67.0,11.0
59348.274845,o,81.0,15.0
59348.282218,o,45.0,9.0
59352.26732,o,44.0,14.0
59352.270544,o,38.0,20.0
59352.276072,o,37.0,18.0
59352.287171,o,80.0,22.0
59354.288674,o,33.0,22.0
59354.291924,o,46.0,21.0
59354.297462,o,73.0,23.0
59354.312184,o,-31.0,26.0
59358.246473,o,76.0,23.0
59358.249677,o,9.0,22.0
59358.257052,o,38.0,24.0
59358.271731,o,50.0,26.0
59359.248723,o,62.0,16.0
59359.25195,o,46.0,22.0
59359.257475,o,59.0,18.0
59359.268995,o,10.0,16.0
59360.311164,o,164.0,69.0
59360.321315,o,24.0,48.0
59361.247578,o,48.0,20.0
59361.251304,o,72.0,20.0
59361.258742,o,52.0,20.0
59361.269762,o,52.0,25.0
59362.278197,o,37.0,15.0
59362.280965,o,42.0,20.0
59362.281423,o,57.0,15.0
59362.28418,o,84.0,45.0
59362.286934,o,75.0,32.0
59362.290622,o,104.0,31.0
59362.301648,o,63.0,30.0
59323.15980320005,ZTF_g,42.68939500332228,11.362733427270348
59325.19076390006,ZTF_g,67.99797821292398,14.607809327774019
59329.17192129977,ZTF_g,96.4450627519617,22.723472145784424
59340.170555599965,ZTF_g,115.87079854615334,13.191458560149762
59342.21140050003,ZTF_g,112.36141506189038,13.845051546052224
59325.170555599965,ZTF_r,68.51391743841408,11.959522835821948
59329.21143520018,ZTF_r,88.82188793684308,18.892470731566714
59335.1739236,ZTF_r,108.325823686065,10.234934521628123
59338.16657410003,ZTF_r,111.46086266281044,12.821741301658067
59344.194016200025,ZTF_r,97.19251046087535,11.431964427835437
