mjd,filter,uJy,duJy
58636.511398,c,106.0,9.0
58636.514252,c,109.0,9.0
58636.519538,c,103.0,12.0
58636.529951,c,94.0,11.0
58664.480134,c,38.0,9.0
58664.485395,c,32.0,9.0
58664.488875,c,25.0,9.0
58664.499104,c,41.0,7.0
58668.416822,c,24.0,9.0
58668.420155,c,27.0,10.0
58668.427076,c,29.0,8.0
58668.438254,c,21.0,8.0
58692.575861,c,23.0,10.0
58692.579115,c,29.0,10.0
58692.585595,c,-4.0,10.0
58692.595505,c,5.0,11.0
58616.537598,o,-22.0,10.0
58616.540341,o,2.0,13.0
58616.546067,o,21.0,12.0
58616.556082,o,-2.0,13.0
58616.623681,o,-14.0,18.0
58618.5272,o,16.0,20.0
58618.5303,o,-15.0,22.0
58618.531703,o,-16.0,17.0
58618.534517,o,-13.0,20.0
58618.53547,o,-12.0,19.0
58618.541803,o,-31.0,19.0
58618.545758,o,9.0,18.0
58618.556054,o,11.0,16.0
58620.495856,o,-8.0,20.0
58620.500578,o,-43.0,21.0
58620.508282,o,45.0,20.0
58620.517808,o,12.0,21.0
58622.498999,o,41.0,37.0
58622.500442,o,-10.0,38.0
58622.502282,o,-1.0,33.0
58622.503204,o,9.0,36.0
58622.507413,o,-77.0,37.0
58622.508338,o,33.0,38.0
58622.520075,o,-19.0,28.0
58622.523313,o,30.0,36.0
58626.536986,o,4.0,22.0
58626.539768,o,9.0,23.0
58626.549527,o,36.0,22.0
58626.561073,o,53.0,21.0
58630.546626,o,73.0,15.0
58630.549515,o,60.0,16.0
58630.556045,o,78.0,16.0
58630.565486,o,78.0,15.0
58634.492905,o,96.0,13.0
58634.498624,o,100.0,13.0
58634.501863,o,103.0,12.0
58634.511359,o,130.0,12.0
58638.471158,o,105.0,16.0
58638.475887,o,130.0,22.0
58638.481109,o,115.0,21.0
58638.4916,o,120.0,18.0
58642.515331,o,121.0,15.0
58642.518095,o,131.0,14.0
58642.524824,o,104.0,15.0
58642.53667,o,116.0,14.0
58644.511388,o,130.0,10.0
58644.514268,o,134.0,11.0
58644.522848,o,133.0,10.0
58644.535386,o,136.0,10.0
58646.484984,o,122.0,22.0
58646.494472,o,110.0,19.0
58646.497278,o,114.0,25.0
58646.509849,o,134.0,19.0
58648.488639,o,129.0,17.0
58648.491481,o,117.0,18.0
58648.497509,o,117.0,17.0
58648.508463,o,132.0,17.0
58650.517105,o,178.0,27.0
58650.520074,o,118.0,31.0
58650.526086,o,118.0,24.0
58650.537885,o,154.0,30.0
58654.559284,o,140.0,25.0
58654.562521,o,86.0,24.0
58654.569639,o,70.0,23.0
58654.581663,o,141.0,23.0
58656.518177,o,113.0,18.0
58656.521138,o,102.0,15.0
58656.527247,o,90.0,15.0
58656.537238,o,109.0,14.0
58658.455971,o,162.0,26.0
58658.459314,o,127.0,18.0
58658.466051,o,118.0,19.0
58658.469847,o,104.0,17.0
58658.473182,o,101.0,15.0
58658.477085,o,99.0,15.0
58658.479408,o,107.0,16.0
58658.492045,o,75.0,26.0
58662.49653,o,127.0,14.0
58662.499753,o,74.0,13.0
58662.50624,o,66.0,14.0
58662.510387,o,136.0,58.0
58662.513605,o,153.0,32.0
58662.517304,o,70.0,14.0
58662.520066,o,102.0,25.0
58662.531582,o,122.0,23.0
58662.623392,o,76.0,248.0
58666.580252,o,78.0,13.0
58666.588181,o,90.0,17.0
58666.613378,o,69.0,22.0
58669.527736,o,80.0,12.0
58669.530959,o,64.0,16.0
58669.536475,o,48.0,15.0
58669.546739,o,54.0,14.0
58675.460715,o,24.0,16.0
58675.463934,o,53.0,16.0
58675.469461,o,41.0,15.0
58675.481453,o,67.0,14.0
58676.577816,o,68.0,10.0
58676.581078,o,43.0,10.0
58676.58626,o,49.0,11.0
58676.598361,o,56.0,10.0
58676.623438,o,81.0,22.0
58678.45674,o,41.0,21.0
58678.459674,o,63.0,25.0
58678.468956,o,31.0,21.0
58678.484636,o,16.0,22.0
58680.448325,o,10.0,19.0
58680.45157,o,68.0,21.0
58680.457671,o,67.0,18.0
58680.468461,o,65.0,17.0
58682.441137,o,45.0,25.0
58682.444645,o,58.0,27.0
58682.450363,o,77.0,25.0
58682.460573,o,34.0,29.0
58684.48914,o,62.0,12.0
58684.492855,o,70.0,15.0
58684.498816,o,54.0,14.0
58684.509284,o,42.0,16.0
58688.433163,o,52.0,11.0
58688.436196,o,32.0,9.0
58688.44196,o,49.0,11.0
58688.453298,o,23.0,10.0
58690.414527,o,37.0,12.0
58690.417755,o,25.0,12.0
58690.425336,o,27.0,12.0
58690.43708,o,53.0,11.0
58694.416969,o,46.0,12.0
58694.420194,o,46.0,14.0
58694.426654,o,19.0,11.0
58694.437265,o,44.0,13.0
58632.435347199906,ZTF_g,83.65501857899805,6.781493439213285
58635.46736110002,ZTF_g,89.05231216088066,7.978932880767643
58638.45689810021,ZTF_g,81.02368663444368,7.219242573998743
58641.42488430021,ZTF_g,60.59154129692369,6.225809415540907
58644.4294906999,ZTF_g,39.74122043804368,4.751187490925117
58647.38177079987,ZTF_g,39.990791518466544,9.796626007624937
58650.46998840012,ZTF_g,28.81376434839694,10.253194044613998
58654.311828699894,ZTF_g,28.84562810296044,8.78958677688341
