mjd,filter,uJy,duJy
59310.299993,c,15.0,7.0
59310.303686,c,-29.0,8.0
59310.309683,c,-34.0,7.0
59310.323088,c,-26.0,6.0
59314.301306,c,-20.0,10.0
59314.305923,c,12.0,8.0
59314.31147,c,26.0,8.0
59314.324408,c,-25.0,10.0
59318.291959,c,10.0,8.0
59318.297522,c,-7.0,7.0
59318.30121,c,3.0,7.0
59318.315083,c,-5.0,7.0
59344.256157,c,778.0,16.0
59344.259377,c,833.0,14.0
59344.264933,c,777.0,12.0
59344.276932,c,784.0,13.0
59348.249942,c,599.0,14.0
59348.254074,c,595.0,14.0
59348.2605,c,594.0,14.0
59348.272927,c,605.0,15.0
59308.471631,o,-29.0,18.0
59308.478716,o,21.0,23.0
59308.489347,o,-9.0,48.0
59308.49581,o,-375.0,185.0
59320.307218,o,4.0,14.0
59320.310419,o,-9.0,13.0
59322.27859,o,-38.0,9.0
59322.281366,o,-16.0,9.0
59322.287816,o,-6.0,8.0
59322.298862,o,-26.0,9.0
59324.346136,o,24.0,14.0
59324.349369,o,74.0,16.0
59324.354879,o,10.0,43.0
59324.366383,o,0.0,14.0
59328.27932,o,232.0,22.0
59328.282993,o,238.0,26.0
59328.289033,o,205.0,21.0
59328.299169,o,262.0,20.0
59330.321922,o,289.0,214.0
59330.325194,o,329.0,95.0
59330.331697,o,695.0,387.0
59332.303161,o,537.0,26.0
59332.308685,o,562.0,18.0
59332.312358,o,583.0,24.0
59332.326192,o,567.0,26.0
59334.281244,o,680.0,11.0
59334.284474,o,687.0,12.0
59334.291914,o,616.0,15.0
59334.30401,o,632.0,12.0
59342.26459,o,672.0,14.0
59342.267827,o,702.0,14.0
59342.273834,o,693.0,14.0
59342.289056,o,684.0,14.0
59346.252706,o,609.0,15.0
59346.256409,o,517.0,13.0
59346.263349,o,570.0,14.0
59346.275352,o,542.0,12.0
59346.280891,o,528.0,12.0
59346.285058,o,528.0,13.0
59346.291989,o,569.0,13.0
59346.304895,o,559.0,12.0
59350.245105,o,402.0,15.0
59350.248793,o,378.0,13.0
59350.253903,o,432.0,14.0
59350.254364,o,444.0,14.0
59350.257606,o,404.0,14.0
59350.264116,o,388.0,14.0
59350.265064,o,400.0,14.0
59350.276694,o,378.0,14.0
59352.243846,o,336.0,28.0
59352.247535,o,320.0,34.0
59352.253029,o,468.0,25.0
59352.267251,o,385.0,24.0
59354.240978,o,391.0,18.0
59354.244255,o,372.0,14.0
59354.252146,o,409.0,15.0
59354.262806,o,336.0,16.0
59356.247213,o,424.0,22.0
59356.251359,o,403.0,18.0
59356.257333,o,372.0,19.0
59356.272488,o,447.0,20.0
59372.258032,o,160.0,15.0
59372.262185,o,220.0,15.0
59372.271369,o,162.0,17.0
59372.283332,o,157.0,16.0
59328.21726850001,ZTF_g,285.25180421008383,14.463066832691487
59334.18017360009,ZTF_g,806.1153666293019,25.761256116595703
59336.222326400224,ZTF_g,924.2724327301173,30.32354478457634
59338.18178239977,ZTF_g,948.1852606179992,28.986626531825
59340.18226849986,ZTF_g,937.553371700444,28.296957115768482
59342.21981480019,ZTF_g,894.0215759350182,25.962652989160134
59344.18194440007,ZTF_g,788.71263830124,24.940837466877667
59346.185555600096,ZTF_g,717.9893460961708,27.834604981253925
59348.236446800176,ZTF_g,599.691647458336,26.3268704127244
59350.18571759993,ZTF_g,508.5166765938325,21.820528093380048
59353.21432870021,ZTF_g,373.49191065128326,16.656268164287514
59358.249594899826,ZTF_g,211.20821198950406,21.495742715525953
59328.17857640004,ZTF_r,270.47529304514734,12.89725701971695
59334.258263899945,ZTF_r,746.3772613441774,27.250653462136768
59336.19687499991,ZTF_r,804.5628953459589,21.63560054411257
59338.22256939998,ZTF_r,851.183507188846,27.818551044076255
59340.268622700125,ZTF_r,847.5567754144722,25.83948643159328
59342.263136600144,ZTF_r,830.3033688093055,21.43556868806335
59344.203923599795,ZTF_r,762.2130848532084,23.03112006428063
59346.19894680008,ZTF_r,658.6325651811666,25.23308413851732
59348.1846758998,ZTF_r,561.7739542966184,16.754328267360002
59350.22053240007,ZTF_r,477.09668613043556,17.30242355113859
59353.185347199906,ZTF_r,443.43911618871084,18.427410146989754
59355.20378470002,ZTF_r,440.85563875654555,21.843963740709615
59358.22210650006,ZTF_r,387.1848895525522,28.667517857787463
