mjd,filter,uJy,duJy
58903.441224,c,39.0,8.0
58903.444141,c,56.0,10.0
58903.449416,c,56.0,10.0
58903.459407,c,49.0,10.0
58911.498843,c,340.0,10.0
58911.501975,c,331.0,9.0
58931.473232,c,326.0,11.0
58931.476179,c,292.0,8.0
58931.483427,c,303.0,11.0
58931.498182,c,307.0,9.0
58959.466995,c,80.0,9.0
58959.472328,c,64.0,10.0
58959.475615,c,65.0,11.0
58959.487027,c,67.0,12.0
58885.533272,o,-7.0,18.0
58885.536078,o,-14.0,17.0
58885.542107,o,9.0,17.0
58885.552097,o,7.0,16.0
58901.50499,o,23.0,11.0
58901.508224,o,38.0,12.0
58901.514133,o,37.0,12.0
58901.525654,o,15.0,11.0
58905.537009,o,55.0,10.0
58905.541193,o,86.0,9.0
58905.546578,o,96.0,9.0
58905.559453,o,83.0,12.0
58905.663196,o,108.0,21.0
58913.46961,o,338.0,14.0
58913.472963,o,329.0,17.0
58913.489224,o,347.0,14.0
58913.500054,o,370.0,16.0
58917.476595,o,341.0,34.0
58917.479827,o,404.0,26.0
58917.486964,o,422.0,31.0
58917.499905,o,407.0,25.0
58921.589057,o,442.0,170.0
58921.602513,o,445.0,194.0
58921.614456,o,125.0,221.0
58925.573366,o,405.0,43.0
58925.581769,o,295.0,29.0
58925.593488,o,323.0,18.0
58933.478005,o,203.0,13.0
58933.480784,o,244.0,11.0
58933.490879,o,221.0,11.0
58933.502918,o,201.0,12.0
58937.524563,o,210.0,11.0
58937.527575,o,204.0,10.0
58937.544172,o,202.0,11.0
58937.554481,o,214.0,10.0
58941.419196,o,229.0,48.0
58941.42327,o,250.0,42.0
58941.430601,o,210.0,29.0
58941.441961,o,171.0,17.0
58943.54598,o,208.0,14.0
58943.551038,o,176.0,14.0
58943.554562,o,182.0,15.0
58943.558431,o,175.0,14.0
58943.576678,o,194.0,12.0
58945.453057,o,362.0,640.0
58945.458089,o,152.0,31.0
58945.461201,o,181.0,32.0
58951.507108,o,194.0,22.0
58951.509987,o,176.0,19.0
58951.51643,o,169.0,23.0
58951.529247,o,116.0,21.0
58953.483653,o,130.0,10.0
58953.486522,o,128.0,12.0
58953.491746,o,142.0,12.0
58953.503657,o,93.0,16.0
58957.504347,o,119.0,10.0
58957.508926,o,112.0,11.0
58957.514438,o,104.0,11.0
58957.525864,o,86.0,8.0
58961.454583,o,80.0,10.0
58961.457443,o,112.0,9.0
58961.463188,o,102.0,9.0
58961.473162,o,96.0,9.0
58903.52368059987,ZTF_g,49.21179429606297,6.44601648590301
58911.43030089978,ZTF_g,389.37135635743573,21.60871309233136
58914.48057870008,ZTF_g,486.76483918173477,23.82469429409856
58936.46372690005,ZTF_g,182.49795403882268,11.824547248366144
58939.45638890006,ZTF_g,144.19572999449005,28.402235442149635
58943.4212962999,ZTF_g,114.02392855208782,10.253119235179895
58955.39872690011,ZTF_g,47.27078342685626,8.333125072486332
58963.33091440005,ZTF_g,39.385902366763894,6.441678031808266
58964.33995370008,ZTF_g,36.434331041577295,4.986264609765034
58967.27493060008,ZTF_g,41.52006263548844,7.792637597615749
58968.29189810017,ZTF_g,38.50216935859042,6.042402801782439
58970.29453699989,ZTF_g,31.56457891299065,6.118517024205021
58985.312673599925,ZTF_g,27.741350531516925,5.588667759889101
58991.295555599965,ZTF_g,27.627449898218167,5.17500295838173
58995.30129629979,ZTF_g,22.05972021747324,5.239912236668418
58998.33826390002,ZTF_g,24.194129450080393,5.24898180428346
58903.459074100014,ZTF_r,48.343623614721324,7.622001625310228
58906.52109949989,ZTF_r,146.1773215784414,16.00413628076107
58911.498645800166,ZTF_r,317.8943432800749,23.01836592297972
58914.506238400005,ZTF_r,387.322922400098,13.492533433987402
58936.456967600156,ZTF_r,233.3195875307176,11.396239772071306
58939.402951399796,ZTF_r,232.1776440423292,28.9408545938388
58943.46438660007,ZTF_r,212.51578812970033,16.297606361892132
58954.44165509986,ZTF_r,139.3441690222994,13.548790745606006
58955.42101849988,ZTF_r,132.0385662904685,8.567866417934496
58961.40226850007,ZTF_r,93.32328120699805,12.418262908109153
58964.285717600025,ZTF_r,85.4296840131758,7.633268750079471
58967.352928199805,ZTF_r,72.90706242954771,6.837415655075995
58970.35987270018,ZTF_r,69.36276547200453,6.004821017495598
58973.333240699954,ZTF_r,66.92346211633925,7.956345512441962
58976.31430559978,ZTF_r,63.914588918581394,20.228335110713285
58979.29849540023,ZTF_r,62.01260851346169,9.28668063960839
58985.28950229986,ZTF_r,46.649006622294216,4.872368741094303
58991.23114580009,ZTF_r,37.629391893626135,6.094798425848619
58995.25552080013,ZTF_r,35.5992132433799,5.8965613607154275
58998.264942099806,ZTF_r,31.37724436483998,5.337865490584118
58998.27517359983,ZTF_r,32.04444838397164,5.89654171979712
