mjd,filter,uJy,duJy
59441.584814,c,-23.0,7.0
59441.591186,c,4.0,9.0
59441.607806,c,-3.0,7.0
59441.611569,c,-16.0,7.0
59463.607367,c,77.0,12.0
59463.610209,c,33.0,32.0
59463.615339,c,62.0,84.0
59463.622611,c,-16.0,58.0
59467.48868,c,128.0,9.0
59467.490515,c,111.0,9.0
59467.504886,c,94.0,10.0
59467.509062,c,105.0,10.0
59519.451409,c,-10.0,8.0
59519.457926,c,-10.0,9.0
59519.461759,c,-23.0,8.0
59519.471915,c,10.0,10.0
59443.585311,o,-6.0,10.0
59443.588522,o,11.0,10.0
59443.594492,o,7.0,12.0
59443.604438,o,-39.0,9.0
59445.540901,o,-8.0,13.0
59445.544127,o,12.0,11.0
59445.5514,o,-26.0,13.0
59445.561593,o,-9.0,9.0
59447.541483,o,-20.0,18.0
59447.545665,o,14.0,15.0
59447.551375,o,22.0,15.0
59447.562779,o,20.0,17.0
59451.557615,o,34.0,19.0
59451.559915,o,14.0,20.0
59451.57341,o,20.0,19.0
59451.578667,o,8.0,19.0
59457.590066,o,22.0,8.0
59457.592008,o,35.0,8.0
59457.597551,o,58.0,9.0
59457.615561,o,43.0,11.0
59461.552801,o,100.0,10.0
59461.554644,o,105.0,10.0
59461.557408,o,120.0,9.0
59461.582916,o,58.0,8.0
59465.536165,o,68.0,11.0
59465.539025,o,66.0,11.0
59465.544549,o,96.0,10.0
59465.552444,o,90.0,9.0
59469.520736,o,115.0,14.0
59469.522612,o,90.0,14.0
59469.527147,o,106.0,16.0
59469.532431,o,68.0,12.0
59475.515496,o,95.0,40.0
59475.518269,o,78.0,36.0
59475.521486,o,53.0,43.0
59475.52743,o,33.0,54.0
59479.452239,o,105.0,30.0
59479.454068,o,50.0,30.0
59479.468733,o,77.0,30.0
59479.471933,o,45.0,22.0
59485.42996,o,10.0,14.0
59485.465134,o,20.0,16.0
59485.468289,o,17.0,16.0
59485.471985,o,44.0,16.0
59487.571449,o,34.0,11.0
59487.574662,o,104.0,14.0
59487.636896,o,10.0,14.0
59489.589119,o,22.0,16.0
59489.594244,o,-5.0,18.0
59489.597474,o,28.0,17.0
59489.611197,o,20.0,35.0
59491.492607,o,68.0,10.0
59491.494447,o,26.0,10.0
59491.497193,o,71.0,12.0
59491.504141,o,-6.0,11.0
59493.443046,o,26.0,19.0
59493.446306,o,61.0,17.0
59493.451865,o,33.0,14.0
59493.462024,o,49.0,14.0
59497.546308,o,12.0,14.0
59497.549559,o,20.0,14.0
59497.556683,o,-30.0,17.0
59497.567562,o,28.0,13.0
59501.423817,o,13.0,15.0
59501.443615,o,34.0,13.0
59501.445458,o,30.0,16.0
59501.448502,o,38.0,15.0
59503.533671,o,54.0,24.0
59505.416599,o,12.0,29.0
59505.419364,o,20.0,26.0
59505.422126,o,24.0,27.0
59505.431938,o,65.0,30.0
59506.409507,o,37.0,24.0
59506.414587,o,-5.0,21.0
59506.42056,o,16.0,25.0
59506.426504,o,26.0,20.0
59513.497979,o,-2.0,16.0
59513.501204,o,8.0,15.0
59513.516028,o,33.0,15.0
59513.521131,o,-2.0,17.0
59515.460727,o,-11.0,12.0
59515.463936,o,-8.0,12.0
59515.471026,o,-32.0,11.0
59515.481915,o,-25.0,10.0
59517.464284,o,28.0,12.0
59517.47458,o,16.0,11.0
59517.478283,o,45.0,12.0
59517.491225,o,29.0,12.0
59521.450138,o,54.0,12.0
59521.453368,o,21.0,13.0
59521.46182,o,21.0,14.0
59521.4717,o,-11.0,14.0
