mjd,filter,uJy,duJy
58814.606415,c,733.0,21.0
58814.609307,c,714.0,18.0
58814.616105,c,711.0,18.0
58814.626565,c,721.0,16.0
58846.521959,c,289.0,15.0
58846.524246,c,272.0,15.0
58846.52978,c,244.0,14.0
58846.53935,c,217.0,14.0
58870.504922,c,99.0,11.0
58870.508693,c,139.0,11.0
58870.513831,c,126.0,10.0
58870.523793,c,142.0,12.0
58812.613473,o,1086.0,17.0
58812.61677,o,1074.0,17.0
58812.623297,o,1055.0,21.0
58812.637406,o,1093.0,19.0
58812.656962,o,1042.0,33.0
58816.640162,o,1091.0,18.0
58816.643869,o,1065.0,17.0
58816.650515,o,1055.0,21.0
58816.655654,o,1041.0,29.0
58822.589544,o,594.0,141.0
58824.617137,o,668.0,17.0
58824.620359,o,622.0,15.0
58824.627383,o,687.0,18.0
58824.637297,o,622.0,15.0
58824.663381,o,594.0,32.0
58826.608889,o,586.0,16.0
58826.613193,o,657.0,19.0
58826.618337,o,698.0,16.0
58826.628588,o,592.0,18.0
58828.560858,o,580.0,42.0
58828.563669,o,510.0,36.0
58828.569269,o,546.0,33.0
58828.580871,o,530.0,29.0
58828.661404,o,592.0,31.0
58832.593222,o,436.0,138.0
58832.598678,o,507.0,74.0
58832.608483,o,466.0,68.0
58836.608828,o,455.0,18.0
58836.612378,o,423.0,18.0
58836.622022,o,367.0,18.0
58836.633824,o,396.0,19.0
58844.525691,o,324.0,15.0
58844.531057,o,321.0,15.0
58844.533834,o,281.0,15.0
58844.546077,o,350.0,14.0
58849.587827,o,278.0,13.0
58849.590238,o,316.0,14.0
58849.59396,o,268.0,15.0
58849.600489,o,299.0,14.0
58850.550334,o,284.0,16.0
58850.553132,o,298.0,19.0
58850.560335,o,272.0,17.0
58850.571167,o,224.0,16.0
58850.580267,o,183.0,18.0
58850.583013,o,183.0,38.0
58850.589716,o,258.0,18.0
58852.537384,o,251.0,15.0
58852.540607,o,190.0,16.0
58852.54652,o,154.0,17.0
58852.556643,o,197.0,18.0
58866.594532,o,120.0,14.0
58866.597747,o,161.0,14.0
58866.609637,o,153.0,14.0
58866.615908,o,134.0,12.0
58868.521269,o,147.0,12.0
58868.524489,o,147.0,13.0
58868.531077,o,127.0,12.0
58868.543623,o,165.0,12.0
58872.514193,o,112.0,13.0
58872.51942,o,104.0,14.0
58872.523504,o,97.0,11.0
58872.535998,o,152.0,14.0
58830.56393520022,ZTF_g,170.67361999884398,15.991739908950708
58835.5452083,ZTF_g,181.34333567938785,17.836968100601997
58853.50104170013,ZTF_g,122.87185079014594,9.966453775838678
58856.532349499874,ZTF_g,103.27290651819344,9.69496757981949
58873.41685190005,ZTF_g,96.49988593535296,10.603114120623966
58876.50527779991,ZTF_g,87.29536797677572,8.493333952045122
58880.43836810021,ZTF_g,97.89100787983438,9.370431346870406
58885.43975690007,ZTF_g,85.94764869228705,14.696373308063107
58895.397708300035,ZTF_g,74.80888813746898,10.949642631709866
58899.37582179997,ZTF_g,62.59816463869321,10.626218203418084
58912.272060200106,ZTF_g,57.28466794304722,12.236732502963553
58835.48129629996,ZTF_r,446.4939720346311,35.69102968786536
58850.4827083,ZTF_r,265.9492684261512,22.153073110266522
58861.52249999996,ZTF_r,174.04694314408405,20.244533056762933
58873.50417819992,ZTF_r,145.4625511360109,10.513126105662177
58885.483703699894,ZTF_r,108.5865412514251,13.71520104805958
58912.39909720002,ZTF_r,51.7197003463671,9.762192828254154
