mjd,filter,uJy,duJy
58873.591979,c,12,10
58873.594924,c,20,10
58873.600588,c,-2,9
58873.610436,c,10,8
58873.65758,c,-3,10
58877.561879,c,1,10
58877.57578,c,12,11
58877.578654,c,4,10
58877.593675,c,-6,10
58877.600645,c,-19,9
58905.64909,c,356,14
58929.470995,c,79,9
58929.476477,c,74,10
58929.479696,c,83,9
58929.489767,c,76,9
58937.599798,c,61,13
58937.602633,c,48,23
58937.610036,c,53,53
58937.621201,c,53,10
58941.51276,c,54,12
58941.516247,c,53,10
58941.522558,c,43,16
58941.539951,c,31,17
58867.591141,o,-18,21
58867.595284,o,25,21
58867.60093,o,12,20
58867.602312,o,-25,19
58867.605536,o,9,20
58867.61108,o,13,17
58867.615663,o,-8,18
58867.621279,o,-7,16
58867.675399,o,56,91
58867.676319,o,-69,92
58869.606438,o,11,12
58869.609248,o,-11,12
58869.614321,o,15,12
58869.624539,o,10,11
58871.581626,o,1,17
58871.582085,o,-25,14
58871.584156,o,-18,14
58871.58468,o,-14,15
58871.589547,o,6,14
58871.590468,o,-16,14
58871.599747,o,-2,13
58871.600669,o,-26,15
58875.564126,o,-8,14
58875.567348,o,24,13
58875.57287,o,7,13
58875.586946,o,-15,12
58875.673496,o,152,83
58879.550218,o,-13,15
58879.553565,o,1,11
58879.560182,o,6,12
58879.570183,o,-10,16
58887.532633,o,180,40
58887.536316,o,255,35
58887.543076,o,197,37
58887.555617,o,193,34
58891.637555,o,360,55
58891.640391,o,471,75
58891.655059,o,271,227
58895.598211,o,428,18
58895.608344,o,395,18
58895.618517,o,404,18
58895.621321,o,410,19
58903.534357,o,288,16
58903.537175,o,295,17
58903.543218,o,316,16
58903.54697,o,300,23
58903.550233,o,287,18
58903.553512,o,306,18
58907.582049,o,234,13
58907.584814,o,263,16
58907.598067,o,296,13
58907.605449,o,247,13
58911.5534,o,214,12
58911.5632,o,219,11
58911.567416,o,209,13
58911.578248,o,212,10
58917.475757,o,232,128
58917.481786,o,309,110
58917.485085,o,214,121
58917.496834,o,298,102
58919.510046,o,184,31
58919.515564,o,227,32
58919.519741,o,226,27
58919.529955,o,233,35
58927.575864,o,97,12
58927.580976,o,134,13
58927.590192,o,112,11
58927.593415,o,107,15
58927.652156,o,118,21
58943.577879,o,67,27
58943.587729,o,152,59
58943.590952,o,142,84
58945.468463,o,56,33
58945.487088,o,79,87
58945.490962,o,120,121
58945.496265,o,10,76
58945.529711,o,67,70
58945.532959,o,107,74
58945.5403,o,63,80
58945.550488,o,1,80
