mjd,filter,uJy,duJy
58967.463667,c,20.0,6.0
58967.466501,c,-7.0,7.0
58967.47323,c,-13.0,8.0
58967.507739,c,-9.0,7.0
58983.404069,c,80.0,8.0
58983.407296,c,61.0,9.0
58983.432525,c,59.0,10.0
58983.449469,c,68.0,9.0
58984.469811,c,53.0,7.0
58984.475389,c,100.0,9.0
58984.478751,c,110.0,9.0
58984.484298,c,74.0,7.0
58987.419392,c,146.0,10.0
58987.423111,c,136.0,10.0
58987.429087,c,167.0,10.0
58987.44432,c,165.0,9.0
58995.413209,c,182.0,9.0
58995.422962,c,184.0,10.0
58995.426163,c,179.0,12.0
58995.436137,c,148.0,9.0
59023.301089,c,39.0,9.0
59023.304302,c,38.0,10.0
59023.309815,c,36.0,9.0
59023.320305,c,46.0,9.0
58961.467381,o,6.0,9.0
58961.471245,o,28.0,10.0
58961.477367,o,-11.0,10.0
58961.487471,o,13.0,10.0
58965.385927,o,-9.0,10.0
58965.388703,o,-9.0,10.0
58965.391955,o,-12.0,12.0
58965.417434,o,22.0,10.0
58969.426475,o,-17.0,10.0
58969.430208,o,-2.0,9.0
58969.436981,o,8.0,9.0
58969.468461,o,-8.0,9.0
58971.426566,o,-20.0,12.0
58971.430321,o,27.0,13.0
58971.431236,o,-7.0,15.0
58971.434624,o,-8.0,14.0
58971.435539,o,-13.0,13.0
58971.440313,o,-9.0,14.0
58971.449973,o,9.0,12.0
58971.453833,o,-15.0,12.0
58973.356848,o,32.0,12.0
58973.359296,o,-2.0,17.0
58973.362535,o,13.0,14.0
58973.367603,o,5.0,13.0
58975.373044,o,-12.0,42.0
58975.376143,o,38.0,51.0
58975.399661,o,37.0,33.0
58975.413616,o,68.0,29.0
58977.452781,o,-12.0,16.0
58977.456003,o,53.0,16.0
58977.465816,o,-6.0,16.0
58977.476648,o,-30.0,14.0
58979.460284,o,44.0,16.0
58979.463968,o,17.0,17.0
58979.47792,o,26.0,14.0
58979.487387,o,34.0,12.0
58981.402071,o,64.0,9.0
58981.409632,o,54.0,9.0
58981.413807,o,31.0,10.0
58981.423927,o,42.0,11.0
58985.404596,o,131.0,9.0
58985.407819,o,110.0,10.0
58985.41579,o,177.0,11.0
58985.425947,o,120.0,10.0
58989.400684,o,192.0,10.0
58989.40437,o,177.0,9.0
58989.427797,o,185.0,15.0
58989.436888,o,203.0,10.0
58993.419523,o,219.0,10.0
58993.423348,o,214.0,19.0
58993.437202,o,228.0,18.0
58993.455805,o,174.0,25.0
58997.352303,o,273.0,30.0
58997.355574,o,232.0,23.0
58997.393516,o,119.0,606.0
58999.358443,o,170.0,11.0
58999.381186,o,-15.0,14.0
58999.38423,o,158.0,12.0
58999.391658,o,188.0,12.0
59001.370171,o,186.0,13.0
59001.373862,o,156.0,14.0
59001.390541,o,183.0,16.0
59001.400922,o,149.0,14.0
59003.384577,o,179.0,23.0
59003.388272,o,165.0,24.0
59003.39613,o,142.0,21.0
59003.420423,o,175.0,19.0
59005.337772,o,162.0,19.0
59005.345664,o,148.0,18.0
59005.348484,o,120.0,20.0
59005.358296,o,120.0,17.0
59007.330591,o,177.0,18.0
59007.334265,o,124.0,19.0
59007.345137,o,149.0,16.0
59007.352023,o,154.0,20.0
59009.363959,o,205.0,29.0
59009.367181,o,132.0,66.0
59009.377108,o,66.0,67.0
59009.382837,o,272.0,134.0
59013.365373,o,92.0,9.0
59013.36816,o,100.0,9.0
59013.373485,o,129.0,11.0
59013.384248,o,88.0,10.0
59017.363497,o,58.0,8.0
59017.366377,o,69.0,9.0
59017.380284,o,80.0,11.0
59017.397113,o,68.0,9.0
59021.318324,o,49.0,10.0
59021.321094,o,64.0,8.0
59021.333206,o,43.0,10.0
59021.338358,o,96.0,9.0
59025.287119,o,37.0,10.0
59025.290348,o,22.0,8.0
59025.311217,o,51.0,8.0
59025.322607,o,54.0,10.0
59027.312228,o,78.0,10.0
59027.315126,o,70.0,12.0
59027.320693,o,56.0,11.0
59027.334308,o,59.0,10.0
59029.312309,o,31.0,13.0
59029.315764,o,41.0,21.0
59029.320896,o,18.0,50.0
59029.349986,o,57.0,14.0
59031.304891,o,43.0,16.0
59031.308119,o,41.0,18.0
59031.318407,o,56.0,18.0
59031.32585,o,32.0,20.0
59033.341059,o,16.0,14.0
59033.35705,o,65.0,16.0
59033.360274,o,46.0,18.0
59033.369731,o,33.0,15.0
59035.339569,o,-126.0,38.0
59035.341407,o,10.0,20.0
59035.344609,o,36.0,23.0
59035.360688,o,-108.0,30.0
59035.361147,o,42.0,20.0
59035.376308,o,-59.0,25.0
59037.299739,o,38.0,16.0
59037.303234,o,48.0,10.0
59037.323367,o,-2.0,10.0
59037.342279,o,30.0,12.0
59039.286975,o,-177.0,24.0
59039.300467,o,0.0,12.0
59039.303698,o,11.0,12.0
59039.30756,o,-136.0,15.0
59039.310377,o,12.0,12.0
59039.330644,o,-23.0,11.0
58980.22364579979,ZTF_g,29.944012817110053,3.7757568977081712
58985.2954051001,ZTF_g,110.64790616214202,8.429719915572464
58991.30069439998,ZTF_g,189.68928520082537,11.460443890781708
58994.25196760008,ZTF_g,174.43193559727536,8.011597017203693
58997.228715300094,ZTF_g,136.57524869170615,8.275489230815136
59000.25857640011,ZTF_g,93.97838987185672,7.765457465914599
58980.274536999874,ZTF_r,38.04009562552368,5.847818854986208
58985.29090279993,ZTF_r,132.41634616776958,8.023120007873759
58991.23067130009,ZTF_r,218.21248747830768,8.867574035711602
58994.28668980021,ZTF_r,219.55634885254034,11.307996428099012
58997.29194439994,ZTF_r,220.72524116352355,10.05476105993984
58998.26775459992,ZTF_r,210.11584300331427,9.793785050627676
59000.32244209992,ZTF_r,191.06960245479314,19.51723378638182
59009.21291670017,ZTF_r,128.81392099021744,12.680492076416808
59012.25540510006,ZTF_r,96.03925887667002,6.4609522644828346
59015.214513900224,ZTF_r,92.03622560602358,7.819145951186341
