2024aeyc 0.073718 237.8617197 13.2347516
filter ATgr
60709.643239 19.92 0.293
60709.646547 20.394 0.347
60709.659976 20.79 0.694
60710.585452 19.908 0.264
60710.588626 19.983 0.327
60712.62051 20.628 0.464
60712.633322 20.031 0.277
60712.653095 21.049 0.705
60714.635447 20.725 0.625
60714.639682 20.634 0.77
60714.645689 21.029 0.781
filter ATri
60697.594024 19.433 0.299
60697.598974 19.421 0.27
60697.604445 19.141 0.201
60697.60805 19.116 0.17
60704.635413 19.097 0.23
60704.641269 19.292 0.323
60708.627987 20.004 0.325
60708.631222 19.518 0.193
60708.649996 19.825 0.295
60708.661621 19.672 0.333
60710.577565 19.649 0.296
60710.586976 19.851 0.369
60711.585141 19.358 0.189
60711.5891 19.577 0.264
60711.5928 19.643 0.199
60714.543414 20.189 0.616
60714.550841 20.056 0.592
60716.577099 19.842 0.455
60716.598854 20.109 0.517
60716.599386 19.398 0.265
60716.602091 19.548 0.267
60716.602566 20.299 0.581
60716.611793 19.641 0.345
60716.612569 19.58 0.32
60718.578796 19.345 0.422
60718.584305 19.639 0.456
60718.604179 19.106 0.216
60718.621198 19.886 0.571
60719.323212 18.874 0.362
60719.564394 19.747 0.413
60719.567162 20.248 0.665
60719.572258 19.465 0.36
60719.581738 19.487 0.348
60720.585496 19.84 0.457
60720.588287 20.015 0.513
60720.595208 20.629 0.895
60720.597555 19.902 0.48
60720.598424 20.501 0.914
60720.606236 20.642 0.916
60720.60823 20.266 0.58
60720.616364 20.572 0.812
60721.591941 20.539 0.867
60721.602104 19.398 0.329
60721.610532 19.576 0.324
60721.613797 20.123 0.567
60722.621129 19.999 0.522
60722.624331 19.851 0.539
60722.638289 19.796 0.429
60722.663231 19.932 0.583
