2024zcv 0.115 55.147245 -41.87114
filter ATgr
60696.072033 20.868 0.571
60696.080457 20.876 0.558
60697.100059 20.896 0.531
60700.072405 -20.775 0.516
60700.07524 20.519 0.436
60704.067278 20.952 0.675
60704.067732 21.052 0.717
60704.070114 20.576 0.664
60704.086304 20.972 0.654
filter ATri
60697.830497 20.335 0.448
60697.840924 20.498 0.414
60701.833019 20.687 0.952
60701.842812 -20.87 0.984
60701.861828 20.625 0.945
60705.832685 -20.681 0.649
60709.795962 -21.085 0.876
60712.046873 20.591 0.765
60712.070496 -20.777 0.826
60713.845036 -20.822 0.992
60713.868929 20.523 0.954
60716.120635 20.094 0.768
60716.123437 -19.141 0.517
60716.165756 19.599 0.722
60720.120596 19.964 0.663
60720.123804 19.568 0.465
60720.149192 -18.959 0.346
60721.8092 -20.429 0.802
60723.912798 19.622 0.412
60723.928341 -20.073 0.846
60723.931178 -16.383 0.777
60724.057603 20.245 0.476
60724.073779 19.814 0.351
