2025mp 0.0425 40.5578595818 1.4136792775
filter ATgr
60695.051568 18.255 0.084
60695.054778 18.367 0.092
60695.07778 18.341 0.077
60695.091135 18.57 0.106
60696.301187 18.267 0.081
60696.304364 18.387 0.085
60696.309807 18.387 0.077
60696.319548 18.547 0.11
60699.032422 18.169 0.122
60699.035579 18.392 0.126
60699.043271 18.388 0.094
60699.062808 18.584 0.091
60700.293392 -15.693 0.716
60704.332362 17.641 0.919
60707.035227 19.084 0.257
60707.038408 19.3 0.196
60707.043853 18.794 0.123
60707.055673 19.361 0.21
60708.230175 -18.87 0.285
60708.230626 18.713 0.173
60708.231539 -18.794 0.27
60708.233361 19.114 0.268
60708.234731 20.079 0.638
60708.236616 19.343 0.222
60708.242594 19.026 0.189
60708.255552 15.364 0.009
60708.257362 19.356 0.29
filter ATri
60698.267196 18.127 0.068
60698.270412 18.375 0.095
60698.275911 18.488 0.082
60698.286899 18.254 0.069
60700.795394 18.825 0.176
60700.799028 18.64 0.118
60700.804488 18.406 0.112
60700.816702 18.854 0.161
60704.780329 18.862 0.243
60704.783492 19.107 0.335
60704.790726 18.681 0.18
60704.811139 18.73 0.177
60712.242125 19.188 0.396
60712.245807 20.192 0.629
60712.252189 18.976 0.358
60712.266328 18.828 0.224
60714.259556 19.042 0.299
60714.263272 18.432 0.157
60714.285653 19.628 0.454
60714.29132 18.801 0.282
60716.267428 18.655 0.241
60716.271157 19.129 0.374
60716.27665 19.476 0.547
60716.290137 19.805 0.675
60718.315197 19.378 0.499
60718.318434 19.095 0.43
60718.324966 19.427 0.558
60719.062709 18.845 0.403
60719.072895 -19.156 0.459
60720.248427 18.934 0.226
60720.251608 19.689 0.509
60720.257116 18.806 0.22
60720.268448 19.272 0.362
60720.770157 19.387 0.749
60720.775593 18.88 0.254
60720.779661 18.944 0.355
60720.790994 18.958 0.345
60724.235372 19.42 0.406
60724.238577 19.203 0.209
60724.244538 19.186 0.223
