2024xl 0.07 209.103985359 22.3787308789
filter ATgr
60709.541584 21.311 1.0
60709.564603 21.51 1.385
60710.541165 20.461 0.507
60710.543914 22.973 4.5
60710.549529 21.854 1.667
60710.561316 22.09 1.973
filter ATri
60682.596157 21.816 1.948
60682.611931 21.826 1.793
60684.582776 21.127 0.9
60684.586504 21.648 1.246
60684.592993 21.167 0.798
60684.604348 20.939 0.658
60690.557079 20.141 0.66
60690.576108 20.289 0.746
60692.570023 20.267 0.5
60693.587591 21.608 1.716
60693.598044 19.68 0.325
60694.587639 20.311 0.569
60694.590853 21.265 1.611
60695.582345 21.324 1.512
60695.595702 21.911 1.917
60696.585665 18.807 0.688
60696.588875 20.827 2.118
60696.591746 20.562 0.954
60696.601916 17.958 0.643
60699.576218 21.187 0.987
60700.59506 21.219 0.817
60700.630781 20.924 0.613
60704.581287 21.029 0.964
60708.554921 22.372 2.577
60708.562109 21.45 1.031
60708.56582 20.545 0.425
60710.663722 21.238 1.172
60711.518368 22.864 4.667
