2024afbd 0.1 134.8180138 67.6931666
filter ATgr
60699.434263 20.351 0.406
60699.436087 20.716 0.475
60699.439728 20.495 0.481
60699.445196 20.234 0.298
60703.478989 20.358 0.431
60703.490077 20.398 0.437
60703.629423 20.656 0.682
filter ATri
60695.458744 20.676 0.789
60695.469081 19.886 0.402
60697.334766 20.465 0.469
60697.339668 20.209 0.436
60697.345154 20.084 0.367
60697.349772 20.135 0.455
60709.503377 20.511 0.568
60709.538468 19.829 0.355
60709.566869 20.45 0.531
60710.32541 19.967 0.412
60711.457403 20.384 0.633
60711.463126 20.579 0.735
60715.486513 0.0 0.0
60717.453026 -19.981 0.803
60719.439587 19.716 0.844
60719.44924 18.832 0.397
60721.505124 -20.317 0.733
60723.43676 20.096 0.441
