2025aio 0.071 156.701505 8.7209245
filter ATgr
60700.494258 20.414 0.623
60703.246699 19.405 0.186
60703.248516 19.288 0.184
60703.251674 19.215 0.148
60703.286956 19.275 0.158
60704.540413 19.888 0.729
60704.544041 18.823 0.132
60704.576352 18.883 0.238
60707.291939 18.752 0.115
60707.295145 18.66 0.111
60707.329545 19.018 0.158
60707.35756 18.685 0.114
60708.528174 18.716 0.097
60708.531343 18.865 0.104
60708.536785 18.583 0.08
60708.571518 18.603 0.076
60711.266344 18.54 0.08
60711.269974 18.521 0.076
60711.275424 18.597 0.089
60711.285884 18.894 0.106
filter ATri
60695.336764 20.339 0.578
60695.372034 -20.286 0.842
60696.581167 20.39 0.732
60696.609569 20.54 0.727
60696.634774 0.0 0.0
60696.645222 18.898 0.756
60699.319649 21.448 0.964
60699.322825 20.245 0.433
60699.589905 -20.727 0.939
60699.58998 20.698 0.504
60699.598012 -18.955 0.16
60699.671881 19.482 0.5
60700.959904 19.994 0.401
60700.98169 20.436 0.442
60705.021972 19.079 0.129
60705.027934 19.204 0.151
60705.05467 19.104 0.147
60705.059645 19.067 0.136
60708.973678 19.258 0.157
60708.975481 18.888 0.117
60708.978207 18.995 0.123
60708.983674 18.978 0.131
60709.125112 19.114 0.415
60712.437501 18.626 0.117
60712.440711 18.877 0.138
60712.463255 18.613 0.111
60712.467791 18.769 0.112
60714.407302 18.753 0.142
60714.409109 18.621 0.138
60714.412273 18.819 0.178
60714.419997 18.966 0.224
60714.455465 18.805 0.128
60714.457296 18.701 0.13
60714.484576 18.48 0.117
60714.503125 18.784 0.16
60715.256176 18.819 0.206
60715.259359 19.011 0.289
60715.294683 18.612 0.103
60715.300207 18.63 0.134
60716.440951 18.718 0.183
60716.442762 18.127 0.113
60716.44593 18.517 0.174
60716.470208 18.639 0.192
60716.954861 18.995 0.389
60716.95757 18.372 0.292
60716.960735 18.898 0.452
60716.966171 18.357 0.244
60723.240517 19.267 0.316
60723.250532 19.506 0.381
60723.253306 18.493 0.172
60723.258795 18.918 0.247
60724.613387 19.454 0.379
60724.621903 19.041 0.259
60724.625113 19.355 0.349
60724.644788 19.425 0.434
