2024advx 0.05 23.862667 -14.940989
filter ATgr
60695.086064 18.594 0.096
60695.089763 18.874 0.142
60695.107971 18.996 0.182
60695.12537 18.944 0.167
60696.250594 18.939 0.11
60696.253776 18.794 0.115
60696.263865 18.765 0.104
60696.271614 19.261 0.174
60701.031872 19.31 0.441
60701.035031 18.74 0.194
60701.040462 19.072 0.171
60701.051449 19.157 0.17
60705.030045 19.11 0.304
60705.033203 19.186 0.235
60705.038631 19.462 0.292
60705.049601 19.422 0.191
filter ATri
60699.780138 19.333 0.66
60699.783301 18.597 0.225
60699.788723 18.441 0.1
60699.800054 18.618 0.113
60703.779676 18.691 0.268
60703.782836 19.06 0.262
60703.788262 18.761 0.136
60703.799151 18.681 0.139
60709.032517 19.086 0.283
60709.040293 18.781 0.168
60709.05058 19.446 0.314
60710.028744 18.766 0.513
60710.031909 19.043 0.538
60710.039687 18.871 0.337
60710.049927 18.853 0.304
60710.776952 -19.514 0.79
60710.789715 19.341 0.362
60710.79288 19.203 0.339
60710.798434 19.521 0.464
60712.2175 19.152 0.43
60712.222953 19.52 0.343
60712.233445 19.197 0.288
60716.228111 19.158 0.291
60716.244078 18.977 0.284
60722.773805 19.346 0.459
60722.784684 19.992 0.577
