2024at 0.055255 175.9078694 36.6404037
filter ATgr
60709.491535 -21.391 0.932
filter ATri
60695.412611 20.304 0.624
60695.415447 20.422 0.772
60695.420555 19.546 0.342
60695.442093 20.116 0.58
60695.530279 20.548 0.617
60695.555995 20.679 0.621
60695.560601 19.579 0.229
60696.535381 19.579 0.302
60696.548801 20.906 0.938
60697.375981 19.805 0.296
60697.394282 20.349 0.503
60697.398115 20.06 0.407
60697.406295 20.879 0.822
60697.41069 20.191 0.481
60699.591816 20.202 0.361
60699.597805 20.879 0.659
60699.622824 21.133 0.798
60700.607105 20.2 0.271
60700.610783 -21.276 0.782
60700.620497 20.505 0.403
60704.500075 -18.562 0.545
60708.50678 21.323 0.851
60708.518923 21.369 0.971
60710.409852 20.181 0.429
60710.415036 19.786 0.275
60711.404445 19.887 0.312
60711.405804 19.966 0.479
60711.421343 20.873 0.705
60711.425765 20.062 0.519
60711.533224 19.928 0.329
60712.319446 19.533 0.416
60714.461392 20.209 0.598
60714.467732 -20.312 0.582
60714.491858 -20.436 0.694
60715.543935 19.05 0.471
60715.547451 19.724 0.575
60716.417268 19.448 0.387
60716.421004 -20.182 0.689
60716.426164 19.697 0.469
60717.43146 19.681 0.548
60717.4573 19.393 0.403
60717.457304 19.696 0.441
60717.467516 -19.835 0.483
60722.574816 20.514 0.722
60722.603681 -19.923 0.417
60722.634876 -20.176 0.642
