2024lhg 0.06 329.58607 -9.807260000000001
filter ATgr
60437.154519 21.36 1.367
60437.15861 22.45 3.0
60437.161364 19.783 0.335
60437.167842 21.606 1.592
60445.081876 21.448 1.821
60445.107362 20.507 2.594
60449.106743 21.16 0.656
60449.112254 20.7 0.514
60449.182247 22.031 2.667
60493.025344 19.389 0.154
60493.027197 19.572 0.218
60493.029974 19.274 0.129
60493.036483 20.154 0.32
60493.061898 19.384 0.178
60493.065128 19.561 0.236
60493.066976 19.518 0.17
60493.094326 20.114 0.351
60497.005615 20.374 0.366
60497.00832 20.448 0.415
60497.011925 19.834 0.212
60497.038324 19.375 0.168
60532.507235 21.123 1.056
60532.544913 20.51 0.514
60532.547721 20.302 0.484
60557.081551 19.347 1.833
60557.095782 21.016 2.238
60558.875041 22.123 2.261
60558.878255 20.066 0.331
60559.933827 20.849 0.571
60559.937469 22.456 2.565
60560.918216 21.338 0.845
60560.921411 20.69 0.546
60560.956722 22.89 4.5
60560.961929 20.842 0.745
filter ATri
60420.630157 20.368 1.394
60423.405031 20.462 1.275
60423.4101 19.66 0.576
60423.420638 19.881 0.946
60425.138671 20.382 0.933
60425.144647 20.435 0.989
60439.375239 21.163 2.086
60439.387591 20.534 0.924
60439.391688 23.086 9.8
60444.556349 21.133 1.371
60451.065531 21.049 1.976
60451.06831 22.113 5.065
60451.071125 19.877 0.548
60452.105615 20.904 1.448
60457.09507 21.464 2.461
60457.098296 21.836 2.859
60462.601947 21.259 1.13
60463.359328 20.413 1.571
60463.369256 19.294 0.334
60464.570667 21.135 1.316
60464.573553 22.323 3.457
60464.577358 21.611 2.479
60464.601738 21.271 1.337
60466.575013 20.778 0.603
60466.609703 21.322 0.98
60466.612009 22.965 4.727
60466.617112 22.825 7.042
60468.525951 19.957 0.369
60468.529118 21.173 1.142
60468.553398 20.96 0.917
60468.558899 20.651 0.637
60469.56989 19.637 0.316
60469.572783 20.202 0.483
60469.579275 19.788 0.334
60469.60058 20.021 0.409
60469.605822 20.106 0.398
60469.606747 19.334 0.22
60470.559778 20.456 0.471
60470.562657 19.607 0.207
60470.580933 19.799 0.273
60470.597589 20.479 0.483
60472.552467 19.365 0.212
60472.581321 19.067 0.145
60472.584033 19.531 0.209
60472.587531 19.964 0.283
60474.585757 19.122 0.142
60474.601868 19.439 0.186
60474.605316 19.717 0.226
60474.611234 19.781 0.387
60476.589932 19.193 0.162
60476.604904 19.113 0.151
60476.615187 20.041 0.537
60476.617561 18.884 0.262
