# Combined data from 'ATLAS-ZTF' for 'SN 2023yrs'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
96.7204, -24.61472, o, 60183.085254, -20.103, 0.638, -33, 21, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60183.088505, -19.446, 0.285, -60, 17, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60183.110236, -20.877, 0.871, -16, 14, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60183.117616, -20.942, 1.0, -15, 15, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60184.380913, 19.677, 0.398, 49, 19, 19.674509799928714, ATLAS-ZTF
96.7204, -24.61472, o, 60184.384742, -19.702, 0.441, -48, 21, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60184.403377, 20.632, 0.752, 20, 15, 20.647425010840045, ATLAS-ZTF
96.7204, -24.61472, o, 60184.418999, -19.61, 0.428, -52, 22, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60187.325958, -20.781, 2.037, -18, 36, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60187.329149, -19.898, 0.901, -40, 36, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60187.334267, -19.207, 0.443, -75, 33, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60187.352197, 20.224, 1.073, 30, 32, 20.207196863200842, ATLAS-ZTF
96.7204, -24.61472, o, 60189.10115, 21.736, 3.636, 7, 27, 21.787254899964356, ATLAS-ZTF
96.7204, -24.61472, o, 60189.104396, -22.413, 7.333, -4, 29, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60189.12486, -20.309, 1.007, -27, 28, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60189.13094, -19.628, 0.822, -51, 42, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60208.334893, 21.484, 1.12, 9, 10, 21.514393726401686, ATLAS-ZTF
96.7204, -24.61472, o, 60208.338575, 22.546, 3.429, 4, 12, 22.394850021680092, ATLAS-ZTF
96.7204, -24.61472, o, 60208.341307, -22.592, 4.231, -3, 14, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60208.365293, 20.585, 0.673, 21, 14, 20.5944517631652, ATLAS-ZTF
96.7204, -24.61472, c, 60210.078278, 19.755, 0.253, 46, 12, 19.743105420796063, ATLAS-ZTF
96.7204, -24.61472, c, 60210.081557, 19.949, 0.302, 38, 12, 19.950541008457975, ATLAS-ZTF
96.7204, -24.61472, c, 60210.097011, 19.994, 0.323, 36, 12, 20.00924374808178, ATLAS-ZTF
96.7204, -24.61472, c, 60210.099735, 20.301, 0.376, 28, 10, 20.28210492164445, ATLAS-ZTF
96.7204, -24.61472, c, 60210.1007, 20.779, 0.529, 18, 9, 20.761818737241732, ATLAS-ZTF
96.7204, -24.61472, c, 60210.103429, -20.586, 0.515, -21, 11, nan, ATLAS-ZTF
96.7204, -24.61472, c, 60210.106176, 21.908, 1.708, 6, 11, 21.95462187404089, ATLAS-ZTF
96.7204, -24.61472, c, 60210.112176, -21.238, 1.011, -12, 12, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60211.31995, 21.465, 1.557, 9, 15, 21.514393726401686, ATLAS-ZTF
96.7204, -24.61472, o, 60211.32273, 19.765, 0.39, 45, 18, 19.76696871556164, ATLAS-ZTF
96.7204, -24.61472, o, 60211.328299, -19.835, 0.35, -42, 15, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60211.331552, 21.115, 1.366, 13, 18, 21.115141619232908, ATLAS-ZTF
96.7204, -24.61472, o, 60211.334307, -20.493, 0.745, -23, 17, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60211.334758, -24.553, 25.333, 0, 14, inf, ATLAS-ZTF
96.7204, -24.61472, o, 60211.350257, -20.445, 0.721, -24, 17, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60211.353482, -19.13, 0.194, -81, 16, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60214.328379, -19.769, 0.472, -45, 21, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60214.331586, -20.314, 0.888, -27, 24, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60214.337519, -20.533, 1.051, -22, 23, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60214.343087, -19.995, 0.512, -36, 19, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60216.075862, 16.75, 0.508, 725, 368, 16.749154983572517, ATLAS-ZTF
96.7204, -24.61472, o, 60216.088808, 19.075, 0.894, 85, 76, 19.076452685714266, ATLAS-ZTF
96.7204, -24.61472, o, 60217.322474, -20.173, 0.92, -31, 28, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60217.325666, -20.782, 1.507, -18, 27, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60217.331121, -21.488, 3.145, -9, 29, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60217.341725, -20.793, 1.524, -18, 27, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60218.359928, 19.557, 0.423, 55, 23, 19.54909327626439, ATLAS-ZTF
96.7204, -24.61472, o, 60218.364535, 20.93, 1.547, 15, 24, 20.959771852360795, ATLAS-ZTF
96.7204, -24.61472, o, 60218.371541, -21.445, 2.549, -10, 24, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60218.386622, 20.956, 1.48, 15, 22, 20.959771852360795, ATLAS-ZTF
96.7204, -24.61472, o, 60219.078454, -19.928, 0.523, -39, 20, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60219.082565, -19.924, 0.492, -39, 19, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60219.086645, -19.744, 0.49, -46, 22, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60219.1014, -20.14, 0.58, -32, 18, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60222.069125, -20.196, 0.807, -30, 24, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60222.072795, 19.864, 0.711, 41, 29, 19.86804035820066, ATLAS-ZTF
96.7204, -24.61472, o, 60222.08146, -21.222, 2.696, -12, 32, nan, ATLAS-ZTF
96.7204, -24.61472, o, 60222.091632, 17.164, 0.567, 495, 281, 17.163487002666077, ATLAS-ZTF
96.7204, -24.61472, o, 60222.131485, 20.209, 0.832, 30, 25, 20.207196863200842, ATLAS-ZTF
