# Combined data from 'ATLAS-ZTF' for 'SN 2024luo'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
10.074, 2.75663, o, 60452.593552, -19.562, 0.76, -54, 41, nan, ATLAS-ZTF
10.074, 2.75663, o, 60452.59884, 21.06, 2.638, 14, 36, 21.034679910804403, ATLAS-ZTF
10.074, 2.75663, o, 60452.610665, -18.676, 0.327, -123, 40, nan, ATLAS-ZTF
10.074, 2.75663, o, 60452.618109, 19.76, 1.18, 45, 53, 19.76696871556164, ATLAS-ZTF
10.074, 2.75663, o, 60454.59983, -17.247, 0.277, -458, 127, nan, ATLAS-ZTF
10.074, 2.75663, o, 60456.591275, -19.379, 0.516, -64, 33, nan, ATLAS-ZTF
10.074, 2.75663, o, 60456.595579, 21.914, 3.906, 6, 24, 21.95462187404089, ATLAS-ZTF
10.074, 2.75663, o, 60456.603231, 20.727, 1.638, 19, 30, 20.703115997617928, ATLAS-ZTF
10.074, 2.75663, o, 60477.104835, -18.67, 0.792, -124, 98, nan, ATLAS-ZTF
10.074, 2.75663, o, 60477.108046, -21.1, 2.964, -13, 39, nan, ATLAS-ZTF
10.074, 2.75663, o, 60477.113963, -20.174, 0.465, -31, 14, nan, ATLAS-ZTF
10.074, 2.75663, o, 60477.124929, -21.301, 1.868, -11, 20, nan, ATLAS-ZTF
10.074, 2.75663, o, 60479.385774, 18.603, 0.15, 132, 20, 18.598565171985374, ATLAS-ZTF
10.074, 2.75663, o, 60479.400978, 19.087, 0.256, 84, 22, 19.089301784845293, ATLAS-ZTF
10.074, 2.75663, o, 60479.404164, 19.001, 0.254, 91, 23, 19.002396519197266, ATLAS-ZTF
10.074, 2.75663, o, 60479.410545, 18.56, 0.154, 137, 21, 18.558198582108982, ATLAS-ZTF
10.074, 2.75663, o, 60480.576014, 18.216, 0.072, 188, 14, 18.214605376840797, ATLAS-ZTF
10.074, 2.75663, o, 60480.580331, 18.242, 0.078, 183, 14, 18.243872275673926, ATLAS-ZTF
10.074, 2.75663, o, 60480.599578, 18.033, 0.06, 222, 13, 18.0341175638734, ATLAS-ZTF
10.074, 2.75663, o, 60480.610448, 17.96, 0.069, 238, 16, 17.95855760735872, ATLAS-ZTF
10.074, 2.75663, o, 60484.571536, 17.308, 0.063, 433, 27, 17.308780259116585, ATLAS-ZTF
10.074, 2.75663, o, 60484.574935, 17.357, 0.064, 414, 26, 17.35749914719775, ATLAS-ZTF
10.074, 2.75663, o, 60484.582243, 17.268, 0.058, 450, 26, 17.26696871556164, ATLAS-ZTF
10.074, 2.75663, o, 60484.602135, 17.265, 0.052, 451, 24, 17.264558645305097, ATLAS-ZTF
10.074, 2.75663, o, 60485.104652, 17.422, 0.128, 390, 50, 17.42233848243375, ATLAS-ZTF
10.074, 2.75663, o, 60485.107848, 17.218, 0.087, 471, 41, 17.21744773217776, ATLAS-ZTF
10.074, 2.75663, o, 60485.113807, 17.163, 0.085, 495, 42, 17.163487002666077, ATLAS-ZTF
10.074, 2.75663, o, 60485.128053, 17.355, 0.101, 415, 42, 17.354879758219766, ATLAS-ZTF
10.074, 2.75663, o, 60486.557527, 17.195, 0.047, 481, 23, 17.19463730906542, ATLAS-ZTF
10.074, 2.75663, o, 60486.582032, 17.103, 0.044, 524, 23, 17.101671782540684, ATLAS-ZTF
10.074, 2.75663, o, 60486.595654, 17.124, 0.042, 513, 22, 17.12470658722046, ATLAS-ZTF
10.074, 2.75663, o, 60486.605217, 17.03, 0.037, 560, 21, 17.029529932484497, ATLAS-ZTF
10.074, 2.75663, o, 60488.49894, 17.142, 0.073, 505, 37, 17.141771554703347, ATLAS-ZTF
10.074, 2.75663, o, 60488.501846, 16.969, 0.057, 592, 34, 16.9691957331927, ATLAS-ZTF
10.074, 2.75663, o, 60488.504732, 16.947, 0.058, 604, 35, 16.94740765344717, ATLAS-ZTF
10.074, 2.75663, o, 60488.539262, 17.007, 0.05, 572, 29, 17.006509928017437, ATLAS-ZTF
10.074, 2.75663, o, 60488.61836, 17.021, 0.066, 565, 37, 17.0198788804514, ATLAS-ZTF
10.074, 2.75663, o, 60491.387422, 17.047, 0.041, 551, 22, 17.047121002870536, ATLAS-ZTF
10.074, 2.75663, o, 60491.390596, 17.055, 0.043, 547, 23, 17.055031684166423, ATLAS-ZTF
10.074, 2.75663, o, 60491.396066, 17.028, 0.034, 561, 19, 17.027592846859594, ATLAS-ZTF
10.074, 2.75663, o, 60491.406061, 16.958, 0.03, 598, 18, 16.958247040028972, ATLAS-ZTF
10.074, 2.75663, o, 60493.141268, 17.058, 0.035, 546, 19, 17.057018393238156, ATLAS-ZTF
10.074, 2.75663, o, 60493.143149, 17.081, 0.035, 534, 19, 17.081146857428607, ATLAS-ZTF
10.074, 2.75663, o, 60493.143599, 17.024, 0.03, 563, 17, 17.023729012871634, ATLAS-ZTF
10.074, 2.75663, o, 60493.1464, 17.036, 0.032, 557, 18, 17.035362012065676, ATLAS-ZTF
