MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60709.64688,-19.513,0.316,-57,18,o,0,1.86,288.30276,45.32263,8434.08,4058.82,3.02,2.81,33.1,-0.387,18.99,20.25,01a60709o0957o
60709.651042,-20.539,0.713,-22,16,o,0,3.08,288.30276,45.32263,8414.79,4018.22,3.06,2.87,29.5,-0.386,18.97,20.26,01a60709o0966o
60709.656225,-21.582,2.0,-8,17,o,0,3.09,288.30276,45.32263,8473.54,4091.78,2.74,2.7,45.2,-0.417,19.0,20.1,01a60709o0977o
60719.646441,19.541,0.517,55,29,o,0,1.86,288.30276,45.32263,2171.24,4506.87,2.31,1.95,33.8,-0.439,18.44,18.83,02a60719o0951o
60719.650614,-22.632,6.615,-3,21,o,0,3.59,288.30276,45.32263,2189.13,4544.94,2.31,1.92,34.9,-0.441,18.45,18.87,02a60719o0960o
60719.658264,19.49,0.466,58,27,o,0,2.14,288.30276,45.32263,2129.75,4463.68,2.24,1.87,37.6,-0.444,18.53,18.9,02a60719o0975o
60719.666701,22.628,10.464,3,34,o,0,1.37,288.30276,45.32263,2110.32,4577.58,2.23,1.86,39.0,-0.448,18.24,18.46,02a60719o0993o
60723.639819,-20.517,0.737,-22,17,o,0,5.08,288.30276,45.32263,3732.5,8993.57,2.23,1.99,33.9,-0.412,19.02,19.8,02a60723o0896o
60723.644963,21.522,1.887,9,17,o,0,4.99,288.30276,45.32263,3750.14,9028.76,2.3,2.03,35.5,-0.406,19.0,19.82,02a60723o0907o
60723.664982,20.42,1.786,25,44,o,0,1.95,288.30276,45.32263,3688.71,8948.36,2.25,2.01,36.3,-0.408,18.61,19.03,02a60723o0950o
60725.635486,-19.415,0.212,-62,13,o,0,4.73,288.30276,45.32263,4725.09,9707.47,2.57,2.44,81.2,-0.39,19.32,20.34,01a60725o0923o
60725.641029,-21.37,1.653,-10,17,o,0,2.45,288.30276,45.32263,4708.87,9669.27,2.6,2.46,77.2,-0.386,19.31,20.38,01a60725o0935o
60725.657779,20.624,0.754,20,15,o,0,2.69,288.30276,45.32263,4768.97,9749.61,2.86,2.47,65.7,-0.357,19.08,20.01,01a60725o0970o
