# Created by M.D. Woods -- 2025-05-07 14:21:56.268360 -- NUM TARGETS: 85
objname, origin, subtype, algo, ra, dec, z, z_cmb, MJDs, MJDe, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2008bz, CSP, NORM, SNPY, 189.74058300000004, 11.1295, 0.0603, 0.061705666074794226, 54580.72, 54651.52, 37.19998555384424, 0.10089381172941364, 10.467466688012156, 0.10003190480939134, 54579.36309648373, 0.20730818829483164, 0.9256249302857833, 0.009888227003275215, -0.0019822058086656556, 0.006543606795122222, nan, nan, 18.284444444444443, 0.016333333333333335
2008fu, CSP, NORM, SNPY, 45.61874999999996, -24.455972000000013, 0.052, 0.051480777959967784, 54737.84, 54817.67, 36.76162893789349, 0.10193164906286258, 10.667201822306131, 0.10002093026814635, 54732.76564213291, 0.35982483453279496, 0.8224648346005246, 0.008898583058623448, -0.004209585700391891, 0.015580440439063398, nan, nan, nan, nan
2005be, CSP, NORM, SNPY, 224.886333, 16.669889, 0.035, 0.0355986032816855, 53467.89, 53491.77, 35.86705800302201, 0.10050479498953606, 10.545044668481573, 0.10000539136017675, 53461.521698163866, 0.17450697594153458, 0.7606440583270279, 0.0051477588701211415, 0.007918399488337117, 0.008635120853816063, nan, nan, nan, nan
2020mbf, COMBINED, NORM, SNPY, 305.886333, 19.711099999999995, 0.04735, 0.04661397208399617, 58989.523163, 59087.2925809999, 36.68536944318211, 0.1084801544960362, 11.544984935720198, 0.10001099591925336, 59019.98006108564, 0.2361703141064075, 1.0146213410836562, 0.020059726241628894, -0.08698266417533392, 0.024128463368395112, nan, nan, 17.693636786827362, 0.04722119843506418
2021bnb, COMBINED, NORM, SNPY, 79.70204750000002, -36.62507, 0.041976, 0.04239002122679274, 59227.366931, 59307.248432, 36.41744857776862, 0.13713668950440422, 8.866878799173492, 0.21210750576064016, 59259.53173753028, 0.2042204015398141, 0.9565263359063635, 0.020526852905326413, 0.056046498335879734, 0.04347964653227481, nan, nan, 17.451779517337776, 0.07915081050102654
2022rvb, COMBINED, NORM, SNPY, 290.8097173000001, 41.936262199999994, 0.065, 0.06412858900636506, 59791.413791, 59871.283445, 37.753128385133685, 0.11208690578690896, 10.188665984855426, 0.10005575237138019, 59823.052798865814, 0.29402836446574643, 0.9628530666433041, 0.023748616099483262, -0.09980375506611269, 0.02631320337365613, nan, nan, 18.42532171137207, 0.08290750136550874
2020kbw, COMBINED, NORM, SNPY, 231.49381269500003, 46.3123614003, 0.08, 0.08013511938606971, 58962.468214, 59040.350648, 38.59558358964949, 0.1408346263306801, 8.404165947230307, 0.10626622162256444, 58995.917988724, 0.46344038561675427, 1.096015205851466, 0.0707343864045868, -0.08970312945320237, 0.04626593572168466, nan, nan, 19.124494208364187, 0.13593003477868
2021huu, COMBINED, NORM, SNPY, 178.611208, 55.07398099999999, 0.046248, 0.046999770111255085, 59288.438232, 59385.222673600074, 37.062469858342176, 0.10894469498644609, 9.33071735875763, 0.10016299275826825, 59321.924489320314, 0.22396943521180435, 1.1229525118132402, 0.033497675965921826, -0.07628902960352367, 0.02401949765872512, nan, nan, 17.67467351720171, 0.11621187884900919
2020ocv, COMBINED, NORM, SNPY, 266.65385157599997, 20.504724955400004, 0.063, 0.06265346376571924, 59021.407245, 59097.351566, 37.70588880033535, 0.11650106679686573, 9.821494807017421, 0.1002156670404045, 59048.33780944722, 0.2590051283235217, 1.0387736292273482, 0.03143682187165863, -0.034610744572769324, 0.026013916812823612, nan, nan, 18.619250519552725, 0.33174781791532837
2019ycb, COMBINED, NORM, SNPY, 184.70266700000002, 5.737611, 0.046, 0.04680360935937217, 58828.618607, 58904.553158, 37.27497474516634, 0.12408826506335263, 9.607961236393159, 0.10007125209432519, 58849.13257347408, 0.6432929364458844, 1.1205920343402205, 0.05885993953866954, 0.016459612012309558, 0.0383727992031905, nan, nan, 18.021858863296984, 0.06747352502506894
2021wus, COMBINED, NORM, SNPY, 33.676823882699985, 16.079980547300003, 0.04, 0.03842453931778819, 59431.604403, 59505.494533, 36.92387133197974, 0.11353540176695391, 10.076354796308232, 0.10001875107860939, 59458.62514791692, 0.3345810152230694, 0.9425825480900373, 0.018613482523765986, 0.0024671594561142813, 0.035358927645869606, nan, nan, 18.023190841895847, 0.16072932105542306
2021hzo, COMBINED, NORM, SNPY, 180.16706279999994, 51.84092220000001, 0.063, 0.06289659284194489, 59292.41795, 59364.32312, 37.91742062921607, 0.11661333448629248, 9.159534968150234, 0.10080953489264116, 59318.678901987, 0.23150118496271485, 0.9513079903397046, 0.02460089304643962, -0.03214867401153752, 0.03059611322722604, nan, nan, 18.639453553134373, 0.0872406801623178
2020urj, COMBINED, NORM, SNPY, 121.653625, 10.457411000000006, 0.04185, 0.042683869182053115, 59109.610981, 59196.46362269996, 36.33730736165228, 0.10941142277181842, 9.982738125904543, 0.10004150794371677, 59137.70106991135, 0.1936348585177094, 0.9097526125991483, 0.022732070752086334, 0.009731798157689613, 0.02826539855583441, nan, nan, 17.19955879175574, 0.11357707489923935
2019fcf, COMBINED, NORM, SNPY, 265.0734579999999, 17.694211, 0.052, 0.051687554372055675, 58597.550635, 58674.56113, 37.341234437462184, 0.11757448081952063, 10.572102754618143, 0.10004947960182978, 58629.71027029799, 0.5819389068876886, 0.9551514719104026, 0.03609218431220879, 0.028789873520027917, 0.03245504930833858, nan, nan, 18.290343036176832, 0.0865387204637553
