# Created by M.D. Woods -- 2025-05-21 12:54:42.055868 -- NUM TARGETS: 54
# Scatter: 0.3157, MASS_STEP: 0.1089+/-0.0545
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_err, z_cmb, MJDs, MJDe, chisquare, chisquare_err, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2008bd, CSP, 91bg, SNPY, 154.59716700000004, -13.103111, 0.0301, 0.0, 0.031300703090299295, 54541.7, 54592.62, 2.0119320305895423, 0.0, 35.91771334018329, 0.10582612307698364, 11.066906876654066, 0.1000038057686489, 54526.07278292209, 0.7790033368101698, 0.6184691920898545, 0.039331151991573714, 0.019907712525009738, 0.04216089003753453, nan, nan, nan, nan
2005bl, CSP, 91bg, SNPY, 181.05108300000003, 20.406889000000003, 0.0241, 0.0, 0.02475539637032309, 53476.61, 53512.57, 16.943763044731444, 0.0, 35.376558795101616, 0.112573217832764, 8.920765377315602, 0.10154508129306831, 53483.061566269665, 0.11832479044044455, 0.39736455927405684, 0.015099396981223964, 0.2985556023790954, 0.034430353612992536, nan, nan, 18.29534482758621, 0.02248275862068966
2019ahh, ATLAS, 91bg, SNPY, 210.56307999999996, 9.783149999999997, 0.0225, 0.0, 0.02480482547815721, 58491.664214, 58612.332279, 5.206896345471653, 0.0, 35.57363246472838, 0.11858091098939252, 10.15166761982614, 0.10000489778394955, 58511.272975476306, 0.3640402341897258, 0.4572248894923719, 0.02762767688274821, -0.27426302381709194, 0.09231125345676033, nan, nan, 17.247149999999998, 0.0586
2024yhg, ATLAS, 91bg, SNPY, 31.63139999999999, 29.997259999999994, 0.016, 0.0, 0.01516067481053784, 60505.614203, 60696.299434, 0.8766344506785667, 0.0, 35.194788261277, 0.10935695057142716, 10.363879019680747, 0.10000234779212763, 60605.73006585279, 0.1491468107992163, 0.3760741444910789, 0.011912350034846607, 0.013507927881562489, 0.04038729187217915, nan, nan, 17.531380952380953, 0.10571428571428572
2025nn, ZTF, 91bg, SNPY, 109.41391666666665, 43.81753333333334, 0.05, 0.0, 0.04988185139289587, 60595.47734950017, 60756.268622700125, 1.696722521906875, 0.0, 36.66674700500955, 0.12986672653627074, 7.33130468655257, 0.13361656213491627, 60699.44850174141, 0.2929324621492875, 0.8853520642032439, 0.03278893045812499, 0.46876547046304706, 0.03798124684202126, nan, nan, 18.724143335814794, 0.05325464674256854
2018eyi, ATLAS-ZTF, 91bg, SNPY, 246.3019906816557, 40.8401831441827, 0.03038, 0.0, 0.031030482706563688, 58198.393194399774, 60489.32488430012, 2.449632395207794, 0.0, 35.92162468500762, 0.11311540904001485, 10.143590364193393, 0.10000767906628998, 58338.88893984733, 0.18231035343418958, 0.27044959684353426, 0.011484835641524088, -0.04164134647179027, 0.032139509731342115, nan, nan, 18.456758226471106, 0.12946348524758003
2021wzb, ATLAS-ZTF, 91bg, SNPY, 72.7672507727831, -5.956901036252396, 0.0478, 0.0, 0.046675274040876166, 58350.464502300136, 60323.34462960018, 0.6743212553002244, 0.0, 36.961015414867425, 0.10208597300685272, 11.289712997692881, 0.10000282777507162, 59456.1675209617, 0.11021267807181184, 0.5038095139337454, 0.009223141500962909, -0.0920447570196266, 0.02028155768352437, nan, nan, 18.61937195186147, 0.09546773004590493
2022vxf, ATLAS-ZTF, 91bg, SNPY, 317.8155813083498, 37.885650000000005, 0.028, 0.0, 0.02601870013322635, 58218.51440969994, 60092.3051041998, 1.2363357419261654, 0.0, 36.039823810956214, 0.10370829954354709, 10.82765611602084, 0.1000091142176589, 59856.331373331406, 0.08217003428926264, 0.6999455743391383, 0.012610166525942079, -0.31625764184607713, 0.01839705892978154, nan, nan, 17.623086956521735, 0.07182608695652175
2021bls, ATLAS-ZTF, 91bg, SNPY, 250.83637077694206, 61.594866892230606, 0.019, 0.0, 0.018644897873332896, 58198.40045139985, 60503.28386570001, 0.9398200332564559, 0.0, 34.6854576870597, 0.10122705733987973, 10.690134763061476, 0.10000092212992924, 59246.81313442405, 0.05813360311133255, 0.27021285360863945, 0.0022083894456537303, 0.013153163862957968, 0.011449574014520214, nan, nan, 17.46425449200323, 0.022561657662011566
2021abzd, ATLAS-ZTF, 91bg, SNPY, 10.899538410064238, 30.59232141327622, 0.018086, 0.0, 0.015988894012951792, 58292.476967600174, 60504.4103472, 8.960906929401677, 0.0, 34.901292123344255, 0.10336796292392954, 10.78600418510209, 0.10000154549130673, 59518.5780872043, 0.11331080623279491, 0.44358486389078694, 0.00919804066767627, -0.34827230494813444, 0.0193881181095546, nan, nan, 16.406194304137593, 0.015987873774441563
