# Created by M.D. Woods -- 2025-05-15 15:04:42.155826 -- NUM TARGETS: 212
objname, origin, subtype, algo, ra, dec, z, z_err, z_cmb, MJDs, MJDe, chisquare, chisquare_err, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2005hc, CSP, 91bg, SALT, 29.19975, -0.21372200000000008, 0.0459, 0.0, 0.04394137948007002, 53662.72, 53755.61, 40756.17328825475, 0.0, 36.859309435013316, 0.10021134430886576, 10.515068680685955, 0.10001325769290403, 53668.09381488675, 0.03499765312881209, 0.9502020949555734, 0.023717314937538037, 0.04772652333294314, 0.0016970084527174042, 0.0018011031193853127, 3.135057270851709e-06, 17.524839999999998, 0.008159999999999999
2008bz, CSP, 91bg, SALT, 189.74058300000007, 11.1295, 0.0603, 0.0, 0.061705666074794226, 54580.72, 54651.52, 4554.449946019326, 0.0, 37.56673974043155, 0.10095498401593103, 10.467466688012156, 0.10003190480939134, 54579.49012033681, 0.11133129574955092, -0.23735031352402014, 0.05156205319143653, -0.058080752717532005, 0.0032921190848631725, 0.0010617212797625287, 5.6536743669984555e-06, 18.170866666666665, 0.01266666666666667
2005iq, CSP, 91bg, SALT, 359.63541699999996, -18.709167000000004, 0.034, 0.0, 0.032251788271707396, 53682.55, 53755.55, 5939.336804738846, 0.0, 36.21826083650192, 0.10023456776259991, 10.473486783488507, 0.10000588792375244, 53688.291131820486, 0.01735514897518442, -0.988204059600164, 0.0209028627230487, -0.030355715297711344, 0.0018784078502519532, 0.0030647961229886248, 6.5636451364096755e-06, 17.008760000000002, 0.01052
2005ir, CSP, 91bg, SALT, 19.182333, 0.794556, 0.0763, 0.0, 0.07483568715065346, 53682.62, 53740.53, 387.26647496757084, 0.0, 37.865567741232354, 0.10178024733355444, 10.12736126558582, 0.10005407231411567, 53685.60926368374, 0.11838876311594504, 0.8554996812359317, 0.0830520946010721, 0.07415544014890219, 0.004402753966961502, 0.0006542386534383643, 3.04952440639076e-06, 18.529578947368417, 0.021894736842105265
2008ar, CSP, 91bg, SALT, 186.15799999999993, 10.838167, 0.0261, 0.0, 0.02586206495019581, 54527.79, 54606.6, 22504.780259333238, 0.0, 35.56507723398275, 0.10027630471687268, 10.102752183811647, 0.10000796919881827, 54535.24245274199, 0.020211686147376895, -0.0462003794961352, 0.017862804762784623, 0.06811114579158367, 0.002047550533696283, 0.004874759085663298, 1.4643418448409136e-05, nan, nan
2004ef, CSP, 91bg, SALT, 340.54174999999987, 19.994556, 0.031, 0.0, 0.02954612859608288, 53255.69, 53329.57, 33993.16439178052, 0.0, 35.78545818444365, 0.10004005456927473, 11.171477203958151, 0.10000715278327942, 53264.702593496906, 0.005622467626380967, -1.378715243645352, 0.006320067240154215, 0.1635136745352338, 0.0008214736585531132, 0.0025382304700257755, 2.4349297372649442e-06, 17.063847826086953, 0.006565217391304349
2005na, CSP, 91bg, SALT, 105.40258300000002, 14.133250000000002, 0.0263, 0.0, 0.026774414686061662, 53738.71, 53834.54, 52320.57538660852, 0.0, 35.45063268080756, 0.100154834723382, 10.902842205220578, 0.10000299299231645, 53741.41572909347, 0.03427427385759074, -0.31625435511900113, 0.016539203495372357, 0.0645148211549741, 0.0015156859827520851, 0.005266116884906844, 9.924136283778476e-06, 16.366950000000003, 0.008000000000000002
2008fr, CSP, 91bg, SALT, 17.954749999999997, 14.640832999999995, 0.0397, 0.0, 0.03811642342093458, 54740.72, 54807.57, 38717.16456910804, 0.0, 36.45313068790084, 0.10037603899743948, 8.327633544884216, 0.10198783831811026, 54737.64501747291, 1.1302072380203754e-06, 0.03863280693542359, 0.019601926174160345, 0.054960893196030314, 0.002449788632975973, 0.0022573487872835298, 7.513342088529322e-06, 17.267000000000003, 0.0086
2006ef, CSP, 91bg, SALT, 31.081292000000005, -8.728389, 0.0179, 0.0, 0.016221363049564445, 53979.9, 54040.71, 61369.35173851591, 0.0, 34.75255736639614, 0.10038165088284791, 10.419862861063349, 0.10000103055657222, 53969.92944691729, 0.04050432354779332, -1.3896538105012435, 0.013916937671513141, -0.017298436417545745, 0.0022898234869106826, 0.0107782927778978, 5.0011116061381635e-05, nan, nan
2007bc, CSP, 91bg, SALT, 169.8107080000001, 20.809027999999994, 0.0208, 0.0, 0.022560118838024914, 54197.65, 54259.53, 19307.188234301382, 0.0, 34.94858311864529, 0.1001862712561002, 9.927081146965973, 0.10000026353885295, 54200.86063444116, 0.03219643153715879, -1.0544776059555305, 0.014406729535364704, 0.08357331202194364, 0.0017697352590514074, 0.00715176664011293, 1.4154029215680987e-05, 16.023849999999996, 0.007750000000000002
2009ad, CSP, 91bg, SALT, 75.88908300000001, 6.659917000000001, 0.0284, 0.0, 0.02808883630064752, 54878.6, 54915.45, 1037.164536495915, 0.0, 35.66580649426828, 0.10015168501208677, 10.572115334741166, 0.10001368336215359, 54887.03088426212, 0.013783656315354165, 0.3182183698484853, 0.015618920455776064, 0.12458936008038544, 0.0015315498506221022, 0.004005362701688821, 7.209385895260923e-06, 16.600550000000002, 0.00655
2005be, CSP, 91bg, SALT, 224.886333, 16.669889, 0.035, 0.0, 0.0355986032816855, 53467.89, 53491.77, 1105.9638193381343, 0.0, 36.12146672509412, 0.1006012447912065, 10.545044668481573, 0.10000539136017675, 53460.07149912188, 0.051235494000138715, -1.7865189964713153, 0.01647625557002652, -0.01908143749724278, 0.0029945846803030012, 0.002902842152368429, 1.5731310822161956e-05, nan, nan
2008hj, CSP, 91bg, SALT, 1.0079580000000001, -11.168750000000001, 0.0379, 0.0, 0.03630007086410033, 54795.56, 54834.55, 1487.1189275787556, 0.0, 36.30202783984328, 0.10019467201464399, 10.973017153863509, 0.10002923218633841, 54802.31272216376, 0.018962492235004902, 0.43511919480597183, 0.021748608894467947, 0.03183716715124947, 0.0016410263970638133, 0.00292326546247959, 5.374860361917955e-06, 17.024099999999997, 0.008200000000000002
2007bd, CSP, 91bg, SALT, 127.88866699999998, -1.199444, 0.0309, 0.0, 0.0321001350680277, 54197.53, 54259.46, 6677.815559191142, 0.0, 35.939611635961015, 0.10030623724641656, 10.638096124340995, 0.10000590163158857, 54207.312665153826, 0.013277033107442548, -0.8724423566434059, 0.01674189836189527, -0.0001426322039080324, 0.002274431483768033, 0.0037062259366070654, 1.0149957751614059e-05, 16.751199999999997, 0.0215
2007A, CSP, 91bg, SALT, 6.319417, 12.886806000000002, 0.0177, 0.0, 0.01599141880672713, 54108.54, 54133.53, 496.089229756381, 0.0, 34.6781236273572, 0.1006257062695465, 6.774565304332999, 0.12314789248526455, 54113.68349201693, 0.02810901357952389, 0.5238550616770787, 0.04587694062616998, 0.2746277248063708, 0.0026809964911653347, 0.006783506271672503, 2.2031023894028906e-05, 15.8868, 0.0083
2008gp, CSP, 91bg, SALT, 50.753042000000015, 1.3618889999999997, 0.0334, 0.0, 0.0316740244728526, 54768.75, 54814.69, 1365.7585280926653, 0.0, 36.04072489900193, 0.10017219236003522, 10.825626853900289, 0.10000335855496552, 54779.725451022896, 0.012382852957671275, -0.0038670460674539164, 0.013909196876857877, 0.07613356853628965, 0.001660317749945028, 0.0030954383830277426, 6.661280020514895e-06, 16.939600000000006, 0.0102
2008gg, CSP, 91bg, SALT, 21.346, -18.172444, 0.032, 0.0, 0.03099832534188527, 54753.63, 54827.57, 105607.8915552696, 0.0, 35.79709372856085, 0.10014048663325299, 11.850745409234504, 0.10001182606810265, 54752.09000060626, 8.686765795573592e-08, 0.6122125474341911, 0.013001298926008098, 0.14961987081459388, 0.0014836356629159334, 0.0034536874341964028, 6.8319213756161655e-06, 16.74726666666667, 0.008
2006ev, CSP, 91bg, SALT, 322.746917, 13.989222000000002, 0.0287, 0.0, 0.027057648155491495, 53994.59, 54038.53, 403.666609413731, 0.0, 35.9607444229968, 0.1008830996741682, 10.748696257484479, 0.1000030268143837, 53989.9997328721, 0.07670086455254932, -1.3276540554294458, 0.028973079865472817, 0.2139203714474274, 0.003514282996892983, 0.0018943347226685477, 1.209737263037992e-05, 17.414399999999997, 0.008
2008fu, CSP, 91bg, SALT, 45.61875, -24.455972, 0.052, 0.0, 0.051480777959967784, 54740.75, 54817.67, 3052.923098217446, 0.0, 37.07431885801441, 0.1035947539140613, 10.667201822306131, 0.10002093026814635, 54733.023895737715, 0.133335441158124, -1.4848124707815775, 0.03508803066529176, -0.06175814570861979, 0.007321395526805759, 0.0014158512979229579, 1.9649096656627425e-05, nan, nan
2005bg, CSP, 91bg, SALT, 184.32158299999998, 16.371556, 0.0231, 0.0, 0.02433405884990326, 53471.65, 53512.61, 1815.993533210351, 0.0, 35.375852228521595, 0.10028147323310195, 9.797047393282007, 0.10000500722327006, 53469.75534339267, 0.05869353608795791, 0.7976471455114731, 0.02974209928082061, 0.04979246975343311, 0.001774886459576292, 0.006872622505555274, 1.755479340486665e-05, 16.11, 0.00788235294117647
2007nq, CSP, 91bg, SALT, 14.389875000000002, -1.3886110000000003, 0.045, 0.0, 0.04258458084208732, 54397.65, 54476.56, 10797.989977690762, 0.0, 36.51374771016662, 0.10052780927931193, 11.25062156153491, 0.10000375958713943, 54398.608729301915, 0.05002279344626004, -1.8424354695392042, 0.020570240222219094, 0.03840549249623123, 0.002883513574017621, 0.0017138172829212876, 7.420193761010514e-06, 17.61253333333333, 0.012466666666666671
2020vnq, ATLAS-ZTF, 91bg, SALT, 26.94648823333301, 42.00450613333301, 0.07943621982136113, 5.632208257229376e-06, 0.07802645200848286, 59110.469687, 59187.425275, 141.95715636137606, 0.0, 37.970108312607906, 0.1265048676348382, 10.471831216276883, 0.10004037673394747, 59141.54658319954, 0.20977042919912492, 0.2605702851393421, 0.2718853715215591, 0.03489556678199401, 0.020462600154764008, 0.0006085665264878083, 1.3200779181583898e-05, 18.600626949406713, 0.14707897210621146
2019ycb, ATLAS-ZTF, 91bg, SALT, 184.70266700000008, 5.737611000000001, 0.046035180778296964, 2.0013845711889123e-05, 0.04683877826596701, 58826.63506, 58904.553158, 205.17406097957783, 0.0, 36.95016145695597, 0.12808193265438114, 9.607961236393159, 0.10007125209432519, 58850.73126290621, 0.30268163836808526, 0.2708613156750228, 0.1886224111152135, 0.20857731065609597, 0.022728592118236576, 0.0009680281249805538, 2.797665878785215e-05, 18.013913041085434, 0.060822572549507424
2021gjm, ATLAS-ZTF, 91bg, SALT, 115.58841699999999, 12.165781, 0.045212676296850426, 3.6503369177272316e-06, 0.04580761433370152, 59272.46876, 59347.275522, 131.00992746687012, 0.0, 36.8970035999819, 0.11111510125642048, 8.61778358793296, 0.10061095012867252, 59309.38031226471, 0.11312972883388284, 0.6167523025457833, 0.15961294488972433, -0.022625383976200873, 0.012916845335101363, 0.0020133220900843186, 3.0387494716275103e-05, 17.402847933827644, 0.041993235408467104
2021ymm, ATLAS-ZTF, 91bg, SALT, 78.78752324444399, -16.027569955555997, 0.05937440894527106, 0.00032022153139022597, 0.05825998132844925, 59444.616352, 59523.508593, 566.2176780718128, 0.0, 37.46152874629772, 0.13348648699939614, 10.693614635429267, 0.10002139880549382, 59472.27842242981, 0.17287299505915144, -1.6618589474613277, 0.2435097223532029, 0.016817088501042608, 0.024765758972237074, 0.0007791781482187396, 2.2509838170103846e-05, 18.38877233963409, 0.08943719180221617
2020jjh, ATLAS-ZTF, 91bg, SALT, 248.07225, 50.19053900000001, 0.047369437159089575, 6.671281903963041e-05, 0.0469537590570458, 58960.55189, 59072.19968750002, 1440.4758965147166, 0.0, 36.820925536858276, 0.10419826164208883, 10.88034546830369, 0.1000054078936436, 58993.19003602701, 0.0652466596729937, 0.5471785843591959, 0.07303117833798944, 0.12088533342011318, 0.008376768912760095, 0.0014421877329203177, 1.3885995686587762e-05, 17.617136128610365, 0.04494142326961514
2021aip, ATLAS-ZTF, 91bg, SALT, 159.34191035699996, -7.366799450490001, 0.029708141720976834, 4.2958744270772675e-06, 0.030517042259622613, 59216.555597, 59336.21125000017, 720.0916223835045, 0.0, 35.90837099750841, 0.10992105510221756, 9.460852963968119, 0.10009538475680294, 59242.99856798959, 0.06689326013292884, -1.4979993515552392, 0.07937297303054969, -0.02298168603817243, 0.013172000385375552, 0.0037185036356283644, 6.801589373449763e-05, nan, nan
2020npb, ATLAS-ZTF, 91bg, SALT, 269.992583, 44.86266899999999, 0.038463275817298914, 1.6678204759907602e-05, 0.03796586957861214, 59006.375564, 59116.19439810002, 249.65359967532066, 0.0, 36.436270792561984, 0.11461909183628628, 11.278509472251006, 0.10000740325635864, 59041.65907045285, 0.06726219864867744, 0.6769649743558204, 0.0754684390554089, 0.10820695058251638, 0.01641759753704186, 0.002167400924661271, 4.9328372324200455e-05, 17.297233036610255, 0.048512415368744885
2020uec, ATLAS-ZTF, 91bg, SALT, 317.4522080000001, 15.148581000000002, 0.027094097333686527, 2.7505581058212547e-06, 0.025833395595796588, 59096.425269, 59202.10128469998, 1144.4850990776167, 0.0, 35.787517255730805, 0.1022508625176098, 9.404090220394858, 0.1000382077974293, 59131.678752803426, 0.039832424801716115, 0.3547251763670556, 0.04793851624720791, 0.019217566589888574, 0.006146062820234641, 0.004806123640729449, 3.596015791991479e-05, 16.52171620731056, 0.05985238047257394
2020urj, ATLAS-ZTF, 91bg, SALT, 121.65362500000005, 10.45741100000001, 0.04182893753784827, 6.671281903963041e-06, 0.04266280616502784, 59109.610981, 59196.46362269996, 324.0321430950817, 0.0, 36.277371073404254, 0.11176991215824345, 9.982738125904543, 0.10004150794371677, 59137.11400181893, 0.08673157290104427, -0.3706487682534393, 0.10383113825112616, 0.09122465803429028, 0.014219352477306973, 0.0022679217897270667, 4.4044923798359275e-05, 17.19955879175574, 0.11357707489923935
2019fcf, ATLAS-ZTF, 91bg, SALT, 265.07345799999996, 17.694211, 0.055185037286178976, 6.787446665823538e-07, 0.05484400202749778, 58597.574401, 58674.56113, 134.62812410990142, 0.0, 37.30733192372519, 0.13762387221429573, 10.572102754618143, 0.10004947960182978, 58627.66033044757, 0.1939934096808429, -0.01817534181737357, 0.19032224783160856, 0.1326788725405244, 0.02707723569488744, 0.0008237618660303194, 3.017248938839635e-05, 18.272661695163414, 0.07720169633967969
2021mku, ATLAS-ZTF, 91bg, SALT, 170.44322001875, -5.47923689375, 0.049823134643367184, 0.00015010384283916842, 0.05127473341496256, 59331.441769, 59402.276509, 364.94528933256146, 0.0, 37.04394508000158, 0.1263389908294219, 9.688768016344161, 0.10002859278637946, 59362.06159116696, 0.15833084713449352, -0.6834235068424144, 0.17673278146285026, 0.11812006739978248, 0.02184339492918089, 0.0009949410027330673, 2.8880090286958494e-05, 18.11223621645625, 0.11806343920536498
2022udc, ATLAS-ZTF, 91bg, SALT, 65.96319250000002, -10.30844, 0.04601850257353706, 0.00012008307427133475, 0.04484240337873244, 59818.6237, 59906.356631900184, 712.5201947017521, 0.0, 36.57395170797416, 0.11252848974002441, 10.676875727659754, 0.10000713213566226, 59843.35165035527, 0.14325340144932852, -1.3234312505627215, 0.1046200904286495, 0.24967074479552817, 0.014858777191388494, 0.0009768273177132006, 1.89960021552657e-05, 17.988731673545004, 0.0672346536533104
2019wzy, ATLAS-ZTF, 91bg, SALT, 29.917868199999994, 5.9819679, 0.07394090282154535, 3.4134435550267628e-06, 0.07260918431459994, 58814.360842, 58894.11831020005, 150.24368075948246, 0.0, 38.04050361638636, 0.13430792072138667, 9.334402074278591, 0.10094409933530882, 58848.505417584565, 0.22107798147408175, 1.5144907319404033, 0.2332489083340994, 0.006629592917058326, 0.025523317852134794, 0.0007355003970016109, 2.1206672735048715e-05, 18.427920254499526, 0.10265565983165911
2019ywf, ATLAS-ZTF, 91bg, SALT, 44.676167, 32.573011, 0.038603646951112194, 4.092500434905999e-06, 0.036578900656359416, 58836.456714, 58905.292226, 180.35038995881104, 0.0, 36.57648150760562, 0.11477570452672589, 9.9374583368353, 0.10009655630043521, 58856.003370913044, 0.09376094029357773, -0.7779585373780762, 0.12602122585859993, 0.15361116944887332, 0.016167814820848638, 0.001369909320437788, 2.7653981953998522e-05, 17.66674409090909, 0.06335884748490607
2019pff, ATLAS-ZTF, 91bg, SALT, 251.45766699999993, 45.086311000000016, 0.05964793150333355, 3.0020768567833688e-05, 0.059392464000059125, 58708.368185, 58795.079097200185, 143.1753002715368, 0.0, 37.5460708817169, 0.13144665892868143, 10.032410663222329, 0.10006098397451503, 58742.81961175955, 0.16718286873219768, 0.735643779685411, 0.2388444002867307, -0.05515724851201613, 0.023244199641375626, 0.0012312336796739434, 3.836909147161055e-05, 18.14349558278507, 0.11913696245527779
2021wue, ATLAS-ZTF, 91bg, SALT, 18.947390851699996, 1.5058049795799997, 0.07802827431826731, 3.664716503745668e-06, 0.07664565266314298, 59426.557256, 59502.33722219989, 122.22889023671942, 0.0, 37.967889959301246, 0.12466277381983643, 10.30220652797982, 0.10009517801001958, 59458.6008902563, 0.23036126921579125, 1.3781492463125333, 0.20937189117652966, 0.031701769852296315, 0.020602618581619978, 0.0007201090027786028, 1.8105392881778723e-05, 18.468179177546904, 0.1070712119139169
2021lma, ATLAS-ZTF, 91bg, SALT, 160.38385209800006, 52.65101615440001, 0.06425445165802003, 2.6685127615852164e-05, 0.06492783902774042, 59322.350814, 59388.253595, 144.94742136680904, 0.0, 37.579182453241174, 0.12089177154625674, 9.535755247623024, 0.10041191435012957, 59354.51037533587, 0.1468090675007261, 0.809241226192754, 0.22855635037504762, -0.009310461292660326, 0.017577743396577514, 0.0010640221077218039, 2.4949456910011556e-05, 18.196335958600145, 0.0910047653935335
2020mbf, ATLAS-ZTF, 91bg, SALT, 305.8863329999999, 19.711099999999995, 0.04734942331337769, 0.0001467682018871869, 0.04661339530334849, 58989.525006, 59087.2925809999, 1613.393792092894, 0.0, 36.69435370368622, 0.11369618375550083, 11.544984935720198, 0.10001099591925336, 59019.88663144587, 0.1039406941672496, -0.30161937652119164, 0.09025317627665425, 0.13630258864547162, 0.015853495063575637, 0.001378245956492458, 2.850389038412774e-05, nan, 0.049199754922247395
2021hwk, ATLAS-ZTF, 91bg, SALT, 214.761322569, -7.39058508787, 0.04111622062408591, 5.7871304469971074e-06, 0.04174911329469936, 59288.486456, 59373.23497689981, 438.8919503681496, 0.0, 36.94125617778846, 0.12097191790726573, 9.59710570987759, 0.10006273905281818, 59319.92715089185, 0.12991988229259732, 0.7595231219082443, 0.13651560651321337, 0.27325859950618375, 0.019896916592254295, 0.0008754998849207231, 2.1063045314513394e-05, 18.061791878574972, 0.05578171611106962
