# Created by M.D. Woods -- 2025-05-29 12:45:51.699054 -- NUM TARGETS: 126
# Scatter: 0.2418, MASS_STEP: -0.0591+/-0.0353
# WARNING: For files with SNPY & SALT, the 'stretch' and 'color' are NOT identical.
objname, origin, subtype, algo, ra, dec, z, z_err, z_cmb, MJDs, MJDe, chisquare, chisquare_err, mu, mu_err, hostMass, hostMass_err, Tmax, Tmax_err, stretch, stretch_err, color, color_err, amplitude, amplitude_err, peak_mag, peak_mag_err
2006fw, CSP, 91bg, SALT, 26.793083000000003, -0.14699999999999996, 0.0835, 0.0, 0.08215156304994824, 54001.75, 54039.73, 1132.965948567453, 0.0, 37.30679736638788, 0.10231700689334364, 9.842210908409118, 0.10051104088386144, 54004.66542633904, 0.11560924811419682, -0.6598805472573088, 0.07555962346532302, 0.21544353667728747, 0.005744955249352662, 0.00037265859008988233, 2.2251512957149156e-06, 19.0192, 0.0164
2006kf, CSP, 91bg, SALT, 55.460333, 8.156943999999996, 0.0213, 0.0, 0.02090716743106265, 54036.81, 54127.64, 18533.660720666987, 0.0, 34.67348771785831, 0.1002036142622921, 10.847440404300489, 0.10000158183314342, 54041.56963337621, 0.020113201269850833, -2.178588564444184, 0.013911577340777859, 0.24449066990957027, 0.0018475066543965238, 0.003140985145213509, 7.040419951394734e-06, 16.7762, 0.0075000000000000015
2008C, CSP, 91bg, SALT, 104.29804199999998, 20.437139, 0.0166, 0.0, 0.016903903224004785, 54469.81, 54552.5, 20934.069727121518, 0.0, 34.027152390627116, 0.1009894428258251, 10.028240434860418, 0.100005330562861, 54467.39380422134, 0.11750586591733736, -0.5051782490342127, 0.04406299581348749, 0.2582715990363634, 0.003430480633106142, 0.006943618589042854, 4.4726751753701795e-05, 15.931700000000001, 0.010399999999999998
2005ag, CSP, 91bg, SALT, 224.18187499999996, 9.328472000000003, 0.0797, 0.0, 0.08049898772468446, 53412.82, 53480.84, 19574.798096127815, 0.0, 37.422809266678634, 0.10041803234471633, 10.925112928401077, 0.10001950532250435, 53415.233951667506, 0.07461939239146886, 0.4001187116880345, 0.03503871805980274, 0.044427992107235664, 0.0023133964926462768, 0.0006217687063419616, 1.5699479080655632e-06, 18.633825, 0.014325
2004gs, CSP, 91bg, SALT, 129.596583, 17.627722000000002, 0.0267, 0.0, 0.02743521091657417, 53352.85, 53461.56, 155043.11730580492, 0.0, 35.188345892465655, 0.1001615206025843, 10.524491610792518, 0.10000347581464837, 53356.36578071601, 4.506946061155759e-05, -2.032308914174487, 0.010797725424057214, 0.2356948882136261, 0.0016881238245048278, 0.0020443699986528387, 3.9017683729122084e-06, 17.238300000000002, 0.008350000000000002
2009D, CSP, 91bg, SALT, 58.59512500000002, -19.181722000000004, 0.025, 0.0, 0.025176933726842318, 54834.67, 54884.53, 3913.5794694547035, 0.0, 34.76509254832455, 0.10006872389204934, 10.288567554002853, 0.10000481429434087, 54841.83334037175, 0.014458404832112137, 0.719641050550609, 0.010630098286362744, 0.05787338582397671, 0.0010238737246080754, 0.0072484209237593505, 8.94397888001696e-06, 16.042025000000002, 0.0068000000000000005
2005mc, CSP, 91bg, SALT, 126.77649999999997, 21.645999999999997, 0.0252, 0.0, 0.025657773714809186, 53736.79, 53773.62, 2702.055091827994, 0.0, 34.8270388095403, 0.10088326584248343, 13.004227849812548, 0.10000139270149555, 53730.68518790677, 0.07945568033392192, -2.1831003016274186, 0.015927466708968385, 0.2777652484582651, 0.00331899566046242, 0.002487173202549189, 1.9662067529208068e-05, nan, nan
2008hu, CSP, 91bg, SALT, 122.31150000000001, -18.65363900000001, 0.0497, 0.0, 0.050623552738642955, 54806.76, 54844.84, 714.719168479689, 0.0, 36.53834779833816, 0.10069278576086339, 10.107881298730984, 0.10025303477236472, 54806.52587914869, 0.06575811278526089, -1.7416648993482342, 0.028832569192155377, 0.09448831641309158, 0.0032928777163547117, 0.0009050329351652091, 4.022441495756764e-06, 18.246000000000002, 0.011199999999999998
2006ej, CSP, 91bg, SALT, 9.749042, -9.015721999999998, 0.0205, 0.0, 0.018069132884244235, 53979.74, 54046.74, 8327.209559201714, 0.0, 34.466444580620596, 0.10062651321198356, 10.279706103453293, 0.10000325657534177, 53976.03701030585, 0.07659775912907207, -1.4058483076582085, 0.01678495839847427, 0.004723381070307614, 0.0030285974788911403, 0.008184222906893603, 4.624973365556987e-05, 15.837, 0.0075
2008gl, CSP, 91bg, SALT, 20.228417, 4.805306000000001, 0.034, 0.0, 0.032742544933472346, 54765.7, 54844.55, 30443.172088683437, 0.0, 35.432982978155735, 0.1001434383006451, 11.359976556285138, 0.10022198065335708, 54768.5065886941, 0.027576255964959273, -1.2225594322570954, 0.01431904550654195, 0.0619796707740336, 0.0015246050360357144, 0.0029466589448881937, 4.905302814938822e-06, 16.98808, 0.0067599999999999995
