objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,SkyMapper_StarClass,g_elong,g_a,g_b,g_pa,r_elong,r_a,r_b,r_pa,i_elong,i_a,i_b,i_pa,z_elong,z_a,z_b,z_pa,NED_name,NED_type,NED_vel,NED_redshift,NED_mag,NED_redshift_flag,g-r,r-i,i-z,z-y,g-rErr,r-iErr,i-zErr,z-yErr,gApMag_gKronMag,rApMag_rKronMag,iApMag_iKronMag,zApMag_zKronMag,yApMag_yKronMag,7DCD,hasSimbad
100637261,,,,100637261,,,,,,,,,,,,,,0,,,,,215.123579,-33.336052,,,,,,,,,,323.54288,25.94652,,,4,0,0,2,2,1,,1,1,,,,,,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1235251,-33.336051,34,31,,18.9561,0.0116,,,18.9588,0.0848,,,,,,,,,,,,,,,,2.164,,,,,,,,,,,,4169.848,97.51659,4.24,,,,,,0.5,,,,215.1235738,-33.3360519,34,31,,18.3359,0.0146,,,18.5457,0.0959,,,,,,,,,,,,,,,,1.043,,,,,,,59.27417,,,,,3690.981,219.9714,4.24,,,,,,0.5,,,,215.123579,-33.336052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,52.05,,,,,,,,,,1.087,1.771,1.628,-76.38,1.239,1.756,1.417,-75.09,WISEA J142029.66-332010.0,IrS,,,,,,,,,,,,,,,,,,,0
100637262,,,,100637262,,,,,,,,,,,,,,0,,,,,215.129212,-33.337233,,,,,,,,,,323.54724,25.943659,,,23,4,5,6,5,1,,1,1,,,,215.1292514,-33.3372692,20,24,,16.4946,0.0053,,,16.4874,0.0073,,,,,,,,,,,,,,,,2.078,,,,,,114361.6,155.4228,,,,,113107.8,506.7874,3.5,,,,,,0.5,,,,215.1292533,-33.3372415,20,24,,16.1773,0.0223,,,16.1586,0.0172,,,,,,,,,,,,,,,,3.123,,,,,,125863.6,,,,,,125611.9,203.0667,3.5,,,,,,0.5,,,,215.1292268,-33.3372364,20,24,,15.9623,0.0122,,,15.9874,0.0108,,,,,,,,,,,,,,,,1.957,,,,,,,,,,,,64748.19,155.4471,3.5,,,,,,0.5,,,,215.1292367,-33.3372391,20,24,,15.908,0.0071,,,15.9512,0.0098,,,,,,,,,,,,,,,,3.753,,,,,,,191.8673,,,,,32891.7,405.8105,3.5,,,,,,0.5,,,,215.129212,-33.337233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.57,0.981,1.1,4.437,4.035,-76.68,1.081,4.468,4.132,-66.85,1.142,3.175,2.779,84.15,1.218,2.444,2.007,-78.94,WISEA J142031.00-332014.1,IrS,,,,,,,,,,,,,,,,,,,0
100637264,,,,100637264,,,,,,,,,,,,,,0,,,,,215.147294,-33.340713,,,,,,,,,,323.56134,25.934765,,,8,0,2,3,3,1,,1,1,,,,,,52,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.1473596,-33.3407803,52,53,,19.336,0.0126,,,19.2968,0.1806,,,,,,,,,,,,,,,,0.2047,,,,,,6804.418,,,,,,7229.571,22.74637,6.08,,,,,,0.5,,,,215.1473315,-33.3407177,52,53,,17.6356,0.0089,,,17.8208,0.029,,,,,,,,,,,,,,,,7.597,,,,,,,,,,,,13768.89,208.5725,3.5,,,,,,0.5,,,,215.1473114,-33.3406991,52,53,,16.9961,0.0077,,,17.1077,0.0355,,,,,,,,,,,,,,,,2.127,,,,,,,101.3543,,,,,12700.12,321.7318,3.5,,,,,,0.5,,,,215.147294,-33.340713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,51.02,0.689,,,,,1.157,2.817,2.434,-78.69,1.122,2.488,2.216,82.39,1.136,2.293,2.018,-67.07,WISEA J142035.36-332026.5,IrS,,,,,,,,,,,,,,,,,,,0
100637265,,,,100637265,,,,,,,,,,,,,,0,,,,,215.142406,-33.339363,,,,,,,,,,323.5577,25.93755,,,15,3,4,4,4,1,,1,1,,,,215.1424459,-33.3394032,29,62,,17.1804,0.0061,,,17.1424,0.0101,,,,,,,,,,,,,,,,2.002,,,,,,60619.96,116.5936,,,,,61534.51,462.7256,3.5,,,,,,0.5,,,,215.1424519,-33.3393802,29,62,,16.6646,0.0066,,,16.644,0.0278,,,,,,,,,,,,,,,,0.08995,,,,,,79152.16,,,,,,81266.13,28.71819,3.5,,,,,,0.5,,,,215.1424041,-33.3393325,29,62,,16.3601,0.0056,,,16.3986,0.0153,,,,,,,,,,,,,,,,2.733,,,,,,,,,,,,45038.86,164.5606,3.5,,,,,,0.5,,,,215.1424205,-33.3393272,29,62,,16.2353,0.0096,,,16.2961,0.017,,,,,,,,,,,,,,,,5.528,,,,,,,189.2845,,,,,25837.32,385.3481,3.5,,,,,,0.5,,,,215.142406,-33.339363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40.45,0.94,1.065,4.462,4.19,89.9,1.023,4.515,4.413,-19.39,1.129,2.985,2.643,79.17,1.144,2.603,2.275,-78.69,2MASS J14203417-3320215,IrS,,,,,,,,,,,,,,,,,,,0
100637266,,,,100637266,,,,,,,,,,,,,,0,,,,,215.1376,-33.337674,,,,,,,,,,323.55426,25.940622,,,10,3,2,3,2,1,,1,1,,,,215.1376067,-33.3377027,31,42,,19.6344,0.0276,,,19.7204,0.1249,,,,,,,,,,,,,,,,3.257,,,,,,5171.087,83.85451,,,,,4351.916,348.1978,5.11,,,,,,0.5,,,,215.1376491,-33.3376759,31,42,,18.8119,0.0128,,,19.0207,0.0671,,,,,,,,,,,,,,,,3.555,,,,,,10913.26,,,,,,9482.121,102.1495,3.52,,,,,,0.5,,,,215.1375741,-33.3376586,31,42,,18.3392,0.0158,,,18.6692,0.1367,,,,,,,,,,,,,,,,1.236,,,,,,,,,,,,8281.757,78.80426,3.5,,,,,,0.5,,,,215.1376061,-33.3376498,31,42,,18.0442,0.0117,,,18.2192,0.1194,,,,,,,,,,,,,,,,0.9854,,,,,,,59.95743,,,,,4885.92,288.2839,3.5,,,,,,0.5,,,,215.1376,-33.337674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,32.65,0.94,1.068,2.45,2.294,-88.1,1.039,2.948,2.837,-76.85,1.14,2.305,2.022,72.84,1.132,1.935,1.709,88.13,WISEA J142033.02-332016.4,IrS,,,,,,,,,,,,,,,,,,,0
100637267,,,,100637267,,,,,,,,,,,,,,0,,,,,215.143762,-33.333635,,,,,,,,,,323.56125,25.942434,,,21,5,4,5,4,1,,1,1,,,,215.1437801,-33.3336643,36,22,,16.0893,0.0049,,,16.0855,0.0165,,,,,,,,,,,,,,,,0.3102,,,,,,164955.5,70.48006,,,,,164056.0,559.5875,3.5,,,,,,0.5,,,,215.1437624,-33.3336333,36,22,,15.7176,0.007,,,15.7208,0.0151,,,,,,,,,,,,,,,,0.3382,,,,,,156241.3,,,,,,154217.9,83.76225,3.5,,,,,,0.5,,,,215.1437454,-33.3336308,36,22,,15.5208,0.0047,,,15.5317,0.0068,,,,,,,,,,,,,,,,1.494,,,,,,,,,,,,97039.42,155.2071,3.5,,,,,,0.5,,,,215.1437437,-33.3336255,36,22,,15.4742,0.0053,,,15.5188,0.0101,,,,,,,,,,,,,,,,0.8103,,,,,,,99.3162,,,,,49371.56,431.9277,3.5,,,,,,0.5,,,,215.143762,-33.333635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,24.12,0.984,1.087,4.492,4.132,-78.86,1.055,3.289,3.119,-74.39,1.127,3.225,2.861,80.31,1.213,2.517,2.075,-79.99,WISEA J142034.48-332001.2,IrS,,,,,,,,,,,,,,,,,,,0
100637268,,,,100637268,,,,,,,,,,,,,,0,,,,,215.14342,-33.329417,,,,,,,,,,323.5627,25.946451,,,1,1,0,0,0,1,,1,1,,,,215.1434199,-33.3294174,36,36,,19.9304,0.0429,,,19.48,0.1019,,,,,,,,,,,,,,,,10.45,,,,,,3736.418,143.6004,,,,,4517.807,330.2072,5.74,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.14342,-33.329417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,15.27,,1.123,2.135,1.901,-25.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100637270,,,,100637270,,,,,,,,,,,,,,0,,,,,215.128824,-33.33303,,,,,,,,,,323.54865,25.947678,,,1,1,0,0,0,1,,1,1,,,,215.1288238,-33.3330304,36,36,,20.2248,0.0299,,,20.1095,0.1433,,,,,,,,,,,,,,,,2.955,,,,,,2848.921,73.92703,,,,,2964.48,269.6043,6.82,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,215.128824,-33.33303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,32.95,,1.213,1.54,1.27,-24.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100637271,,,,100637271,,,,,,,,,,,,,,0,,,,,215.124222,-33.32661,,,,,,,,,,323.54736,25.95507,,,19,4,6,5,4,1,,1,1,,,,215.1242399,-33.3266449,23,25,,18.0754,0.0072,,,18.0734,0.02,,,,,,,,,,,,,,,,0.9184,,,,,,26391.22,59.29551,,,,,25884.17,371.2825,3.5,,,,,,0.5,,,,215.1242476,-33.3266076,23,25,,17.2249,0.0068,,,17.2276,0.0149,,,,,,,,,,,,,,,,2.269,,,,,,38320.39,,,,,,37912.8,128.0742,3.5,,,,,,0.5,,,,215.1242158,-33.326599,23,25,,16.5786,0.0078,,,16.5993,0.0136,,,,,,,,,,,,,,,,0.2027,,,,,,,,,,,,37212.32,41.97588,3.5,,,,,,0.5,,,,215.1242258,-33.3266093,23,25,,16.3141,0.0077,,,16.3433,0.0227,,,,,,,,,,,,,,,,0.2898,,,,,,,42.68117,,,,,23637.9,352.8167,3.5,,,,,,0.5,,,,215.124222,-33.32661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,43.35,0.982,1.076,3.861,3.587,-76.74,1.08,3.046,2.819,-68.03,1.149,3.007,2.617,80.75,1.118,2.541,2.272,-74.59,WISEA J142029.80-331935.8,IrS,,,,,,,,,,,,,,,,,,,0
100637272,,,,100637272,,,,,,,,,,,,,,0,,,,,215.127022,-33.322353,,,,,,,,,,323.55154,25.95814,,,7,2,3,1,1,1,,1,1,,,,215.1269967,-33.3223649,31,32,,20.0246,0.0603,,,19.9249,0.097,,,,,,,,,,,,,,,,0.8378,,,,,,4617.524,38.04554,,,,,4658.527,273.5902,5.03,,,,,,0.5,,,,215.1270695,-33.3223406,31,32,,19.6628,0.05,,,19.7178,0.0911,,,,,,,,,,,,,,,,0.5762,,,,,,4409.419,,,,,,3831.76,41.58554,4.23,,,,,,0.5,,,,215.1270039,-33.322331,31,32,,19.2926,0.0433,,,19.6235,0.1524,,,,,,,,,,,,,,,,3.37,,,,,,,,,,,,3050.249,118.2113,6.37,,,,,,0.5,,,,215.12704,-33.3223641,31,32,,19.212,0.0417,,,19.4165,0.1881,,,,,,,,,,,,,,,,1.234,,,,,,,61.94471,,,,,1662.005,201.8274,6.37,,,,,,0.5,,,,215.127022,-33.322353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,41.09,0.806,1.063,2.11,1.984,-88.48,1.132,1.942,1.715,-45.09,1.161,1.054,0.908,-45.6,1.69,0.761,0.45,-71.73,,,,,,,,,,,,,,,,,,,,,0
