# Combined data from 'ATLAS-ZTF' for 'SN 2020abmg'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
123.85227, -6.95771, o, 59108.611583, -20.177, 0.491, -31, 15, nan, ATLAS-ZTF
123.85227, -6.95771, o, 59108.617115, 23.682, 10.0, 1, 12, 23.9, ATLAS-ZTF
123.85227, -6.95771, o, 59108.632438, 19.727, 0.427, 47, 20, 19.719755355160704, ATLAS-ZTF
123.85227, -6.95771, o, 59108.638469, -20.209, 1.504, -30, 45, nan, ATLAS-ZTF
123.85227, -6.95771, c, 59110.598054, 21.415, 1.66, 10, 16, 21.4, ATLAS-ZTF
123.85227, -6.95771, c, 59110.601277, -20.817, 0.888, -17, 15, nan, ATLAS-ZTF
123.85227, -6.95771, c, 59110.608707, 20.859, 0.826, 16, 14, 20.889700043360186, ATLAS-ZTF
123.85227, -6.95771, c, 59110.626949, -20.145, 0.463, -32, 15, nan, ATLAS-ZTF
123.85227, -6.95771, o, 59112.610946, -22.512, 3.586, -4, 13, nan, ATLAS-ZTF
123.85227, -6.95771, o, 59112.629719, -21.294, 1.149, -11, 13, nan, ATLAS-ZTF
123.85227, -6.95771, o, 59112.633869, 21.108, 1.143, 13, 15, 21.115141619232908, ATLAS-ZTF
123.85227, -6.95771, c, 59114.581095, -21.912, 5.125, -6, 32, nan, ATLAS-ZTF
123.85227, -6.95771, c, 59114.587118, 21.715, 3.0, 8, 22, 21.64227503252014, ATLAS-ZTF
123.85227, -6.95771, c, 59114.594383, 20.998, 1.424, 14, 21, 21.034679910804403, ATLAS-ZTF
123.85227, -6.95771, c, 59114.598911, -20.764, 0.959, -18, 17, nan, ATLAS-ZTF
123.85227, -6.95771, o, 59124.617147, -21.288, 1.701, -11, 19, nan, ATLAS-ZTF
123.85227, -6.95771, o, 59124.622939, 20.571, 0.96, 22, 21, 20.543943297944484, ATLAS-ZTF
123.85227, -6.95771, o, 59124.638318, 20.157, 0.861, 31, 27, 20.171595765414317, ATLAS-ZTF
123.85227, -6.95771, o, 59124.643466, 19.137, 0.586, 80, 47, 19.14227503252014, ATLAS-ZTF
