# Data from 'ATLAS' for 'SN ATLAS2022skw'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
28.93611, -25.24874, o, 59826.197796, 19.956, 0.335, 38, 13, 19.950541008457975, ATLAS
28.93611, -25.24874, o, 59826.20005, 20.033, 0.362, 35, 13, 20.03982988912431, ATLAS
28.93611, -25.24874, o, 59826.203234, 19.686, 0.261, 48, 13, 19.69689690656103, ATLAS
28.93611, -25.24874, o, 59826.213007, 19.64, 0.238, 51, 12, 19.631074559755156, ATLAS
28.93611, -25.24874, o, 59828.07896, 19.783, 0.267, 44, 12, 19.79136830878453, ATLAS
28.93611, -25.24874, o, 59828.082393, 19.535, 0.203, 56, 11, 19.529529932484497, ATLAS
28.93611, -25.24874, o, 59828.116353, 20.093, 0.294, 33, 10, 20.10371515030528, ATLAS
28.93611, -25.24874, o, 59830.999069, -21.271, 1.957, -11, 22, nan, ATLAS
28.93611, -25.24874, o, 59831.000887, -21.635, 2.838, -8, 23, nan, ATLAS
28.93611, -25.24874, o, 59831.004069, 20.919, 1.366, 16, 21, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59831.021712, 20.917, 1.794, 16, 28, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59831.904026, 19.376, 0.657, 64, 42, 19.38455006504028, ATLAS
28.93611, -25.24874, o, 59831.905828, -20.079, 1.361, -34, 46, nan, ATLAS
28.93611, -25.24874, o, 59831.909438, -21.796, 5.545, -7, 38, nan, ATLAS
28.93611, -25.24874, o, 59831.915319, 19.344, 0.578, 66, 38, 19.351140161145327, ATLAS
28.93611, -25.24874, o, 59834.181293, 18.928, 0.295, 98, 29, 18.92193481076876, ATLAS
28.93611, -25.24874, o, 59834.184479, 18.901, 0.319, 100, 32, 18.9, ATLAS
28.93611, -25.24874, o, 59834.189963, -20.688, 1.563, -19, 30, nan, ATLAS
28.93611, -25.24874, o, 59834.195459, 19.485, 0.501, 58, 29, 19.491430016092657, ATLAS
28.93611, -25.24874, o, 59834.970076, -21.498, 3.443, -9, 32, nan, ATLAS
28.93611, -25.24874, o, 59835.000755, -21.042, 2.14, -14, 30, nan, ATLAS
28.93611, -25.24874, o, 59835.002826, 22.364, 6.265, 4, 26, 22.394850021680092, ATLAS
28.93611, -25.24874, o, 59835.023196, 19.488, 0.569, 58, 33, 19.491430016092657, ATLAS
28.93611, -25.24874, o, 59836.046996, 20.103, 0.868, 33, 29, 20.10371515030528, ATLAS
28.93611, -25.24874, o, 59836.070961, 20.168, 1.013, 31, 32, 20.171595765414317, ATLAS
28.93611, -25.24874, o, 59836.07507, -20.544, 1.13, -22, 25, nan, ATLAS
28.93611, -25.24874, o, 59836.102834, 20.243, 0.915, 29, 27, 20.24400500525261, ATLAS
28.93611, -25.24874, o, 59842.901086, -23.531, 5.818, -1, 8, nan, ATLAS
28.93611, -25.24874, o, 59842.90379, 20.506, 0.461, 23, 10, 20.495680409956016, ATLAS
28.93611, -25.24874, o, 59842.909413, 21.423, 1.171, 10, 12, 21.4, ATLAS
28.93611, -25.24874, o, 59842.91882, 22.033, 1.725, 6, 10, 21.95462187404089, ATLAS
28.93611, -25.24874, c, 59844.016087, 20.733, 0.712, 18, 13, 20.761818737241732, ATLAS
28.93611, -25.24874, c, 59844.021476, -21.067, 0.979, -14, 13, nan, ATLAS
28.93611, -25.24874, c, 59844.024746, 21.282, 1.316, 11, 15, 21.296518287104437, ATLAS
28.93611, -25.24874, c, 59844.035103, 19.949, 0.307, 38, 12, 19.950541008457975, ATLAS
28.93611, -25.24874, c, 59844.148134, 19.697, 0.796, 48, 38, 19.69689690656103, ATLAS
28.93611, -25.24874, o, 59845.196242, 21.691, 1.471, 8, 11, 21.64227503252014, ATLAS
28.93611, -25.24874, o, 59845.201496, 19.845, 0.333, 42, 14, 19.841876774005247, ATLAS
28.93611, -25.24874, o, 59845.2042, -21.348, 1.104, -10, 12, nan, ATLAS
28.93611, -25.24874, o, 59845.209368, -22.684, 3.107, -3, 10, nan, ATLAS
28.93611, -25.24874, o, 59845.224297, 20.789, 0.692, 18, 12, 20.761818737241732, ATLAS
28.93611, -25.24874, o, 59845.2261, 21.178, 0.893, 12, 11, 21.202046884880936, ATLAS
28.93611, -25.24874, o, 59845.229326, -21.366, 1.569, -10, 16, nan, ATLAS
28.93611, -25.24874, o, 59845.235168, 20.644, 0.798, 20, 16, 20.647425010840045, ATLAS
28.93611, -25.24874, o, 59846.196126, 20.348, 0.457, 26, 12, 20.362566630072955, ATLAS
28.93611, -25.24874, o, 59846.197927, 23.476, 7.3, 2, 11, 23.147425010840045, ATLAS
28.93611, -25.24874, o, 59846.199729, 20.863, 0.619, 16, 10, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59846.204607, 20.357, 0.483, 26, 13, 20.362566630072955, ATLAS
28.93611, -25.24874, o, 59846.249337, 20.89, 0.576, 16, 9, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59846.249788, 20.73, 0.627, 18, 12, 20.761818737241732, ATLAS
28.93611, -25.24874, o, 59846.259372, -21.388, 1.385, -10, 14, nan, ATLAS
28.93611, -25.24874, o, 59846.261174, -23.759, 14.857, -1, 17, nan, ATLAS
28.93611, -25.24874, o, 59849.251578, 20.766, 0.785, 18, 14, 20.761818737241732, ATLAS
28.93611, -25.24874, o, 59849.286796, -21.102, 3.187, -13, 42, nan, ATLAS
28.93611, -25.24874, o, 59849.314607, 20.888, 1.225, 16, 20, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59850.192202, 19.81, 0.605, 43, 26, 19.816328861051034, ATLAS
28.93611, -25.24874, o, 59850.194933, 18.801, 0.338, 110, 37, 18.796518287104437, ATLAS
28.93611, -25.24874, o, 59850.197635, 19.1, 0.481, 83, 40, 19.102304769059813, ATLAS
28.93611, -25.24874, o, 59850.203947, 23.132, 23.5, 2, 48, 23.147425010840045, ATLAS
28.93611, -25.24874, c, 59850.944538, 21.565, 0.681, 9, 6, 21.514393726401686, ATLAS
28.93611, -25.24874, c, 59850.947696, 22.107, 1.882, 5, 10, 22.15257498915995, ATLAS
28.93611, -25.24874, c, 59850.950852, 20.971, 1.422, 15, 21, 20.959771852360795, ATLAS
28.93611, -25.24874, c, 59850.960974, 20.394, 0.538, 25, 14, 20.405149978319905, ATLAS
28.93611, -25.24874, o, 59853.181545, -25.063, 33.5, 0, 12, inf, ATLAS
28.93611, -25.24874, o, 59853.184247, -23.094, 5.923, -2, 12, nan, ATLAS
28.93611, -25.24874, o, 59853.187519, 20.903, 0.66, 16, 10, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59853.192276, -22.335, 2.621, -4, 11, nan, ATLAS
28.93611, -25.24874, o, 59854.25636, 20.545, 0.601, 22, 13, 20.543943297944484, ATLAS
28.93611, -25.24874, o, 59854.259513, -24.276, 20.5, -1, 14, nan, ATLAS
28.93611, -25.24874, o, 59854.284477, 20.328, 0.514, 27, 14, 20.32159058960253, ATLAS
28.93611, -25.24874, o, 59854.290439, 20.373, 0.644, 26, 17, 20.362566630072955, ATLAS
28.93611, -25.24874, o, 59854.941983, 20.46, 0.488, 24, 12, 20.449471895720983, ATLAS
28.93611, -25.24874, o, 59854.944282, 20.372, 0.439, 26, 11, 20.362566630072955, ATLAS
28.93611, -25.24874, o, 59854.973411, 21.799, 1.333, 7, 9, 21.787254899964356, ATLAS
28.93611, -25.24874, o, 59854.980728, -21.733, 1.468, -7, 11, nan, ATLAS
28.93611, -25.24874, o, 59855.890604, -18.724, 0.698, -118, 82, nan, ATLAS
28.93611, -25.24874, o, 59855.903936, 17.782, 0.941, 280, 264, 17.78210492164445, ATLAS
28.93611, -25.24874, o, 59855.907095, -20.466, 3.566, -24, 84, nan, ATLAS
28.93611, -25.24874, o, 59855.91206, -20.704, 3.686, -19, 70, nan, ATLAS
28.93611, -25.24874, o, 59858.144567, -20.017, 0.558, -36, 20, nan, ATLAS
28.93611, -25.24874, o, 59858.146378, 21.775, 2.312, 7, 16, 21.787254899964356, ATLAS
28.93611, -25.24874, o, 59858.149533, 20.719, 1.105, 19, 21, 20.703115997617928, ATLAS
28.93611, -25.24874, o, 59858.154676, 19.848, 0.462, 42, 19, 19.841876774005247, ATLAS
28.93611, -25.24874, o, 59858.897666, 22.241, 123.5, 5, 569, 22.15257498915995, ATLAS
28.93611, -25.24874, o, 59858.907883, -15.817, 0.399, -1710, 683, nan, ATLAS
28.93611, -25.24874, o, 59858.909694, 18.922, 5.402, 98, 529, 18.92193481076876, ATLAS
28.93611, -25.24874, o, 59858.935278, -21.06, 10.242, -14, 140, nan, ATLAS
28.93611, -25.24874, o, 59859.919127, -21.191, 2.538, -12, 31, nan, ATLAS
28.93611, -25.24874, o, 59859.920929, 21.743, 3.788, 7, 28, 21.787254899964356, ATLAS
28.93611, -25.24874, o, 59859.924109, -19.475, 0.638, -59, 38, nan, ATLAS
28.93611, -25.24874, o, 59859.929522, 19.881, 0.646, 40, 26, 19.894850021680092, ATLAS
28.93611, -25.24874, o, 59865.220345, 20.025, 0.52, 36, 18, 20.00924374808178, ATLAS
28.93611, -25.24874, o, 59865.223952, -20.688, 0.935, -19, 18, nan, ATLAS
28.93611, -25.24874, o, 59865.229309, 20.779, 1.071, 18, 19, 20.761818737241732, ATLAS
28.93611, -25.24874, o, 59865.240134, 22.691, 5.609, 3, 17, 22.707196863200842, ATLAS
28.93611, -25.24874, o, 59866.150376, 22.561, 4.207, 3, 14, 22.707196863200842, ATLAS
28.93611, -25.24874, o, 59866.152177, 20.481, 0.643, 23, 15, 20.495680409956016, ATLAS
28.93611, -25.24874, o, 59866.174613, -20.902, 0.96, -16, 15, nan, ATLAS
28.93611, -25.24874, o, 59866.180008, 20.055, 0.443, 34, 15, 20.07130270739436, ATLAS
28.93611, -25.24874, o, 59866.899054, -21.938, 3.588, -6, 22, nan, ATLAS
28.93611, -25.24874, o, 59866.901316, 19.315, 1.326, 68, 90, 19.318727718234406, ATLAS
28.93611, -25.24874, o, 59866.904091, -15.547, 0.383, -2194, 840, nan, ATLAS
28.93611, -25.24874, c, 59869.132288, 21.254, 0.707, 11, 8, 21.296518287104437, ATLAS
28.93611, -25.24874, c, 59869.134088, 21.04, 0.584, 14, 8, 21.034679910804403, ATLAS
28.93611, -25.24874, c, 59869.137707, 20.556, 0.396, 22, 9, 20.543943297944484, ATLAS
28.93611, -25.24874, c, 59869.143121, 23.212, 3.857, 2, 7, 23.147425010840045, ATLAS
28.93611, -25.24874, c, 59870.211655, 21.789, 1.283, 7, 9, 21.787254899964356, ATLAS
28.93611, -25.24874, c, 59870.214916, -22.267, 1.7, -4, 8, nan, ATLAS
28.93611, -25.24874, c, 59870.220865, -20.981, 0.626, -15, 9, nan, ATLAS
28.93611, -25.24874, c, 59870.231996, 22.24, 1.581, 5, 7, 22.15257498915995, ATLAS
28.93611, -25.24874, o, 59871.110182, 20.625, 0.825, 20, 17, 20.647425010840045, ATLAS
28.93611, -25.24874, o, 59871.112956, 20.183, 0.656, 31, 20, 20.171595765414317, ATLAS
28.93611, -25.24874, o, 59871.117268, -20.314, 0.933, -27, 25, nan, ATLAS
28.93611, -25.24874, o, 59871.119174, 19.579, 0.503, 54, 27, 19.569015600442576, ATLAS
28.93611, -25.24874, o, 59871.868826, 24.352, 17.4, 1, 12, 23.9, ATLAS
28.93611, -25.24874, o, 59871.871531, 21.04, 0.891, 14, 12, 21.034679910804403, ATLAS
28.93611, -25.24874, o, 59871.874302, 20.502, 0.577, 23, 13, 20.495680409956016, ATLAS
28.93611, -25.24874, o, 59871.879711, 21.94, 2.025, 6, 12, 21.95462187404089, ATLAS
28.93611, -25.24874, o, 59871.882611, -20.836, 0.796, -17, 13, nan, ATLAS
28.93611, -25.24874, o, 59871.887783, -16.212, 1.674, -1189, 1991, nan, ATLAS
28.93611, -25.24874, o, 59871.892774, 21.148, 1.977, 13, 25, 21.115141619232908, ATLAS
28.93611, -25.24874, c, 59873.202797, 20.439, 0.451, 24, 11, 20.449471895720983, ATLAS
28.93611, -25.24874, c, 59873.20596, 0.0, 21.876, 0, 6, inf, ATLAS
28.93611, -25.24874, c, 59873.213781, 22.784, 3.05, 3, 8, 22.707196863200842, ATLAS
28.93611, -25.24874, c, 59873.223675, 22.074, 1.667, 5, 9, 22.15257498915995, ATLAS
28.93611, -25.24874, c, 59874.138086, 25.164, 27.5, 0, 9, inf, ATLAS
28.93611, -25.24874, c, 59874.139887, 22.151, 1.939, 5, 10, 22.15257498915995, ATLAS
28.93611, -25.24874, c, 59874.143038, -20.995, 0.567, -14, 8, nan, ATLAS
28.93611, -25.24874, c, 59874.148442, 21.212, 0.709, 12, 8, 21.202046884880936, ATLAS
28.93611, -25.24874, o, 59874.855006, 19.366, 0.388, 65, 25, 19.36771660839286, ATLAS
28.93611, -25.24874, o, 59874.857741, -20.197, 0.74, -30, 22, nan, ATLAS
28.93611, -25.24874, o, 59874.86045, -21.572, 1.543, -8, 13, nan, ATLAS
28.93611, -25.24874, o, 59874.862788, -23.933, 15.5, -1, 15, nan, ATLAS
28.93611, -25.24874, o, 59874.863239, 20.304, 0.464, 27, 13, 20.32159058960253, ATLAS
28.93611, -25.24874, o, 59874.869199, 23.588, 13.8, 1, 18, 23.9, ATLAS
28.93611, -25.24874, o, 59874.899454, 21.483, 1.172, 9, 11, 21.514393726401686, ATLAS
28.93611, -25.24874, o, 59874.902912, -21.429, 1.117, -10, 11, nan, ATLAS
28.93611, -25.24874, o, 59875.942711, 21.793, 1.528, 7, 11, 21.787254899964356, ATLAS
28.93611, -25.24874, o, 59875.946083, 21.279, 1.012, 11, 11, 21.296518287104437, ATLAS
28.93611, -25.24874, o, 59875.952619, 23.314, 7.231, 2, 12, 23.147425010840045, ATLAS
28.93611, -25.24874, o, 59875.954474, 20.658, 0.632, 20, 12, 20.647425010840045, ATLAS
28.93611, -25.24874, o, 59875.957992, 20.91, 0.67, 16, 10, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59875.963214, 20.236, 0.384, 29, 11, 20.24400500525261, ATLAS
28.93611, -25.24874, o, 59875.964114, 20.64, 0.558, 20, 11, 20.647425010840045, ATLAS
28.93611, -25.24874, o, 59875.974297, 20.058, 0.407, 34, 14, 20.07130270739436, ATLAS
28.93611, -25.24874, c, 59877.137389, 21.357, 0.909, 10, 10, 21.4, ATLAS
28.93611, -25.24874, c, 59877.141386, 21.357, 1.037, 10, 11, 21.4, ATLAS
28.93611, -25.24874, c, 59877.144992, -22.197, 2.036, -5, 10, nan, ATLAS
28.93611, -25.24874, c, 59877.170572, 21.279, 0.87, 11, 10, 21.296518287104437, ATLAS
28.93611, -25.24874, c, 59878.197415, 20.63, 0.583, 20, 12, 20.647425010840045, ATLAS
28.93611, -25.24874, c, 59878.200228, -21.405, 1.167, -10, 12, nan, ATLAS
28.93611, -25.24874, c, 59878.206533, -22.568, 3.944, -3, 14, nan, ATLAS
28.93611, -25.24874, c, 59878.217318, 20.892, 0.671, 16, 11, 20.889700043360186, ATLAS
28.93611, -25.24874, o, 59878.867663, 22.439, 2.88, 4, 11, 22.394850021680092, ATLAS
28.93611, -25.24874, o, 59878.869465, -21.459, 1.246, -10, 12, nan, ATLAS
28.93611, -25.24874, o, 59878.871267, 21.351, 1.115, 10, 12, 21.4, ATLAS
28.93611, -25.24874, o, 59878.872619, 21.752, 1.755, 7, 13, 21.787254899964356, ATLAS
28.93611, -25.24874, o, 59878.873972, -21.619, 1.078, -8, 9, nan, ATLAS
28.93611, -25.24874, o, 59878.970863, -22.72, 3.308, -3, 10, nan, ATLAS
28.93611, -25.24874, o, 59878.971764, 23.136, 5.0, 2, 10, 23.147425010840045, ATLAS
28.93611, -25.24874, o, 59879.852218, -20.866, 0.899, -16, 15, nan, ATLAS
28.93611, -25.24874, o, 59879.855481, 21.239, 1.468, 12, 17, 21.202046884880936, ATLAS
28.93611, -25.24874, o, 59879.861038, 22.687, 4.846, 3, 15, 22.707196863200842, ATLAS
28.93611, -25.24874, o, 59879.866484, 21.076, 1.273, 14, 17, 21.034679910804403, ATLAS
28.93611, -25.24874, c, 59881.175488, 20.934, 0.371, 15, 6, 20.959771852360795, ATLAS
28.93611, -25.24874, c, 59881.178642, 20.706, 0.351, 19, 7, 20.703115997617928, ATLAS
28.93611, -25.24874, c, 59881.191488, 21.698, 0.825, 8, 6, 21.64227503252014, ATLAS
