# Combined data from 'ATLAS-ZTF' for 'SN 2021bmu'
ra, dec, filter, mjd, mag, dmag, flux, dflux, zp, source
19.51901, 14.55368, o, 59245.210775, 19.186, 0.339, 77, 26, 19.183773187068795, ATLAS-ZTF
19.51901, 14.55368, o, 59245.213996, 19.098, 0.17, 83, 14, 19.102304769059813, ATLAS-ZTF
19.51901, 14.55368, o, 59245.237175, 19.224, 0.14, 74, 10, 19.226920700672558, ATLAS-ZTF
19.518284699999999, 14.556620000000001, zg, 59146.338796299999, 18.3041363, 0.034170378, 129.4565056016561, 4.074265656410667, 23.584446, ATLAS-ZTF
19.518326900000002, 14.556228000000001, zg, 59149.448680599999, 18.6356812, 0.0427995659, 913.4407032031885, 36.00770187192607, 26.0373821, ATLAS-ZTF
19.518236900000002, 14.556331, zg, 59154.316446800003, 18.9761581, 0.0545544438, 841.3168749756246, 42.2732280389176, 26.2885571, ATLAS-ZTF
19.518378299999998, 14.5564678, zg, 59158.197835600004, 18.7065449, 0.044981353, 1063.177947827512, 44.04677891689033, 26.2730598, ATLAS-ZTF
19.518283700000001, 14.5564614, zg, 59164.269664400003, 18.4599056, 0.0379199199, 1339.9958088208095, 46.800073087864256, 26.2776642, ATLAS-ZTF
19.518291399999999, 14.5564383, zg, 59167.3280208, 18.6268921, 0.0425379016, 1124.238153635598, 44.04636388170391, 26.2540379, ATLAS-ZTF
19.5182219, 14.5564962, zg, 59169.246967599996, 18.8390675, 0.0494234227, 957.4323115062765, 43.58294549895221, 26.2918377, ATLAS-ZTF
19.518287999999998, 14.5563141, zg, 59171.2354977, 18.7209339, 0.0454404205, 1042.9604502384345, 43.650162181210014, 26.2666035, ATLAS-ZTF
19.518284999999999, 14.5564144, zg, 59174.261863400003, 19.0464821, 0.0574138872, 439.03000235894785, 23.215969885122902, 25.6527176, ATLAS-ZTF
19.518215999999999, 14.556480199999999, zg, 59176.255601899997, 18.9802761, 0.0547175407, 503.67802104524617, 25.38371889549201, 25.7356586, ATLAS-ZTF
19.518205999999999, 14.5564084, zg, 59178.1728009, 19.0834084, 0.0589802079, 758.5767366187268, 41.20799641552254, 26.2834072, ATLAS-ZTF
19.518343600000001, 14.5563042, zg, 59182.214803199997, 18.9618835, 0.0539933443, 853.0427573461358, 42.421567134045965, 26.2893105, ATLAS-ZTF
19.518180099999999, 14.55653, zg, 59184.191180599999, 18.9320068, 0.0528395474, 888.4309509710083, 43.23728833922186, 26.303566, ATLAS-ZTF
19.518243900000002, 14.5564065, zg, 59188.195763900003, 18.7104187, 0.0451044105, 1068.7302940411373, 44.39793909880321, 26.282589, ATLAS-ZTF
19.518288999999999, 14.5563634, zg, 59195.182187500002, 18.8721619, 0.0506103896, 914.5615103714105, 42.631270975598326, 26.2751942, ATLAS-ZTF
19.518167699999999, 14.556340199999999, zg, 59198.173449100002, 18.4182339, 0.0368668027, 1221.721002893637, 41.48424540946358, 26.135664, ATLAS-ZTF
