# Data from 'ZTF' for 'SN ZTF2018ast'
ra, dec, filtercode, mjd, mag, magerr, flux, dflux, magzp, source
175.2821898, 24.821844299999999, zr, 58217.2583333, 14.0843096, 0.0221320894, 72330.45548851459, 1474.4134903110676, 26.2326126, ZTF
175.28221579999999, 24.821814100000001, zr, 58218.273113399999, 14.0715599, 0.0221554954, 74175.52690402971, 1513.6232336296712, 26.2472115, ZTF
175.28219340000001, 24.821798999999999, zr, 58218.274027799998, 14.169445, 0.0219790954, 67122.19652131609, 1358.7878476689514, 26.2366104, ZTF
175.282252, 24.8218766, zr, 58218.299201399997, 14.1381025, 0.0220347382, 70335.60703320046, 1427.4431305898172, 26.2560406, ZTF
175.28221300000001, 24.821850000000001, zr, 58218.300219899997, 14.1214628, 0.022064602, 70007.4534019114, 1422.7089320382684, 26.2343235, ZTF
175.2822213, 24.821884099999998, zr, 58219.243483799997, 14.0725708, 0.0221536364, 67886.24075513371, 1385.168043269889, 26.1520252, ZTF
175.28223199999999, 24.821876400000001, zr, 58219.259953699999, 14.0902843, 0.0221211631, 78308.88494313316, 1595.4921724214637, 26.3248119, ZTF
175.2823108, 24.821958500000001, zr, 58221.217905099998, 13.9456396, 0.0223931521, 49729.45274480636, 1025.6627662262483, 25.6871738, ZTF
175.2823391, 24.821937800000001, zr, 58221.228946800002, 13.9588165, 0.0223677512, 74588.83088202964, 1536.638830092051, 26.140501, ZTF
175.2823128, 24.8218858, zr, 58221.240787000002, 14.0244331, 0.0222430881, 61769.1293641059, 1265.4419925254106, 26.0013618, ZTF
175.28232259999999, 24.821929699999998, zr, 58221.244386600003, 14.0341902, 0.0222248174, 63917.56179706789, 1308.38055631525, 26.0482407, ZTF
175.28218480000001, 24.821826600000001, zr, 58224.198310200001, 14.1475353, 0.0220179036, 29162.906134121655, 591.4015330270597, 25.3096123, ZTF
175.28219519999999, 24.8218265, zr, 58224.199270800003, 14.1587496, 0.0219979901, 30398.84759249655, 615.9079392034439, 25.3658924, ZTF
175.28216879999999, 24.8218186, zr, 58224.219027799998, 14.1417103, 0.0220282916, 42934.04429339696, 871.0805102727076, 25.7237148, ZTF
175.28223600000001, 24.8218511, zr, 58224.225555600002, 14.1527395, 0.0220086537, 60095.79433879376, 1218.1849703755393, 26.0998497, ZTF
175.2821563, 24.821824599999999, zr, 58226.253819400001, 14.1525888, 0.0220089182, 74049.689191781, 1501.058493780627, 26.3263969, ZTF
175.28222579999999, 24.821866, zr, 58227.242523100002, 14.1141262, 0.0220778417, 74537.48243312896, 1515.6782381054982, 26.295063, ZTF
175.28216889999999, 24.821837899999998, zr, 58227.243460600002, 14.1838398, 0.0219538156, 68630.16452297197, 1387.716436029354, 26.2751274, ZTF
175.28221730000001, 24.821835700000001, zr, 58230.228044000003, 14.1535482, 0.0220072158, 26207.76343931191, 531.2155043892756, 25.1996231, ZTF
175.28215159999999, 24.821791000000001, zr, 58230.228958300002, 14.1427135, 0.0220264997, 12554.801193269872, 254.7012096540736, 24.3897381, ZTF
175.28212139999999, 24.821809999999999, zr, 58233.174733799999, 14.1216574, 0.0220642537, 74401.4911952686, 1511.9817964957947, 26.3006115, ZTF
175.28214199999999, 24.821817200000002, zr, 58233.1756713, 14.1332159, 0.0220434852, 73995.46096090478, 1502.315057203281, 26.3062286, ZTF
175.28221020000001, 24.821805900000001, zr, 58242.256701400001, 14.1153336, 0.0220756624, 76332.23171930981, 1552.0202515945787, 26.3221035, ZTF
175.2821922, 24.821857699999999, zr, 58242.257638900002, 14.1571331, 0.022000853, 73315.7024540413, 1485.6352631645302, 26.3201256, ZTF
175.28218609999999, 24.8218259, zr, 58243.169328700002, 14.2028513, 0.0219206996, 69950.90216324417, 1412.288460447035, 26.3148346, ZTF
175.28213349999999, 24.8218687, zr, 58244.169884299998, 14.2048178, 0.021917291, 72570.37378690575, 1464.947003973873, 26.3567162, ZTF
175.28215990000001, 24.821776799999999, zr, 58245.169131900002, 14.1577034, 0.0219998471, 73516.89563384748, 1489.6440370353162, 26.3236713, ZTF
175.28220089999999, 24.821804, zr, 58245.170057900003, 14.0997343, 0.0221039392, 78175.21422106084, 1591.5285633071876, 26.332407, ZTF
175.28226609999999, 24.821901400000002, zr, 58246.214074099997, 14.0611248, 0.0221747458, 80381.89491634791, 1641.6953573814046, 26.3240204, ZTF
175.282184, 24.821831799999998, zr, 58247.234826400003, 14.1103554, 0.0220846646, 76790.87213172138, 1561.9822273020282, 26.3236294, ZTF
175.28224929999999, 24.8218736, zr, 58248.235786999998, 14.1445398, 0.0220232401, 73474.61515415824, 1490.37038988269, 26.3098831, ZTF
175.2822252, 24.821824800000002, zr, 58248.236724499999, 14.1062918, 0.0220920276, 75450.79149884793, 1535.2356870200551, 26.3004513, ZTF
175.28236709999999, 24.821951899999998, zr, 58249.234919000002, 13.9772453, 0.0223324299, 83474.49493072674, 1716.980882012355, 26.2811298, ZTF
175.2823296, 24.821869700000001, zr, 58250.215532399998, 13.7250929, 0.0228348412, 107396.32982854986, 2258.7237363463237, 26.3025665, ZTF
175.28222160000001, 24.8218271, zr, 58254.191874999997, 14.1320324, 0.0220456049, 77241.54641667957, 1568.3704814342739, 26.3516598, ZTF
175.2822329, 24.821793599999999, zr, 58254.192800899997, 14.149003, 0.0220152922, 74043.44894572858, 1501.3666827101279, 26.3227196, ZTF
175.28210770000001, 24.821824199999998, zr, 58255.238819400001, 14.1431627, 0.0220257007, 75115.00837443901, 1523.8146110287935, 26.3324795, ZTF
175.2822314, 24.8217888, zr, 58257.212916700002, 14.1102428, 0.0220848694, 72655.77840644367, 1477.8851163198574, 26.2634182, ZTF
175.28217040000001, 24.821840399999999, zr, 58257.214305599999, 14.0629187, 0.0221714322, 76838.03323063688, 1569.0820999507218, 26.2768593, ZTF
175.28220010000001, 24.821843699999999, zr, 58258.205786999999, 14.0769186, 0.0221456401, 72775.02444674114, 1484.3840452251104, 26.2318745, ZTF
175.2822352, 24.8217991, zr, 58260.169224500001, 14.1767569, 0.021966232, 68198.7539822607, 1379.773139663321, 26.261198, ZTF
175.2822132, 24.821816399999999, zr, 58260.186736099997, 14.1096497, 0.0220859423, 73125.0675038278, 1487.5031471690945, 26.2698154, ZTF
175.2822793, 24.8219128, zr, 58262.197488400001, 14.1114769, 0.0220826324, 153911.7867856062, 3130.3896791125876, 27.0796566, ZTF
175.28225420000001, 24.821944299999998, zr, 58262.247870400002, 14.0523767, 0.0221909489, 155580.24103833368, 3179.845310123426, 27.0322628, ZTF
175.28225359999999, 24.821880799999999, zr, 58263.228078699998, 14.1062727, 0.022092063, 236410.08546816342, 4810.364137356492, 27.5404377, ZTF
175.28219870000001, 24.8218879, zr, 58266.232766200003, 14.1409702, 0.0220296141, 68695.06202587181, 1393.8244855182345, 26.233284, ZTF
175.28222930000001, 24.8218405, zr, 58266.233669000001, 14.1142149, 0.0220776815, 71395.75655199475, 1451.7824557187187, 26.2483959, ZTF
175.28218089999999, 24.821874699999999, zr, 58267.288784700002, 14.1207943, 0.022065809, 69260.58572761857, 1407.6078970160308, 26.2220097, ZTF
175.28226649999999, 24.8219043, zr, 58269.184571799997, 14.0966253, 0.0221095979, 75365.87748418823, 1534.7275325752546, 26.2895622, ZTF
175.28226129999999, 24.821913500000001, zr, 58269.185497699997, 14.1159849, 0.0220744852, 74957.74622061795, 1523.9923402397694, 26.3030262, ZTF
175.282229, 24.821847699999999, zr, 58270.1741435, 14.1880751, 0.0219464116, 71070.5244108696, 1436.5763751023276, 26.3172989, ZTF
175.28219250000001, 24.821782899999999, zr, 58271.186006900003, 14.1657305, 0.0219856463, 68132.77534382376, 1379.656581020404, 26.2491207, ZTF
175.28210200000001, 24.821816599999998, zr, 58272.166377299996, 14.179719, 0.0219610352, 72626.36032346611, 1469.0032887563432, 26.3324547, ZTF
175.28223489999999, 24.821775500000001, zr, 58277.235161999997, 14.1809006, 0.0219589639, 66852.47341974203, 1352.088144446519, 26.2436943, ZTF
175.28220479999999, 24.821808399999998, zr, 58278.237673600001, 14.1512785, 0.0220112447, 68725.78038798585, 1393.2850011715436, 26.2440777, ZTF
175.28217509999999, 24.821851299999999, zr, 58280.199351900003, 14.1160536, 0.0220743585, 75333.57888089439, 1531.6247353797567, 26.3085251, ZTF
175.28218949999999, 24.821819600000001, zr, 58280.200358800001, 14.1516132, 0.0220106523, 70510.96850830028, 1429.437836162225, 26.2722549, ZTF
175.28221790000001, 24.821822300000001, zr, 58281.195856500002, 14.0239058, 0.022244079, 80663.03526078534, 1652.5882814420904, 26.2905922, ZTF
175.28221919999999, 24.8218064, zr, 58282.194236099996, 14.1736765, 0.0219716467, 73214.98875340648, 1481.624964687147, 26.3351765, ZTF
175.28211479999999, 24.8217879, zr, 58283.196817099997, 14.0921412, 0.0221177731, 77150.06921045283, 1571.6411757920753, 26.310482, ZTF
175.28216459999999, 24.8218432, zr, 58283.2014815, 14.0817394, 0.0221367944, 78649.1367164277, 1603.5568875746428, 26.3209743, ZTF
175.28223009999999, 24.821839300000001, zr, 58284.203518499999, 14.1453619, 0.0220217779, 68652.17170142871, 1392.458749128959, 26.2369976, ZTF
175.28224900000001, 24.821795900000001, zr, 58289.219131899998, 14.2185211, 0.0218936391, 63522.806880322045, 1280.9238582649878, 26.2258453, ZTF
175.28214299999999, 24.821850099999999, zr, 58292.2384838, 14.1748581, 0.0219695698, 66554.0180254348, 1346.7020240022075, 26.2327938, ZTF
175.28220540000001, 24.821785999999999, zr, 58295.2357176, 14.1832895, 0.0219547786, 64547.99549221388, 1305.2313664174537, 26.2079964, ZTF
175.2840813, 24.817840199999999, zr, 58247.234826400003, 19.4461288, 0.114425808, 563.6379673037208, 59.40184139164208, 26.3236294, ZTF
175.2841975, 24.817532700000001, zr, 58263.228078699998, 19.3272629, 0.105522744, 1928.7232688219092, 187.45268956751497, 27.5404377, ZTF
175.28440560000001, 24.817638800000001, zr, 58281.195856500002, 19.9774265, 0.159487471, 335.1708802824396, 49.23438659853698, 26.2905922, ZTF
175.28219960000001, 24.821837899999998, zi, 58257.2024074, 13.7874718, 0.0203924719, 60925.62036350834, 1144.3147937851882, 25.7494717, ZTF
175.28215850000001, 24.821795399999999, zi, 58257.203344900001, 13.7347116, 0.0204872601, 62402.21421389759, 1177.4963272048562, 25.7227116, ZTF
