# Data from 'ATLAS' for 'SN ATLAS2021mab'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
178.79438, -7.84308, o, 59306.443483, 19.223, 0.195, 74, 14, 19.226920700672558, ATLAS
178.79438, -7.84308, o, 59306.44781, 21.732, 2.034, 7, 15, 21.787254899964356, ATLAS
178.79438, -7.84308, o, 59307.456125, 19.392, 0.174, 64, 11, 19.38455006504028, ATLAS
178.79438, -7.84308, o, 59307.459805, 19.606, 0.23, 52, 12, 19.609991640913, ATLAS
178.79438, -7.84308, o, 59307.467639, 19.482, 0.232, 58, 14, 19.491430016092657, ATLAS
178.79438, -7.84308, o, 59307.477812, 19.157, 0.174, 79, 14, 19.155932271773896, ATLAS
178.79438, -7.84308, c, 59308.417502, 18.684, 0.05, 122, 6, 18.684100423313126, ATLAS
178.79438, -7.84308, c, 59308.42165, 23.594, 5.846, 1, 8, 23.9, ATLAS
178.79438, -7.84308, c, 59308.426795, -21.345, 1.196, -10, 13, nan, ATLAS
178.79438, -7.84308, c, 59308.436981, 19.27, 0.127, 71, 9, 19.27185412820231, ATLAS
178.79438, -7.84308, c, 59311.355197, 21.246, 0.734, 12, 8, 21.202046884880936, ATLAS
178.79438, -7.84308, c, 59311.357034, -19.419, 0.137, -62, 8, nan, ATLAS
178.79438, -7.84308, c, 59311.359799, -19.932, 0.207, -39, 8, nan, ATLAS
178.79438, -7.84308, c, 59311.369052, 20.625, 0.508, 20, 10, 20.647425010840045, ATLAS
178.79438, -7.84308, c, 59312.427655, -18.394, 0.044, -159, 7, nan, ATLAS
178.79438, -7.84308, c, 59312.431888, -19.362, 0.121, -65, 8, nan, ATLAS
178.79438, -7.84308, c, 59312.438983, -18.263, 0.036, -180, 6, nan, ATLAS
178.79438, -7.84308, c, 59312.44923, -18.503, 0.06, -144, 9, nan, ATLAS
178.79438, -7.84308, c, 59320.366362, -19.257, 0.239, -72, 17, nan, ATLAS
178.79438, -7.84308, o, 59322.356646, -20.014, 0.335, -36, 12, nan, ATLAS
178.79438, -7.84308, o, 59322.389122, -21.08, 0.817, -13, 11, nan, ATLAS
178.79438, -7.84308, o, 59322.417402, 16.689, 0.015, 766, 12, 16.68942807591849, ATLAS
178.79438, -7.84308, o, 59322.420224, -20.124, 0.34, -32, 11, nan, ATLAS
178.79438, -7.84308, o, 59324.369582, 18.45, 0.08, 151, 12, 18.452557631767075, ATLAS
178.79438, -7.84308, o, 59324.373735, 20.754, 0.634, 18, 12, 20.761818737241732, ATLAS
178.79438, -7.84308, o, 59324.407235, 19.128, 0.169, 81, 14, 19.128787452803373, ATLAS
178.79438, -7.84308, o, 59324.415171, 19.078, 0.133, 85, 11, 19.076452685714266, ATLAS
178.79438, -7.84308, o, 59326.314994, -19.689, 0.338, -48, 16, nan, ATLAS
178.79438, -7.84308, o, 59326.316823, -19.322, 0.27, -68, 18, nan, ATLAS
178.79438, -7.84308, o, 59326.323742, -19.992, 0.438, -37, 16, nan, ATLAS
178.79438, -7.84308, o, 59326.329238, 19.332, 0.249, 67, 17, 19.334812993247933, ATLAS
178.79438, -7.84308, o, 59331.346144, 17.864, 0.124, 260, 32, 17.862566630072955, ATLAS
178.79438, -7.84308, o, 59331.349368, 18.123, 0.168, 205, 34, 18.120615347360612, ATLAS
178.79438, -7.84308, o, 59331.359558, 18.887, 0.299, 101, 30, 18.889196565543394, ATLAS
178.79438, -7.84308, o, 59331.371573, 17.558, 0.078, 344, 27, 17.558603893571174, ATLAS
178.79438, -7.84308, o, 59332.397726, 18.061, 0.113, 216, 24, 18.06386562212267, ATLAS
178.79438, -7.84308, o, 59332.400968, 18.249, 0.124, 182, 22, 18.249821530037313, ATLAS
178.79438, -7.84308, o, 59332.40796, 17.915, 0.094, 248, 23, 17.913870797934457, ATLAS
178.79438, -7.84308, o, 59332.418106, 17.461, 0.06, 376, 22, 17.462030387680848, ATLAS
178.79438, -7.84308, o, 59333.447335, 17.783, 0.115, 280, 32, 17.78210492164445, ATLAS
178.79438, -7.84308, o, 59333.457576, 17.889, 0.119, 254, 30, 17.88791570845015, ATLAS
178.79438, -7.84308, o, 59333.459405, 18.366, 0.141, 164, 23, 18.362890379880753, ATLAS
178.79438, -7.84308, o, 59333.466778, 17.937, 0.113, 243, 27, 17.935984316004216, ATLAS
178.79438, -7.84308, o, 59333.469538, 18.682, 0.205, 122, 25, 18.684100423313126, ATLAS
178.79438, -7.84308, o, 59333.470454, 17.999, 0.153, 229, 35, 18.00041129415028, ATLAS
178.79438, -7.84308, o, 59333.475087, 17.874, 0.086, 257, 22, 17.875167191671764, ATLAS
178.79438, -7.84308, o, 59333.481077, 17.237, 0.062, 463, 29, 17.236047522455117, ATLAS
178.79438, -7.84308, o, 59334.360215, 18.147, 0.075, 200, 15, 18.147425010840045, ATLAS
178.79438, -7.84308, o, 59334.360672, 17.497, 0.042, 364, 15, 17.49724654087736, ATLAS
178.79438, -7.84308, o, 59334.363435, 17.833, 0.058, 267, 15, 17.83372184658856, ATLAS
178.79438, -7.84308, o, 59334.36435, 17.818, 0.062, 271, 17, 17.817576772813986, ATLAS
178.79438, -7.84308, o, 59334.369861, 17.559, 0.049, 344, 17, 17.558603893571174, ATLAS
178.79438, -7.84308, o, 59334.370319, 17.692, 0.051, 304, 15, 17.692816040978116, ATLAS
178.79438, -7.84308, o, 59334.379968, 17.188, 0.04, 484, 19, 17.18788659588897, ATLAS
178.79438, -7.84308, o, 59334.399666, 16.502, 0.02, 911, 18, 16.501204057567502, ATLAS
178.79438, -7.84308, o, 59335.353938, 17.262, 0.028, 452, 12, 17.26215391297154, ATLAS
178.79438, -7.84308, o, 59335.358099, 17.011, 0.027, 570, 15, 17.01031286081877, ATLAS
178.79438, -7.84308, o, 59335.363635, 17.195, 0.024, 481, 12, 17.19463730906542, ATLAS
178.79438, -7.84308, o, 59335.373778, 17.196, 0.031, 480, 15, 17.19689690656103, ATLAS
178.79438, -7.84308, o, 59336.368338, 17.207, 0.032, 476, 15, 17.205982618198767, ATLAS
178.79438, -7.84308, o, 59336.372025, 17.434, 0.044, 386, 17, 17.43353173832061, ATLAS
178.79438, -7.84308, o, 59336.377554, 17.653, 0.043, 315, 14, 17.654223615525996, ATLAS
178.79438, -7.84308, o, 59336.411637, 19.696, 0.394, 48, 19, 19.69689690656103, ATLAS
178.79438, -7.84308, c, 59337.421726, 17.201, 0.029, 478, 14, 17.201430258469703, ATLAS
178.79438, -7.84308, c, 59337.441184, 16.928, 0.023, 615, 14, 16.927812210561456, ATLAS
178.79438, -7.84308, c, 59337.452666, 17.166, 0.032, 494, 16, 17.16568262769088, ATLAS
178.79438, -7.84308, c, 59337.459093, 17.061, 0.039, 544, 21, 17.061002750754547, ATLAS
178.79438, -7.84308, c, 59338.421318, 17.063, 0.033, 543, 18, 17.06300042602788, ATLAS
178.79438, -7.84308, c, 59338.430051, 17.116, 0.031, 517, 16, 17.116273642265142, ATLAS
178.79438, -7.84308, c, 59338.443751, 17.186, 0.035, 485, 17, 17.18564565349434, ATLAS
178.79438, -7.84308, c, 59338.447464, 17.32, 0.035, 428, 15, 17.321390577467067, ATLAS
178.79438, -7.84308, c, 59342.348268, 17.21, 0.024, 474, 12, 17.210554145814786, ATLAS
178.79438, -7.84308, c, 59342.353808, 17.12, 0.024, 515, 12, 17.12048192739702, ATLAS
178.79438, -7.84308, c, 59342.357942, 17.045, 0.023, 552, 12, 17.045152305677, ATLAS
178.79438, -7.84308, c, 59342.369412, 17.268, 0.025, 450, 11, 17.26696871556164, ATLAS
178.79438, -7.84308, o, 59344.344683, 17.135, 0.024, 508, 12, 17.1353407192902, ATLAS
178.79438, -7.84308, o, 59344.347934, 17.211, 0.032, 474, 15, 17.210554145814786, ATLAS
178.79438, -7.84308, o, 59344.354392, 16.905, 0.021, 628, 13, 16.90510089065701, ATLAS
178.79438, -7.84308, o, 59344.367758, 17.03, 0.025, 560, 14, 17.029529932484497, ATLAS
178.79438, -7.84308, c, 59346.332429, 17.544, 0.034, 349, 12, 17.542936432602048, ATLAS
178.79438, -7.84308, c, 59346.336577, 17.278, 0.029, 445, 13, 17.27909997254767, ATLAS
178.79438, -7.84308, c, 59346.342548, 17.512, 0.033, 359, 12, 17.5122638785542, ATLAS
178.79438, -7.84308, c, 59346.35691, 17.586, 0.035, 335, 12, 17.587387982407886, ATLAS
178.79438, -7.84308, o, 59348.32788, 17.2, 0.032, 478, 15, 17.201430258469703, ATLAS
178.79438, -7.84308, o, 59348.331104, 16.988, 0.021, 582, 12, 16.987692538375278, ATLAS
178.79438, -7.84308, o, 59348.337147, 17.225, 0.031, 468, 14, 17.22438536731469, ATLAS
178.79438, -7.84308, o, 59348.350542, 17.344, 0.031, 419, 13, 17.34446494258426, ATLAS
178.79438, -7.84308, c, 59349.32996, 17.762, 0.042, 285, 12, 17.762887849978725, ATLAS
178.79438, -7.84308, c, 59349.333163, 17.826, 0.046, 269, 12, 17.825619299993978, ATLAS
178.79438, -7.84308, c, 59349.340071, 17.857, 0.044, 261, 12, 17.858398731654297, ATLAS
178.79438, -7.84308, c, 59349.351169, 18.195, 0.061, 192, 12, 18.191746928241123, ATLAS
178.79438, -7.84308, c, 59350.312933, 18.01, 0.055, 227, 12, 18.00993535701719, ATLAS
178.79438, -7.84308, c, 59350.317049, 17.918, 0.053, 247, 13, 17.918257616850834, ATLAS
178.79438, -7.84308, c, 59350.322626, 17.867, 0.059, 259, 15, 17.86675058979687, ATLAS
178.79438, -7.84308, c, 59350.397386, 17.955, 0.054, 239, 13, 17.954005247629656, ATLAS
178.79438, -7.84308, o, 59352.32547, 17.529, 0.043, 354, 15, 17.52749184493553, ATLAS
178.79438, -7.84308, o, 59352.331008, 17.606, 0.04, 329, 13, 17.60701025512506, ATLAS
178.79438, -7.84308, o, 59352.341174, 17.634, 0.042, 321, 14, 17.63373741898782, ATLAS
178.79438, -7.84308, o, 59352.345321, 18.702, 0.113, 120, 14, 18.702046884880936, ATLAS
178.79438, -7.84308, o, 59354.335106, 17.775, 0.07, 282, 20, 17.774377229201598, ATLAS
178.79438, -7.84308, o, 59354.338319, 17.963, 0.073, 237, 17, 17.96312913497474, ATLAS
178.79438, -7.84308, o, 59354.344417, 18.18, 0.094, 194, 18, 18.180495675174434, ATLAS
178.79438, -7.84308, o, 59354.356789, 19.369, 0.322, 65, 21, 19.36771660839286, ATLAS
178.79438, -7.84308, o, 59358.329841, 18.321, 0.179, 170, 30, 18.323877696554312, ATLAS
178.79438, -7.84308, o, 59358.363455, 18.116, 0.181, 206, 37, 18.115331949077117, ATLAS
178.79438, -7.84308, o, 59358.383176, 18.799, 0.313, 110, 34, 18.796518287104437, ATLAS
178.79438, -7.84308, o, 59359.314152, 18.503, 0.161, 144, 23, 18.504093769761873, ATLAS
178.79438, -7.84308, o, 59359.317398, 18.228, 0.136, 186, 25, 18.226217639455207, ATLAS
178.79438, -7.84308, o, 59359.32294, 18.343, 0.151, 167, 25, 18.34320882213104, ATLAS
178.79438, -7.84308, o, 59359.334912, 17.662, 0.088, 313, 28, 17.661139156133878, ATLAS
178.79438, -7.84308, o, 59360.361928, 18.208, 0.183, 189, 35, 18.208845489566887, ATLAS
178.79438, -7.84308, o, 59360.36562, 18.507, 0.261, 144, 37, 18.504093769761873, ATLAS
178.79438, -7.84308, o, 59360.372544, 17.752, 0.119, 288, 34, 17.75151878060192, ATLAS
178.79438, -7.84308, o, 59360.384066, 17.996, 0.165, 230, 38, 17.995680409956016, ATLAS
178.79438, -7.84308, o, 59361.344303, 18.454, 0.14, 151, 21, 18.452557631767075, ATLAS
178.79438, -7.84308, o, 59361.348482, 18.312, 0.144, 172, 25, 18.311178882731127, ATLAS
178.79438, -7.84308, o, 59361.355906, 20.737, 1.618, 18, 30, 20.761818737241732, ATLAS
178.79438, -7.84308, o, 59361.372507, 18.056, 0.138, 218, 30, 18.053858765988487, ATLAS
178.79438, -7.84308, o, 59362.336954, 17.748, 0.087, 289, 25, 17.74775539310863, ATLAS
178.79438, -7.84308, o, 59362.340164, 17.632, 0.074, 322, 24, 17.63036032076042, ATLAS
178.79438, -7.84308, o, 59362.34566, 18.214, 0.128, 188, 24, 18.214605376840797, ATLAS
178.79438, -7.84308, o, 59362.35802, 17.985, 0.142, 232, 33, 17.98628003777275, ATLAS
178.79438, -7.84308, o, 59364.297524, 17.644, 0.035, 318, 11, 17.64393220003892, ATLAS
178.79438, -7.84308, o, 59364.301212, 18.63, 0.083, 128, 11, 18.631975075880327, ATLAS
178.79438, -7.84308, o, 59364.306769, 19.266, 0.178, 71, 13, 19.27185412820231, ATLAS
178.79438, -7.84308, o, 59364.319668, 17.846, 0.05, 264, 13, 17.84599018282542, ATLAS
178.79438, -7.84308, o, 59366.319149, 17.233, 0.029, 464, 13, 17.233705048612798, ATLAS
178.79438, -7.84308, o, 59366.322838, 18.065, 0.075, 216, 16, 18.06386562212267, ATLAS
178.79438, -7.84308, o, 59366.329255, 17.91, 0.062, 249, 15, 17.909501632260657, ATLAS
178.79438, -7.84308, o, 59366.339834, 19.153, 0.169, 79, 13, 19.155932271773896, ATLAS
178.79438, -7.84308, c, 59368.319877, 19.929, 0.259, 39, 10, 19.92233848243375, ATLAS
178.79438, -7.84308, c, 59368.323106, 21.823, 1.051, 7, 7, 21.787254899964356, ATLAS
178.79438, -7.84308, c, 59368.33047, 18.902, 0.079, 100, 8, 18.9, ATLAS
178.79438, -7.84308, c, 59368.343372, 21.16, 0.664, 12, 8, 21.202046884880936, ATLAS
178.79438, -7.84308, o, 59370.29089, 19.854, 0.281, 42, 12, 19.841876774005247, ATLAS
178.79438, -7.84308, o, 59370.296427, 19.971, 0.337, 37, 13, 19.97949568983251, ATLAS
178.79438, -7.84308, o, 59370.304685, 19.183, 0.157, 77, 12, 19.183773187068795, ATLAS
178.79438, -7.84308, o, 59370.308401, 18.67, 0.093, 124, 12, 18.66644578709441, ATLAS
178.79438, -7.84308, c, 59372.289764, 19.093, 0.105, 84, 9, 19.089301784845293, ATLAS
178.79438, -7.84308, c, 59372.292987, 19.862, 0.231, 41, 10, 19.86804035820066, ATLAS
178.79438, -7.84308, c, 59372.299488, 19.471, 0.164, 59, 10, 19.47286997089464, ATLAS
178.79438, -7.84308, c, 59372.310601, -19.628, 0.128, -51, 7, nan, ATLAS
178.79438, -7.84308, o, 59374.272237, 21.196, 1.061, 12, 13, 21.202046884880936, ATLAS
178.79438, -7.84308, o, 59374.277768, 19.697, 0.265, 48, 13, 19.69689690656103, ATLAS
178.79438, -7.84308, o, 59374.281894, 18.216, 0.059, 188, 11, 18.214605376840797, ATLAS
178.79438, -7.84308, o, 59374.292461, 18.89, 0.112, 101, 11, 18.889196565543394, ATLAS
178.79438, -7.84308, c, 59376.299509, 18.28, 0.064, 177, 11, 18.280066834095482, ATLAS
178.79438, -7.84308, c, 59376.299969, 19.441, 0.159, 61, 10, 19.43667541247308, ATLAS
178.79438, -7.84308, c, 59376.304123, -24.196, 11.286, -1, 9, nan, ATLAS
178.79438, -7.84308, c, 59376.309192, 18.944, 0.109, 96, 10, 18.944321917401076, ATLAS
178.79438, -7.84308, c, 59376.309651, 20.86, 0.549, 16, 9, 20.889700043360186, ATLAS
178.79438, -7.84308, c, 59376.321668, -21.546, 1.023, -9, 9, nan, ATLAS
178.79438, -7.84308, c, 59380.261594, 20.859, 0.788, 16, 13, 20.889700043360186, ATLAS
178.79438, -7.84308, c, 59380.262055, 18.335, 0.102, 168, 17, 18.33672679568534, ATLAS
178.79438, -7.84308, c, 59380.265282, 20.577, 0.494, 21, 10, 20.5944517631652, ATLAS
178.79438, -7.84308, c, 59380.270385, 20.269, 0.364, 28, 10, 20.28210492164445, ATLAS
178.79438, -7.84308, c, 59380.271768, 18.825, 0.105, 107, 11, 18.826540555786973, ATLAS
178.79438, -7.84308, c, 59380.280542, -19.585, 0.175, -53, 9, nan, ATLAS
178.79438, -7.84308, o, 59382.258561, 18.429, 0.149, 154, 23, 18.43119819790884, ATLAS
178.79438, -7.84308, o, 59382.26224, 18.833, 0.203, 106, 22, 18.836735336838075, ATLAS
178.79438, -7.84308, o, 59382.267745, 18.688, 0.13, 122, 16, 18.684100423313126, ATLAS
178.79438, -7.84308, o, 59382.280158, -21.596, 2.681, -8, 22, nan, ATLAS
178.79438, -7.84308, o, 59386.297329, 15.699, 1.034, 1908, 1972, 15.698554074079807, ATLAS
178.79438, -7.84308, o, 59386.30145, -19.521, 2.16, -56, 122, nan, ATLAS
178.79438, -7.84308, o, 59386.307445, 18.94, 3.079, 96, 297, 18.944321917401076, ATLAS
178.79438, -7.84308, o, 59386.319428, -20.182, 1.209, -31, 37, nan, ATLAS
178.79438, -7.84308, o, 59388.255199, 19.434, 0.316, 61, 19, 19.43667541247308, ATLAS
178.79438, -7.84308, o, 59388.258421, 18.538, 0.153, 140, 21, 18.534679910804403, ATLAS
178.79438, -7.84308, o, 59388.263974, 19.063, 0.271, 86, 23, 19.06375387189108, ATLAS
178.79438, -7.84308, o, 59388.276898, 18.308, 0.134, 172, 23, 18.311178882731127, ATLAS
178.79438, -7.84308, o, 59390.259298, 23.831, 23.111, 1, 25, 23.9, ATLAS
178.79438, -7.84308, o, 59390.262629, -20.509, 1.364, -23, 31, nan, ATLAS
178.79438, -7.84308, o, 59390.268116, 21.483, 4.103, 9, 38, 21.514393726401686, ATLAS
178.79438, -7.84308, o, 59390.27821, 21.434, 3.818, 10, 37, 21.4, ATLAS
178.79438, -7.84308, o, 59391.255888, 19.57, 0.203, 54, 11, 19.569015600442576, ATLAS
178.79438, -7.84308, o, 59391.259573, 24.832, 31.286, 0, 13, inf, ATLAS
178.79438, -7.84308, o, 59391.265105, 16.782, 0.012, 703, 8, 16.78261168745044, ATLAS
178.79438, -7.84308, o, 59391.275716, -21.355, 0.976, -10, 10, nan, ATLAS
178.79438, -7.84308, o, 59392.293805, -20.684, 0.589, -19, 11, nan, ATLAS
178.79438, -7.84308, o, 59392.29796, -20.714, 0.659, -19, 12, nan, ATLAS
178.79438, -7.84308, o, 59392.304407, 20.378, 0.486, 26, 12, 20.362566630072955, ATLAS
178.79438, -7.84308, o, 59392.314553, -20.498, 0.75, -23, 17, nan, ATLAS
178.79438, -7.84308, c, 59394.279273, 19.82, 0.287, 43, 12, 19.816328861051034, ATLAS
178.79438, -7.84308, c, 59394.282487, -20.743, 0.784, -18, 14, nan, ATLAS
178.79438, -7.84308, c, 59394.289393, 18.706, 0.128, 120, 15, 18.702046884880936, ATLAS
178.79438, -7.84308, c, 59394.299035, -16.435, 0.05, -968, 48, nan, ATLAS
178.79438, -7.84308, c, 59394.301797, 20.347, 0.541, 26, 14, 20.362566630072955, ATLAS
178.79438, -7.84308, o, 59396.28488, 16.677, 0.016, 775, 13, 16.676745743734223, ATLAS
178.79438, -7.84308, o, 59396.28765, -21.383, 1.242, -10, 13, nan, ATLAS
178.79438, -7.84308, o, 59396.293184, 18.573, 0.098, 135, 13, 18.574165578762482, ATLAS
178.79438, -7.84308, o, 59396.305663, 20.356, 0.498, 26, 13, 20.362566630072955, ATLAS
178.79438, -7.84308, o, 59400.249764, -19.163, 0.255, -78, 20, nan, ATLAS
178.79438, -7.84308, o, 59400.252987, -18.646, 0.108, -126, 14, nan, ATLAS
178.79438, -7.84308, o, 59400.258976, -20.779, 0.706, -18, 12, nan, ATLAS
178.79438, -7.84308, o, 59400.270067, 19.711, 0.2, 47, 10, 19.719755355160704, ATLAS
178.79438, -7.84308, c, 59402.260012, -17.573, 0.061, -339, 21, nan, ATLAS
178.79438, -7.84308, c, 59402.260469, -19.626, 0.289, -51, 15, nan, ATLAS
178.79438, -7.84308, c, 59402.263691, -18.818, 0.139, -108, 15, nan, ATLAS
178.79438, -7.84308, c, 59402.264149, 19.044, 0.16, 88, 14, 19.038793319624578, ATLAS
