# Data from 'ATLAS' for 'SN ATLAS2016eqa'
RA, Dec, F, MJD, m, dm, uJy, duJy, zp, source
50.13092, 41.51136, o, 57597.601846, 17.203, 0.054, 478, 26, 17.201430258469703, ATLAS
50.13092, 41.51136, o, 57597.613944, 17.228, 0.06, 467, 28, 17.22670779858472, ATLAS
50.13092, 41.51136, o, 57597.626085, 17.208, 0.124, 475, 59, 17.208265975937834, ATLAS
50.13092, 41.51136, o, 57598.595012, 17.541, 0.077, 350, 27, 17.53982988912431, ATLAS
50.13092, 41.51136, o, 57598.606857, 17.394, 0.075, 400, 30, 17.394850021680092, ATLAS
50.13092, 41.51136, o, 57598.619321, 17.932, 0.143, 244, 35, 17.931525434153176, ATLAS
50.13092, 41.51136, o, 57598.629665, 17.219, 0.253, 470, 119, 17.219755355160704, ATLAS
50.13092, 41.51136, c, 57605.598859, 18.868, 0.182, 103, 19, 18.86790693823707, ATLAS
50.13092, 41.51136, c, 57605.611295, 18.884, 0.176, 102, 18, 18.878499570595203, ATLAS
50.13092, 41.51136, c, 57605.623719, 19.035, 0.252, 88, 22, 19.038793319624578, ATLAS
50.13092, 41.51136, c, 57605.636202, 19.226, 3.899, 74, 289, 19.226920700672558, ATLAS
50.13092, 41.51136, c, 57609.600851, 18.81, 0.15, 109, 16, 18.80643375514844, ATLAS
50.13092, 41.51136, c, 57609.613347, 19.099, 0.178, 83, 15, 19.102304769059813, ATLAS
50.13092, 41.51136, c, 57609.625952, 18.698, 0.168, 120, 20, 18.702046884880936, ATLAS
50.13092, 41.51136, o, 57617.585988, 18.722, 0.297, 118, 35, 18.720294981734686, ATLAS
50.13092, 41.51136, o, 57617.598913, 19.488, 0.611, 58, 36, 19.491430016092657, ATLAS
50.13092, 41.51136, o, 57617.611944, 19.055, 0.444, 87, 38, 19.051201868453454, ATLAS
50.13092, 41.51136, o, 57617.625097, 18.823, 0.312, 107, 34, 18.826540555786973, ATLAS
50.13092, 41.51136, o, 57617.638313, 19.746, 3.82, 46, 175, 19.743105420796063, ATLAS
50.13092, 41.51136, o, 57620.637844, -15.909, 1.352, -1572, 2124, nan, ATLAS
50.13092, 41.51136, o, 57621.619046, 18.63, 0.46, 128, 59, 18.631975075880327, ATLAS
50.13092, 41.51136, o, 57621.634872, 18.732, 0.796, 117, 93, 18.729535345634595, ATLAS
50.13092, 41.51136, c, 57625.607062, -20.064, 0.689, -34, 24, nan, ATLAS
50.13092, 41.51136, c, 57625.621538, 20.817, 1.308, 17, 22, 20.823877696554312, ATLAS
50.13092, 41.51136, c, 57625.635943, 20.811, 2.442, 17, 42, 20.823877696554312, ATLAS
50.13092, 41.51136, c, 57636.574861, 14.395, 0.317, 6338, 2012, 14.395119412864293, ATLAS
50.13092, 41.51136, c, 57640.613393, 21.32, 1.448, 11, 16, 21.296518287104437, ATLAS
50.13092, 41.51136, c, 57640.626256, 20.832, 1.306, 17, 22, 20.823877696554312, ATLAS
