2024elv 0.047 244.435807547 13.3038753075
filter ATgr
60709.639997 21.551 1.111
60709.65213 21.144 0.776
60710.658099 21.216 0.859
filter ATri
60682.636204 21.126 1.053
60690.640412 20.358 0.818
60690.673861 20.344 2.082
60691.662036 20.526 0.839
60692.649434 20.889 0.986
60692.65457 21.665 1.883
60692.673341 20.698 1.979
60693.648056 21.226 1.582
60693.675083 20.063 1.083
60697.65595 19.816 1.107
60704.637741 20.988 2.056
60704.669768 18.971 0.5
60708.63216 20.903 0.8
60708.652836 22.344 3.455
60710.589969 21.801 2.136
60711.600482 21.266 1.231
