2024acnq 0.13 155.748972861 20.6619678612
filter ATgr
60709.426301 20.532 0.445
60709.429024 21.493 1.045
60709.446004 21.656 1.125
60709.451951 20.977 0.62
60710.434637 22.98 4.625
60710.448705 21.256 0.864
filter ATri
60695.471082 20.599 0.465
60695.474417 20.708 0.712
60695.482789 20.976 0.943
60695.584544 21.015 0.938
60695.584995 21.893 2.157
60695.585447 20.934 0.902
60695.5859 20.311 0.521
60695.587804 21.808 1.808
60695.58826 22.017 2.349
60695.589173 20.461 0.522
60696.459682 20.081 0.352
60696.468089 19.746 0.399
60696.475591 20.218 0.442
60697.358595 21.494 1.292
60697.363867 20.698 0.781
60697.401471 20.401 0.51
60699.477964 21.352 1.294
60699.505537 20.414 0.526
60700.532104 21.729 1.25
60700.543761 20.984 0.61
60700.553836 20.868 0.648
60703.615829 20.369 0.417
60703.625636 20.636 0.602
60703.652074 21.646 1.902
60704.453683 19.765 0.558
60704.456429 20.259 0.94
60708.420287 20.235 0.367
60708.426004 21.316 1.25
60711.369 22.144 2.872
60711.372274 20.545 0.737
60711.499869 21.984 2.085
60712.425789 20.573 0.742
60712.428071 20.588 1.5
60712.447902 19.826 0.286
60714.414078 20.502 0.67
60714.419545 21.351 1.546
60715.537696 18.982 0.528
60715.546975 19.194 0.672
60716.388253 19.938 0.815
60721.476906 20.389 0.805
60721.480469 19.789 0.539
60722.491836 20.069 0.518
60722.496987 22.682 4.893
60722.546146 20.814 0.987
60724.464035 20.883 0.824
60724.486675 22.563 3.704
