2023vjh 0.019 60.663231135578364 25.233480566330982
filter g
60236.417928200215 20.18032928466559 0.08934092825932359
60238.40679399995 19.38534875627579 0.04276488491081483
60241.374317099806 18.83118669303346 0.045463412891984495
60244.37907409994 18.461455046420774 0.05651032380238875
60246.36989580002 18.41574746531618 0.08757928833243092
60251.29572919989 18.972486119358706 0.05560777741366207
60253.24254629994 19.18414995085913 0.04574880018813319
60257.379745400045 19.928036789659817 0.09925541541517045
60259.41244209977 20.149936793907834 0.12856209934366336
60261.41634259978 20.107552162105222 0.10619459537434064
60292.20128470007 21.129711092877344 0.13297906353541203
filter r
60236.33881939994 19.618722437239683 0.06361393004203898
60238.38168979995 18.695672576732598 0.028262732305004545
60241.41534719989 18.10728919869569 0.024253096500017977
60244.31805559993 17.655872236643358 0.02156176464031572
60246.34197920002 17.61677685652877 0.038603884856343945
60251.401134300046 17.631671990388384 0.016110425059277216
60253.301909700036 17.744723824823048 0.01540122234983834
60257.27858800022 18.31741174449975 0.054091283026130234
60259.35356480023 18.292421666992993 0.024991430812809672
60261.2837731 18.480496433495855 0.025202750400171007
60263.43770830007 18.774857639956057 0.035556245117577025
60284.178692100104 20.064153239870098 0.11049396838057332
60290.200983799994 20.29637220935747 0.12709164207045479
60292.34762729984 20.389297606059202 0.0954397366987704
60294.25814810023 20.512990251400087 0.11658277263296117
filter ATgr
60207.538627 20.929 0.777
60207.540888 20.939 0.787
60209.552494 21.179 0.938
60229.481043 21.068 0.842
60229.519325 20.578 0.514
60231.475502 21.146 0.879
60233.423419 20.87 0.675
60233.427577 20.322 0.395
60235.465411 20.25 0.429
60235.490478 19.58 0.232
60235.493938 19.637 0.245
60235.498458 19.505 0.216
60237.46744 19.656 0.223
60261.447507 19.627 0.236
60261.479551 19.549 0.228
60261.482362 19.457 0.173
60261.487676 19.498 0.222
60263.468591 19.898 0.294
60263.471757 19.47 0.223
60263.476958 19.402 0.225
60265.464638 19.986 0.329
60265.468262 19.591 0.212
60265.500181 19.676 0.217
60265.507201 19.576 0.273
60267.470954 20.02 0.343
60267.47431 20.186 0.393
60267.510004 19.654 0.285
60269.500258 20.318 0.529
60269.503485 20.143 0.402
60269.510763 19.434 0.221
60269.520693 19.739 0.284
60283.403764 20.862 0.675
60283.407291 20.449 0.41
60283.412648 20.322 0.45
60285.406215 21.163 0.79
60285.409494 20.312 0.432
60285.415423 20.685 0.615
60285.425623 19.747 0.268
60287.289185 19.987 0.283
60287.292353 20.497 0.484
60287.297328 20.357 0.382
60287.3308 20.426 0.458
60287.33268 20.768 0.652
60287.334946 20.769 0.774
60289.429996 20.571 0.638
60289.433492 20.819 0.841
60290.402194 20.225 0.354
60290.414751 20.735 0.584
60293.394314 20.125 0.382
60293.397478 20.478 0.485
60293.403997 20.355 0.379
60293.414287 20.812 0.644
60294.354878 20.644 0.557
60294.358042 20.859 0.744
filter ATri
60212.265914 19.496 0.467
60215.512084 19.763 0.452
60215.515247 19.569 0.4
60224.285245 20.574 0.928
60224.2875 20.22 0.607
60224.319014 20.426 0.748
60225.509956 20.663 0.821
60245.365497 17.998 0.297
60260.325104 18.325 0.43
60266.191245 19.281 0.247
60266.202137 18.981 0.217
60278.207253 19.428 0.666
60278.210876 19.076 0.452
60278.228771 18.914 0.415
60281.428706 19.667 0.342
60281.43187 19.741 0.308
60281.437746 19.749 0.338
60281.447745 19.631 0.286
60282.428325 20.334 0.411
60284.146715 20.006 0.239
60284.36995 19.609 0.28
60284.393437 20.118 0.354
60284.394891 19.743 0.281
60285.349736 20.009 0.308
60285.372719 19.802 0.295
60285.37566 19.496 0.212
60285.381593 20.04 0.383
60287.418698 19.522 0.3
60287.421467 19.186 0.287
60287.443017 19.837 0.393
60287.44925 19.66 0.392
60288.395386 19.893 0.305
60288.402689 19.901 0.35
60288.406552 20.708 0.727
60288.417958 20.099 0.382
60291.397228 19.791 0.264
60291.420843 20.143 0.431
60291.423828 19.913 0.31
60291.429966 20.478 0.463
60292.332743 19.71 0.299
60292.334582 19.538 0.231
60292.345615 20.628 0.692
60295.403407 20.078 0.405
60295.411837 20.227 0.4
60295.422311 20.448 0.508
60305.44053 19.454 0.488
60308.415907 20.719 0.958
60308.420223 20.355 0.572
60308.425341 20.199 0.566
60308.44586 19.993 0.56
60310.374029 19.844 0.387
60311.400143 20.531 0.669
60312.356761 20.162 0.371
60312.359603 20.27 0.429
60312.376044 20.181 0.387
60313.351237 20.334 0.714
60313.354071 20.37 0.683
60313.359507 20.516 0.713
60313.371436 20.48 0.705
60314.368226 20.608 0.688
60314.388939 20.612 0.718
60315.393331 21.04 0.793
60315.404727 20.711 0.615
60316.348869 20.476 0.584
60316.358184 19.858 0.399
60317.376331 20.554 0.624
60319.386717 19.821 0.311
60319.392799 19.96 0.333
60319.402769 20.837 0.697
60320.343533 20.765 0.714
60320.354163 21.018 0.849
60323.350288 21.099 0.902
60323.361271 20.714 0.647
60324.351266 20.819 0.544
60324.365756 21.074 0.864
60325.342802 20.609 0.594
60325.35218 20.235 0.489
60327.326673 21.032 0.863
60327.329709 20.429 0.676
60332.362589 19.325 0.364
60333.336038 20.063 0.742
60333.351379 19.392 0.39
