2024flh 0.01 191.369671 -12.114069
filter ATgr
60703.278989 20.655 0.625
60704.555269 -20.1 0.54
60708.564099 -20.99 0.725
60708.591578 -21.131 0.747
60708.598936 -20.757 0.632
60712.55885 -20.766 0.553
filter ATri
60696.591286 -18.625 0.636
60696.597391 18.851 0.539
60696.673322 19.616 0.608
60697.300683 -20.355 0.798
60697.30346 -20.225 0.572
60698.626296 -14.642 0.537
60698.630044 19.852 0.503
60699.241258 -20.519 0.594
60699.244024 20.287 0.564
60701.03302 -20.646 0.576
60705.041695 -21.075 0.731
60705.125601 -19.721 0.526
60707.022507 -20.693 0.68
60709.009566 -20.45 0.456
60709.032826 21.302 0.976
60714.5238 -20.204 0.607
60715.203353 -19.635 0.567
60715.206064 -19.682 0.61
60715.228562 20.176 0.779
60716.5237 18.644 0.617
60716.995882 20.155 0.879
60716.998635 -20.077 0.719
60718.483687 -19.482 0.389
60718.490695 -19.86 0.581
60719.224613 -19.753 0.694
60719.230055 19.257 0.616
