2024rkh 0.07 39.67487 -7.284329999999999
filter ATgr
60497.17404 18.52 0.807
60497.190762 19.267 0.505
60532.554038 19.871 0.235
60532.557202 19.747 0.211
60532.562627 19.676 0.231
60535.336077 19.929 0.292
60535.337878 19.839 0.273
60535.342851 20.287 0.452
60536.606149 20.007 0.279
60536.60841 19.889 0.258
60536.626471 20.013 0.333
60536.629379 20.571 0.731
60557.14993 21.027 0.921
60557.153138 20.56 0.807
60557.160683 20.364 0.804
60561.062858 20.63 0.511
60561.088986 20.957 0.677
60561.15627 20.753 0.785
60580.466958 20.499 0.476
60583.184362 20.646 0.496
60587.154511 20.69 0.599
60592.560422 20.623 0.736
60608.906874 21.266 0.803
60616.996516 19.16 0.802
60617.009803 18.959 0.488
filter ATri
60495.445658 19.665 0.744
60496.619481 18.249 0.583
60499.398931 20.828 0.837
60499.411892 20.169 0.66
60503.397814 20.683 0.601
60507.381827 20.846 0.748
60507.390841 20.001 0.377
60508.576978 20.183 0.589
60508.602499 20.25 0.554
60510.314396 19.452 0.577
60510.319904 19.855 0.798
60513.118724 19.376 0.487
60513.120533 19.304 0.418
60513.126865 19.073 0.319
60513.136886 19.058 0.338
60514.396891 19.519 0.494
60514.398693 19.839 0.591
60514.407541 19.166 0.383
60514.433139 19.218 0.335
60515.328633 18.669 0.274
60515.331838 19.74 0.572
60515.361032 19.814 0.759
60515.366501 19.284 0.41
60517.130948 19.187 0.403
60517.139145 19.28 0.397
60517.149234 19.29 0.322
60518.59911 19.359 0.264
60518.621964 18.921 0.207
60518.627333 18.915 0.37
60519.351282 19.048 0.185
60519.354449 19.395 0.308
60519.373875 19.1 0.239
60519.379747 19.07 0.222
60525.126608 19.341 0.231
60525.129801 19.498 0.263
60526.619002 19.249 0.212
60526.625706 19.757 0.407
60526.627554 19.705 0.58
60528.576113 19.433 0.208
60528.579465 19.624 0.28
60529.037321 19.362 0.237
60529.050335 20.091 0.546
60529.070471 19.738 0.308
60530.616029 19.603 0.22
60530.62126 20.024 0.365
60530.624227 20.158 0.461
60534.587189 20.184 0.346
60534.622188 19.888 0.241
60537.085769 19.477 0.201
60537.088482 19.584 0.238
60537.091639 19.848 0.317
60537.102972 20.015 0.353
60538.553698 19.61 0.206
60538.556581 20.307 0.433
60538.571866 19.822 0.275
60538.579551 20.335 0.404
60541.058395 19.444 0.469
60541.061552 19.749 0.514
60541.066977 19.231 0.372
60542.524809 19.539 0.464
60544.548456 19.486 0.473
60545.036694 19.415 0.676
60545.042558 19.106 0.442
60545.045261 19.068 0.542
60546.444805 19.596 0.542
60546.618199 19.811 0.464
60546.621389 20.309 0.831
60546.624678 20.217 0.778
60548.301556 19.978 0.599
60550.258569 20.263 0.73
60550.261722 19.276 0.542
60552.116121 20.479 0.667
60552.119274 20.441 0.676
60552.153968 20.801 0.89
60555.271812 20.465 0.616
60555.273615 20.47 0.539
60555.282178 20.822 0.815
60556.542029 20.571 0.599
60556.560586 19.76 0.259
60558.546919 20.93 0.637
60558.548925 21.02 0.771
60558.554708 20.979 0.715
60559.2554 20.089 0.403
60559.270416 20.29 0.584
60559.291649 20.36 0.547
60560.469261 20.6 0.69
60560.472884 20.763 0.79
60562.281997 20.109 0.493
60562.286655 20.43 0.629
60562.295422 21.032 0.982
60562.554752 20.858 0.688
60563.409457 18.231 0.816
60564.533189 20.343 0.526
60564.540145 20.536 0.558
60567.275813 20.016 0.458
60571.227181 19.714 0.987
60581.105638 18.823 0.342
60581.130578 20.236 0.972
60584.992259 20.541 0.746
60584.996833 20.73 0.946
60586.475346 20.907 0.664
60586.491664 21.208 0.941
60588.937927 20.244 0.549
60588.943751 20.686 0.815
60590.548093 19.995 0.299
60590.566331 20.24 0.398
60592.933618 20.596 0.692
60592.935424 20.545 0.624
60592.94408 20.941 0.946
60596.445862 20.573 0.858
60596.461883 20.377 0.517
60596.464637 20.42 0.751
60596.471468 20.005 0.358
60602.495702 20.363 0.99
60607.005291 20.146 0.553
60608.408772 18.504 0.476
60616.394919 20.296 0.411
60619.239663 20.982 0.94
