2024gjd 0.088 149.692471576 30.6549197393
filter ATgr
60709.425396 22.484 2.731
60709.428121 21.495 1.062
60709.448311 21.044 0.684
filter ATri
60695.541321 22.16 2.564
60695.584606 20.934 0.806
60696.478365 20.687 1.238
60698.648111 19.484 2.917
60698.657431 21.96 4.393
60698.673062 19.786 1.219
60699.463591 21.761 1.711
60700.541 21.431 1.0
60700.560798 22.1 1.769
60704.451827 20.781 1.709
60708.377416 22.034 2.048
60708.38531 20.483 0.494
60710.360967 20.893 0.762
60711.345225 20.355 0.553
60712.373982 20.851 0.94
60712.40963 22.425 4.25
60712.442687 22.067 2.923
60714.389195 21.926 3.196
60721.454217 21.089 1.366
60721.457381 21.244 1.5
60722.477196 21.78 2.493
60722.482321 21.278 1.607
60724.447722 21.386 1.235
60724.471593 21.921 2.0
