2024hqp 0.071188 144.763969 65.1914176
filter ATgr
60699.482934 20.681 0.577
60703.477623 21.826 1.417
filter ATri
60683.488934 20.868 0.857
60683.504085 21.113 1.13
60685.46333 19.461 1.119
60687.545771 20.011 0.804
60687.548992 21.224 2.483
60687.584057 20.45 1.514
60691.458111 21.154 2.196
60691.460828 21.132 2.255
60691.463998 21.292 2.571
60691.470875 20.82 1.705
60693.472393 22.084 3.457
60693.482957 21.548 1.789
60695.526886 20.787 0.758
60695.562154 20.612 0.67
60697.336226 21.634 1.654
60697.343721 20.016 0.371
60697.365869 21.498 1.288
60697.370589 22.498 3.031
60709.468253 20.865 0.828
60709.472938 20.997 0.851
60709.492073 21.916 2.027
60710.348725 21.275 1.491
60711.627941 21.421 1.424
