2025afx 0.03 104.816070769 -45.9066061538
filter ATgr
60700.164337 18.164 0.061
60700.167568 18.324 0.065
60700.19731 18.3 0.067
60700.204625 18.334 0.054
60704.177361 17.682 0.035
60704.18053 17.75 0.039
60704.186112 17.753 0.046
60704.196153 17.68 0.038
60708.158561 17.516 0.034
60708.160399 17.513 0.032
60708.161754 17.565 0.04
60708.164046 17.619 0.033
60708.167707 17.545 0.036
60708.170922 17.483 0.035
60708.178272 17.472 0.046
60708.184758 17.45 0.036
filter ATri
60696.181171 19.47 0.202
60696.184882 19.959 0.306
60696.19032 19.58 0.229
60696.220658 19.393 0.196
60697.913172 18.962 0.187
60697.916343 18.843 0.115
60697.922738 19.26 0.161
60697.932566 19.282 0.161
60705.895845 17.726 0.044
60705.899063 17.522 0.037
60705.904559 17.609 0.042
60705.914583 17.623 0.04
60709.890144 17.583 0.04
60709.892406 17.532 0.037
60709.893308 17.642 0.042
60709.899279 17.641 0.038
60709.909859 17.581 0.037
60709.91076 17.706 0.05
60712.141051 17.528 0.049
60712.144226 17.55 0.052
60712.15029 17.635 0.054
60712.164997 17.608 0.051
60713.894224 17.633 0.051
60713.897435 17.525 0.061
60713.904281 17.693 0.068
60713.914307 17.763 0.067
60716.154372 18.076 0.125
60716.15816 17.888 0.099
60716.163819 17.833 0.099
60716.174585 17.834 0.101
60717.880833 18.116 0.106
60717.885001 18.17 0.108
60717.890494 17.974 0.084
60717.90199 18.387 0.141
60720.130669 18.277 0.15
60720.133884 18.158 0.132
60720.139789 18.072 0.103
60720.150181 18.653 0.188
60721.879486 18.149 0.09
60721.883108 18.378 0.139
60721.89129 18.35 0.108
60721.90185 18.288 0.101
60724.135676 18.325 0.085
60724.138482 18.379 0.095
60724.144389 18.005 0.069
