2020abpe 0.05 24.102330000000002 22.0498
filter ATgr
59163.398695 21.424 0.808
59199.359337 19.241 0.472
59199.362551 19.515 0.345
59219.300302 20.737 0.56
59219.303517 20.512 0.351
59219.319666 20.254 0.372
59221.249742 21.624 0.885
59223.235379 20.891 0.663
59223.23858 20.467 0.476
59251.265703 20.581 0.549
59251.268902 20.379 0.513
59251.284526 20.919 0.783
filter ATri
59183.410076 19.744 0.98
59185.417992 20.079 0.528
59185.434134 19.256 0.246
59187.410589 19.383 0.272
59187.420228 19.888 0.353
59187.431685 19.484 0.282
59217.315498 19.991 0.297
59217.326582 19.924 0.299
59235.302311 19.447 0.356
59243.2761 20.146 0.842
