2024ua 0.087 116.833814463 55.3300653285
filter ATgr
60699.41744 20.472 0.339
60699.420683 21.334 0.831
60699.427075 -20.816 0.464
60703.595841 -20.385 0.527
60703.600061 20.461 0.59
60703.605763 20.825 0.802
filter ATri
60695.581147 -20.541 0.701
60695.591847 -20.425 0.68
60695.600782 -20.519 0.648
60697.516035 20.881 0.777
60697.536162 20.862 0.714
60709.422945 21.091 0.961
60710.538042 -20.784 0.824
60710.54648 20.854 0.83
60710.55405 -21.01 0.938
60711.246964 -20.306 0.671
60711.252369 -20.452 0.655
60711.258206 20.625 0.796
60715.416876 -20.007 0.812
60717.404709 -19.549 0.566
60717.4112 -20.044 0.928
60719.401656 -20.371 0.903
60721.461986 20.495 0.971
60723.406404 21.043 0.846
60723.41279 -20.04 0.503
60723.424427 20.76 0.788
