2021gdm 0.112 237.387721 4.6709825
filter r
59291.38107640017 19.784494 0.20694770756990058
59295.39844910009 19.558762 0.2013447262171327
59297.41895829979 19.42068 0.22675650553515217
59300.44273150014 19.074854 0.192377489157749
59313.419699099846 19.4174 0.2683450313020513
59315.372557899915 19.790499 0.197153748293824
59321.3989467998 19.959494 0.17262214725133734
59323.35653939983 20.015606 0.23586775734844678
59325.464062499814 20.05767 0.21821987610534854
filter ATgr
59312.50367 19.197966019298022 0.10000201885947368
59312.506902 19.401648626366043 0.12063735608444445
59312.511048 19.674509799928714 0.1329472903787755
59312.516667 19.631074559755156 0.1277336711482353
59316.613574 20.449471895720983 0.36191206825333333
59316.619264 19.894850021680092 0.21714724095200003
59316.623082 19.97949568983251 0.23475377400216219
59316.635925 19.79136830878453 0.3948131653672728
59324.474202 20.10371515030528 0.36191206825333333
59324.476976 20.889700043360186 0.54286810238
59324.48021 21.95462187404089 1.4476482730133333
59324.485316 21.034679910804403 0.6204206884342858
59324.487159 20.543943297944484 0.3454615196963637
59324.628804 20.171595765414317 0.5253562281096775
59342.440888 21.296518287104437 0.6909230393927274
59342.442734 21.4 0.9771625842840002
59342.445481 21.95462187404089 1.6286043071400003
59342.450525 21.787254899964356 1.5510517210857144
59346.407269 21.115141619232908 0.7516635263723077
59346.442381 21.115141619232908 0.6681453567753847
59346.451795 22.394850021680092 2.7143405119
59350.478073 21.514393726401686 1.08573620476
59350.484034 21.95462187404089 1.809560341266667
filter ATri
59272.587259 19.950541008457975 0.45715208621473685
59276.537325 20.703115997617928 0.7428721400989474
59276.554381 20.10371515030528 0.5264175538230303
59280.560892 21.514393726401686 0.8444614925911113
59280.575466 21.514393726401686 0.9650988486755556
59288.521707 20.207196863200842 0.325720861428
59288.527724 20.207196863200842 0.325720861428
59288.530491 20.207196863200842 0.28952965460266666
59288.544432 20.10371515030528 0.2632087769115152
59292.523834 19.45462187404089 0.1266692238886667
59292.530777 19.45462187404089 0.18095603412666666
59292.534478 19.491430016092657 0.16847630763517243
59292.552998 20.449471895720983 0.45239008531666675
59299.546514 19.76696871556164 0.43429448190400005
59299.548834 19.115465369040706 0.22509165220634147
59299.552046 19.287254899964356 0.26367879258457144
59299.570111 20.32159058960253 0.6031867804222223
59306.541764 19.609991640913 0.33407267838769233
59306.543603 19.54909327626439 0.2763692157570909
59306.547291 19.051201868453454 0.19967562386390805
59306.556014 20.171595765414317 0.630427473731613
59308.478263 19.841876774005247 0.2585086201809524
59308.484282 19.589310325998028 0.20485588769056606
59308.489361 19.27185412820231 0.16821265144169015
59322.429547 21.202046884880936 0.9047801706333335
59322.436917 20.207196863200842 0.5066768955546668
59322.437849 19.631074559755156 0.23417839710509808
59322.452987 19.97949568983251 0.3521306610032433
59322.454858 19.47286997089464 0.18402308555254238
59322.456253 19.529529932484497 0.21326961164928573
59322.456721 19.950541008457975 0.2857200538842105
59322.471245 20.137125054200233 0.3392925639875
59326.442983 19.950541008457975 0.45715208621473685
59326.446204 21.787254899964356 2.3265775816285714
59326.448516 21.034679910804403 1.3183939629228572
59326.448972 19.86804035820066 0.4237019335648781
59326.450813 20.5944517631652 0.7755258605428572
59326.454037 22.707196863200842 5.066768955546667
59326.456324 20.137125054200233 0.50893884598125
59326.459075 19.287254899964356 0.18612620653028572
59327.430967 19.841876774005247 0.46531551632571433
59327.449947 19.841876774005247 0.49116637834380955
59327.451808 20.5944517631652 1.0340344807238095
59327.469687 19.92233848243375 0.6403059669097436
59328.443522 20.137125054200233 0.7464436407725
59328.446195 20.03982988912431 0.651441722856
59328.448964 20.207196863200842 0.651441722856
59328.454059 21.4 1.8457515480920001
59334.486267 22.707196863200842 6.152505160306667
59334.489552 20.207196863200842 0.54286810238
59334.520328 21.296518287104437 1.6779559528109091
59334.528126 20.761818737241732 1.0254175267177779
59336.481401 22.394850021680092 4.61437887023
59336.514105 20.761818737241732 0.7238241365066667
59336.517332 21.4 1.8457515480920001
59336.522858 21.4 2.062898789044
59338.549386 20.00924374808178 0.5127087633588889
59338.553044 20.207196863200842 0.54286810238
59338.563617 19.816328861051034 0.429244546067907
59344.483819 20.495680409956016 0.4248532975147827
59344.4894 20.5944517631652 0.41361379228952383
59344.525124 21.787254899964356 1.395946548977143
59348.403344 20.761818737241732 0.54286810238
59348.427351 20.959771852360795 0.651441722856
59348.431962 21.115141619232908 0.7516635263723077
