2023fwb 0.027 320.91415000000006 39.58093000000001
filter ATgr
60110.52402 19.931 0.252
60110.527772 20.733 0.589
60111.519539 20.958 0.81
60111.539027 20.294 0.385
60112.5319 20.968 0.602
60112.532499 20.301 0.495
60112.537111 20.696 0.451
60112.550018 21.174 0.978
60112.5514 21.065 0.833
60113.514609 20.072 0.486
60113.52337 20.257 0.396
60113.529168 21.084 0.871
60113.530072 20.697 0.566
60113.551167 21.048 0.748
60114.495014 20.706 0.595
60114.526629 20.188 0.36
60117.542582 20.873 0.483
60117.546289 21.15 0.911
60117.549125 21.204 0.767
60117.565497 21.149 0.776
60138.425431 20.525 0.609
60138.46543 20.837 0.725
60141.450271 21.109 0.918
60147.476552 21.227 0.847
60148.479237 20.77 0.526
60150.444225 20.765 0.717
filter ATri
60050.630556 18.983 0.229
60078.620406 18.801 0.23
60086.5211 19.778 0.319
60086.524264 19.895 0.295
60086.540228 19.511 0.248
60086.553505 19.529 0.292
60088.587584 19.454 0.213
60088.591009 19.628 0.272
60088.607429 19.558 0.262
60088.611921 19.339 0.239
60090.536171 20.131 0.564
60090.543575 19.444 0.273
60090.560454 20.038 0.444
60090.567982 19.375 0.254
60091.536218 19.301 0.234
60091.561445 19.573 0.276
60091.563256 19.592 0.324
60091.584004 20.368 0.55
60092.531831 18.201 0.344
60094.560645 19.2 0.352
60094.570687 19.568 0.247
60094.581214 19.351 0.203
60096.528921 18.621 0.307
60096.544447 18.728 0.649
60100.519643 19.501 0.532
60100.545739 19.459 0.41
60102.533524 19.949 0.493
60102.551797 19.858 0.379
60104.518596 20.032 0.5
60104.531855 19.83 0.461
60104.534839 19.225 0.312
60104.541051 19.491 0.32
60106.522439 20.63 0.8
60106.532326 19.916 0.451
60106.545529 20.609 0.741
60107.552067 19.796 0.412
60107.580397 20.335 0.448
60124.48444 19.666 0.305
60124.49448 20.511 0.624
60124.498382 20.429 0.515
60125.514989 20.662 0.767
60128.288239 18.948 0.787
60129.518004 19.804 0.526
60129.524537 20.385 0.877
60130.509849 20.301 0.661
60131.523222 20.322 0.69
60131.562621 20.433 0.63
60132.490059 19.88 0.432
60134.448553 20.705 0.795
60136.531978 20.303 0.97
60137.539308 20.244 0.485
60137.543975 20.017 0.433
60137.581436 19.656 0.271
