2022oux 0.019 334.19412000000005 86.93249
filter ATgr
59767.560689 19.29 0.981
59787.458062 19.581 0.32
59787.492103 20.27 0.624
59787.495318 19.762 0.356
59787.500804 19.916 0.354
59787.60445 19.777 0.283
59787.614243 19.441 0.253
59791.375081 20.09 0.384
59791.3779 19.359 0.227
59791.382571 19.918 0.388
59791.383023 19.729 0.232
59791.38716 20.024 0.564
59791.39311 20.234 0.435
59791.398633 20.937 0.852
59791.403263 19.64 0.295
59819.461632 20.104 0.411
59819.465267 20.925 0.752
59819.504166 20.113 0.389
59819.523779 21.036 0.989
59819.526947 20.609 0.633
59823.351876 20.22 0.523
59823.360653 19.91 0.44
59823.371175 20.563 0.603
59845.483194 18.449 0.648
59849.37084 20.975 0.732
59857.513045 20.232 0.417
59871.350546 20.337 0.452
59871.35372 21.131 0.869
59871.359624 20.971 0.828
59871.370117 21.223 0.897
filter ATri
59745.547145 18.867 0.908
59745.583495 19.161 0.459
59747.616543 18.875 0.731
59749.521115 19.386 0.441
59751.486704 20.422 0.799
59753.46327 20.535 0.636
59753.542115 19.977 0.812
59757.441905 20.157 0.667
59757.580761 18.399 0.778
59757.597849 19.54 0.978
59761.573866 19.816 0.457
59761.582631 20.285 0.881
59765.399109 19.6 0.411
59765.428035 19.707 0.348
59765.497114 20.493 0.881
59765.505271 19.953 0.52
59769.507974 20.125 0.559
59769.511338 20.758 0.963
59769.546146 20.637 0.8
59771.568121 17.781 0.938
59773.47922 18.875 0.431
59773.486853 18.492 0.306
59773.49597 19.251 0.577
59773.509859 18.155 0.251
59773.53991 18.704 0.41
59773.54265 19.168 0.575
59773.546919 19.506 0.82
59777.567727 18.669 0.31
59777.57149 18.826 0.375
59777.578382 18.517 0.281
59783.623819 18.558 0.634
59783.626703 17.642 0.741
59789.459559 19.227 0.262
59789.462792 19.205 0.243
59789.55647 18.973 0.221
59793.443674 19.603 0.351
59793.46645 19.483 0.332
59793.469206 19.363 0.283
59793.473312 19.184 0.284
59793.483347 19.384 0.275
59793.486551 19.566 0.338
59793.502245 19.777 0.435
59793.513471 19.855 0.458
59793.529796 19.331 0.314
59797.440003 18.697 0.178
59797.443695 20.328 0.758
59797.461541 20.193 0.614
59797.464732 19.993 0.5
59797.483464 19.67 0.418
59797.52549 19.242 0.276
59797.552577 19.609 0.35
59797.555408 19.62 0.435
59797.560617 19.17 0.259
59801.456907 18.518 0.564
59801.500794 19.127 0.437
59801.621985 19.721 0.551
59801.625062 18.935 0.341
59803.483924 19.706 0.965
59803.520125 19.18 0.903
59805.412161 18.97 0.333
59805.4154 19.925 0.836
59805.425539 19.286 0.564
59805.431014 19.896 0.838
59805.446615 18.971 0.479
59805.467045 19.062 0.442
59807.408769 19.553 0.404
59807.43538 19.23 0.335
59809.374724 20.053 0.53
59809.378843 18.956 0.214
59809.387099 20.633 0.952
59811.534078 20.028 0.765
59811.561658 18.893 0.203
59813.368456 19.442 0.316
59817.434821 19.275 0.318
59817.440745 20.123 0.55
59817.558098 19.122 0.239
59817.593145 19.008 0.23
59817.620821 19.452 0.314
59821.434451 20.087 0.571
59821.439935 20.599 0.951
59821.443599 19.464 0.333
59821.455466 19.233 0.28
59821.573569 19.61 0.401
59825.331756 19.235 0.364
59825.339082 19.611 0.503
59825.465057 20.347 0.719
59825.475674 19.561 0.41
59825.485785 19.842 0.462
59833.364051 19.198 0.851
59833.381784 19.627 0.624
59837.288882 19.162 0.275
59837.297666 19.592 0.41
59837.308298 20.585 0.92
59837.406328 20.122 0.665
59837.424491 19.701 0.542
59837.54657 19.636 0.506
59837.564544 19.564 0.428
59837.571861 19.724 0.519
59839.305044 20.411 0.991
59839.315023 17.816 0.669
59839.391409 19.922 0.472
59839.394585 19.632 0.366
59839.402288 20.198 0.766
59839.408213 19.6 0.569
59839.496205 20.766 0.962
59839.500299 19.98 0.511
59841.490813 20.41 0.558
59841.523153 20.12 0.623
59841.525979 20.566 0.894
59841.533421 19.886 0.446
59843.621727 19.593 0.429
59847.317627 20.169 0.712
59847.320809 20.456 0.769
59847.327162 20.086 0.532
59847.398532 19.926 0.486
59847.406729 20.312 0.683
59851.42233 20.424 0.653
59851.425505 19.856 0.449
59851.430948 20.555 0.697
59851.440927 20.387 0.637
59851.545647 19.986 0.405
59857.388108 18.206 0.5
59859.484291 18.015 0.86
59867.392088 19.674 0.358
59867.409314 20.508 0.959
59867.497791 19.791 0.692
59869.231633 19.842 0.49
59869.238106 20.262 0.638
59869.368992 20.132 0.449
