2020nef 0.041 229.99642286000005 20.71315379999999
filter g
59019.2551851999 18.052698 0.05824829890368461
59022.20269680023 17.442343 0.035499525148611835
59025.231805600226 17.183388 0.07949754756596297
59028.200648100115 17.127844 0.060183484525054294
59031.189351900015 17.115875 0.05508958919637496
59034.19552080007 17.203678 0.04408521475914715
59043.21177079994 18.050728 0.060372898332976696
filter r
59022.232175900135 17.489061 0.07819577260927224
59025.19086810015 17.143106 0.10313529479664522
59028.21358799981 17.068995 0.05334741842687552
59031.211087999865 17.08326 0.08139945933599345
59034.33335650014 17.23911 0.08179085763664211
59037.18984950008 17.283371 0.07095614276082803
59040.19758100016 17.540565 0.05044417872356146
59043.25206020009 17.57655 0.06835942791373424
59046.19001160003 17.6787 0.07536948804082391
59049.18439809978 17.693071 0.08396495355098343
59052.24458329985 17.900242 0.09075665019209415
59063.16707180021 18.51737 0.13649080244774
filter ATgr
59023.325995 17.587387982407886 0.03241003596298508
59023.338066 17.564934734859662 0.03492133991918129
59023.340841 17.381362441963326 0.026808301352098766
59023.34604 17.57770824930586 0.032122372921893495
59043.373979 18.186106727480563 0.0787580666665285
59043.377211 17.995680409956016 0.06136769852991305
59043.382348 17.949471895720983 0.05881071109116667
59043.393538 18.0944517631652 0.062042068843428576
59047.341375 18.933070664334387 0.5596578375051546
59047.344611 18.816440611282623 0.38201829426740747
59047.354738 17.913870797934457 0.0875593713516129
59047.364429 18.19741658188068 0.2160103444025131
59051.326529 18.738855026932704 0.09359794868620691
59051.331135 18.640490697610105 0.06839283179590552
59051.341232 18.273949994227763 0.060996415997752816
59051.347217 18.52695221836155 0.06930231094212766
59071.24873 20.171595765414317 0.420284982487742
59071.252402 19.27185412820231 0.16821265144169015
59071.259465 19.841876774005247 0.28435948219904766
59071.272416 18.58223800408798 0.09723010788895523
59079.239047 19.30287727315686 0.37764737556869565
59079.242292 19.609991640913 0.27143405119
filter ATri
59001.38123 19.92233848243375 0.36191206825333333
59001.410177 20.24400500525261 0.44927015369379314
59003.397044 18.85741665175305 0.20879542399230772
59005.362652 19.06375387189108 0.3029961501655814
59005.397353 19.197966019298022 0.3428640646610526
59007.364651 18.30488474217801 0.11296677274959539
59009.412871 21.514393726401686 1.5682856290977778
59009.42428 19.089301784845293 0.3102103442171429
59013.390842 20.647425010840045 0.5971549126180001
59017.370058 18.292404878284263 0.062042068843428576
59017.375223 18.438271422956 0.0709631506379085
59017.385462 18.438271422956 0.07805946570169935
59021.322475 18.0944517631652 0.05170172403619048
59021.332285 18.39650718919887 0.06828529589685535
59021.336051 17.43072258745272 0.03366623890728682
59021.349882 18.292404878284263 0.06824627572777144
59025.331112 17.57770824930586 0.035334610214082844
59025.339821 17.587387982407886 0.03565103955928359
59025.373368 17.68215406130703 0.035366000155048864
59025.376325 17.41955810651033 0.033321827256061386
59027.325346 17.311290632962717 0.03518589552462963
59027.338973 17.15257498915995 0.036915030961840005
59029.355649 17.892198697060454 0.06008026429501977
59029.358548 17.416784832448855 0.04154602824336735
59029.364091 17.47949568983251 0.04695075480043244
59029.374127 17.53364334130467 0.04626716781647727
59031.323459 17.53982988912431 0.07755258605428572
59031.331416 17.80562359294903 0.08717589965226279
59033.346601 17.318856769538186 0.04302451161053613
59033.349507 17.858398731654297 0.06655854128796936
59033.359349 17.668099027432906 0.06284003757453377
59033.367889 17.37601397693695 0.040014847841277644
59035.351953 18.37621246364342 0.18765810946469136
59035.362061 18.330283238465814 0.19915871211573966
59035.367549 17.515292433390314 0.10008182893039107
59035.37214 17.397567760783126 0.08163430110977445
59037.310358 18.08416034767812 0.06145676630716982
59037.314045 17.172296269692577 0.03095785512553972
59037.3274 17.858398731654297 0.05823872362697319
59037.3337 17.354879758219766 0.03139478182438554
59039.301381 17.913870797934457 0.05253562281096775
59039.305268 17.88791570845015 0.04702007185968504
59039.311291 18.729535345634595 0.12063735608444445
59039.321957 18.64907363720609 0.09478649406634922
59041.326894 18.311178882731127 0.05049935836093024
59041.329762 18.02437995416459 0.03877629302714286
59041.33723 18.243872275673926 0.053396862529180335
59045.335479 18.933070664334387 0.2798289187525773
59053.289191 18.511659906337343 0.06833304785202798
59053.292415 18.889196565543394 0.11824849754811882
59053.298874 17.755295258165017 0.04917968871735193
59053.308811 19.14227503252014 0.0950019179165
59055.281241 18.191746928241123 0.0678585127975
59055.284441 18.191746928241123 0.0678585127975
59055.292221 19.002396519197266 0.14317400502329672
59055.304285 18.34972977989986 0.08502753410771086
59059.309064 18.459771852360795 0.11581186184106669
59059.312274 18.249821530037313 0.09544933668219782
59059.320114 20.495680409956016 0.6608829072452175
59059.337164 19.45462187404089 0.27143405119
59061.270161 18.273949994227763 0.07319569919730337
59061.275606 18.738855026932704 0.11231753842344828
59061.278887 18.623525724251877 0.09258215699503877
59061.292029 18.542462999364762 0.09373262199366908
59063.268807 18.534679910804403 0.1938814651357143
59065.318333 18.967180366000754 0.19635654766936173
59065.321553 18.255803562827037 0.11397230878696134
59065.327535 19.038793319624578 0.25909613977227275
59065.340094 18.089293861755767 0.11835039198805689
59069.242637 18.362890379880753 0.0993051406792683
59069.245914 19.14227503252014 0.162860430714
59069.267402 18.58223800408798 0.09723010788895523
59069.276369 19.569015600442576 0.2412747121688889
59073.309916 19.27185412820231 0.15292059221971832
59073.32146 19.115465369040706 0.11916616881512196
59077.311571 18.729535345634595 0.08351816959692308
