2024pem 0.1 71.2397416667 -52.3247983333
filter ATgr
60696.13311 21.287 0.776
60700.116178 21.338 0.932
60704.105443 21.217 0.874
60708.094647 21.175 0.568
60708.11487 20.827 0.576
60708.120817 21.272 0.895
filter ATri
60701.853352 -20.701 0.972
60701.857034 20.659 0.971
60701.864187 -20.406 0.826
60701.871507 -17.293 0.387
60701.874694 20.236 0.917
60705.837774 -20.491 0.489
60705.840981 -20.29 0.446
60705.856365 20.961 0.776
60709.8353 21.001 0.766
60709.855372 -21.298 0.975
60712.111595 19.811 0.41
60713.832173 19.598 0.363
60716.097452 19.934 0.758
60717.808974 19.731 0.479
60717.812154 20.239 0.749
60717.817627 -19.561 0.41
60717.829754 -19.846 0.469
60720.049731 19.809 0.722
60720.0623 19.783 0.539
60720.083923 19.723 0.432
60721.81889 -20.675 0.86
60724.088207 20.39 0.582
60724.106284 20.76 0.906
