2019bse 0.028 141.51045898333004 18.940155716667
filter r
58558.17962960014 16.785833 0.035691846209550064
58558.184212999884 16.702919 0.03729459493469325
58574.20518520009 16.459242 0.06035909215187309
58574.20563660003 16.49973 0.04555756130089677
58582.21420140006 17.015682 0.037682332978368635
58582.21560190013 16.982964 0.03651800083081563
filter ATgr
58575.372948 16.45112906323976 0.017071323974213837
58575.3858 16.453407629038814 0.015966708893529413
58575.394641 16.442062319905467 0.015800734788607072
58575.403969 16.477625797546644 0.016326860221954887
58579.376265 16.6642098432889 0.01661841129734694
58579.382822 16.678147598292767 0.01683311945364341
58579.383279 16.703695511246984 0.018670067013068784
58579.392532 16.693688655112798 0.019921765224954133
58583.348917 16.919020776254364 0.026267811405483874
58583.359825 16.945611563368825 0.023329868862611573
58603.324863 18.120615347360612 0.06355529003473172
58603.333881 17.98628003777275 0.05615876921172414
58603.342912 17.927084789088667 0.05317891615151021
58603.352165 18.029237842379597 0.05355649440520179
58607.318256 18.2986268792935 0.08111822219471265
58607.32754 18.186106727480563 0.06750691428559585
58607.336576 18.203115997617928 0.06857281293221054
58607.345561 17.95855760735872 0.059304918747394963
58611.311429 18.286218330464624 0.0678585127975
58611.313351 18.255803562827037 0.05998542567734807
58611.318332 18.34972977989986 0.06540579546746988
58611.332584 18.19741658188068 0.07389827571664923
filter ATri
58537.434436 22.707196863200842 5.790593092053333
58537.439573 22.394850021680092 3.8000767166600005
58537.440034 21.787254899964356 2.481682753737143
58537.450575 19.69689690656103 1.35717025595
58541.442452 20.28210492164445 0.42653922329857147
58541.449413 21.514393726401686 1.5682856290977778
58541.449874 20.03982988912431 0.4032734474822858
58545.403919 20.449471895720983 0.5881071109116667
58545.410622 21.64227503252014 1.7643213327350002
58545.422327 19.841876774005247 0.3102103442171429
58545.43296 23.147425010840045 7.057285330940001
58545.443468 21.787254899964356 2.016367237411429
58557.361917 16.942028272311855 0.03219646076718287
58557.366775 17.01412916072245 0.030584118443943667
58557.376731 16.906831147923207 0.03116946042373206
58557.386577 16.917270999558546 0.03147061463072464
58565.354017 16.522871352778633 0.02674826036362822
58565.354939 16.49882305616425 0.026162318186987957
58565.373269 16.544979867444216 0.028539351667977147
58565.377772 16.495261315830373 0.02489133220519651
58567.380546 16.43980741524292 0.02365192977174274
58567.386346 16.464872743017807 0.026509482706454358
58567.38909 16.449991571040634 0.028422413737172778
58567.394743 16.533869337467316 0.035618042916334844
58567.395657 16.389196565543394 0.05159934438463367
58567.40499 16.459125052491814 0.032102020837676874
58567.405448 16.48699574743522 0.036465679683163596
58567.414606 16.495261315830373 0.02489133220519651
58569.362609 16.530190950420682 0.01958486953343856
58569.374246 16.484645668152417 0.018780301920172975
58569.374706 16.526524983387716 0.019518853119280904
58569.38508 16.56375387189108 0.02146222730339535
58571.354262 16.533869337467316 0.01842312564638009
58571.367548 16.546221418413992 0.017391655453821514
58571.376734 16.558715643802763 0.017592947762314817
58571.38539 16.530190950420682 0.017136760841758737
58573.362784 16.672551007525776 0.020933217315424166
58573.374793 16.66837241530675 0.02085280802996159
58573.375253 16.693688655112798 0.019921765224954133
58573.385355 16.693688655112798 0.022767731685661863
58577.353424 17.016042352767734 0.03255293735611993
58577.365963 16.982110334794548 0.03155130851439317
58577.373462 16.94920671964962 0.030609478409485906
58577.38597 16.943818439584284 0.028666302435907592
58581.347906 17.14824070713745 0.030279495750278888
58581.356909 17.154748635941523 0.030461536806893792
58581.36393 17.159109028166668 0.030584118443943667
58581.37355 17.178950444993223 0.03337303908073771
58585.362036 17.16568262769088 0.05055047107182187
58589.330373 17.43353173832061 0.11251152380932643
58589.338674 17.250209499825374 0.0950316152962801
58589.347387 17.29136830878453 0.11104120275954547
58589.358879 17.349659862565606 0.09373262199366908
58591.362569 16.927812210561456 0.441356180796748
58591.371763 17.301283776828534 0.06972617828733946
58591.381144 17.271804965004637 0.07028203111169644
58591.390616 17.341876774005247 0.07238241365066667
58592.397061 17.271804965004637 0.19630498344991074
58592.404427 17.436348176228748 0.225607523067013
58592.412278 17.436348176228748 0.24534818133537664
58592.420476 17.073044310834025 0.17355634499881042
58593.341588 17.208265975937834 0.06857281293221054
58593.351846 17.243105420796063 0.07080888291913044
58593.362273 17.30627567621872 0.08505767502728111
58593.372457 17.316328861051034 0.0858489092135814
58595.312417 17.341876774005247 0.04653155163257143
58595.319779 17.264558645305097 0.04333315229640798
58595.32293 17.411259445436063 0.04960216163878173
58595.32911 17.205982618198767 0.036495334613781516
58595.331826 17.389434867288823 0.043213381283980105
58595.338197 17.33158535851817 0.05377467051877359
58595.341205 17.293838699394694 0.054410470397995445
58595.350824 17.336718872595814 0.0540295267771564
58597.318662 17.308780259116585 0.03510463479593534
58597.326775 17.37601397693695 0.03467953479577396
58597.336295 17.36804035820066 0.03707391918692684
58597.345533 17.360124870858996 0.036804617110508475
58599.313724 17.354879758219766 0.036627245461783135
58599.321456 17.450541008457975 0.04000080754378947
58599.329869 17.453401975079817 0.04870056855124011
58599.339246 17.42233848243375 0.038975145811897434
58605.287324 17.729131673969604 0.05908768461278912
58605.293539 17.707196863200842 0.07238241365066667
58605.30022 17.696393428744237 0.05016602926283829
58605.306998 17.67862320874889 0.05640188076675325
58605.309408 17.67862320874889 0.05640188076675325
58605.315247 17.71445933980936 0.05100774116322148
58605.323114 17.72177072235265 0.058688443500540546
58605.33099 17.774377229201598 0.06160205417078014
58609.281505 17.896498648046137 0.07324410905126984
58609.289636 17.954005247629656 0.08177092755514645
58609.296788 18.22039598365875 0.09289721538053476
58613.24655 18.06386562212267 0.09550457356685187
58613.249963 18.186106727480563 0.09000921904746115
58613.25703 18.019543704721592 0.08685889638080001
58613.275526 18.214605376840797 0.09240308125617022
